Symbol,Name,Sector,Country,sss_value,sss_value_normalized,ma,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
UI,Ubiquiti Inc.,Technology,United States,2.51308113447633e+19,-1.2670625384246512, ,1657109666.6666667,1.0,438592000.0,-945999200.0,0.25,1434799000.0,1.0,297891000.0,1.0,-2558762666.6666665,0.375,297891000.0,-2558762666.6666665,1434799000.0,1657109666.6666667,1.0,438592000.0,1434799000.0,1.0,297891000.0,1.0,297891000.0,1434799000.0,5.941,5.941,0.00912339542033499,100000.0,18.328144,87502.291018,5.2621403,0.14213568707212887,29167.4303393,0.291674303393,21.256,22.8509893,0.0001670823503789774,459981363.5679338,390950000,547868733.3333334,390950000,0.20949,1.1726837,4.75,0.0994826,1.0,0.4948854,4.0071692307677446e-13,0.03696,0.93132,1.0,8.99,6.8,163.33,0.0416335,1000.0,0.15183627373134528,60441700,0,0.0,10000000,11244694528,9958979584,0.0,0.958,0.278,-0.0174809,0.0894415,-0.0174809,0.0894415,0.7141298,8.70062,0.02999819307554721,0.2308604,5.0547933,0.2341527149755623,1.17,1.17,4.5271767123223353e-07,439332400.0,1.0,24104000.0,0.3333333,25.5949585,466.5074066,466.5074066,1.2015562112767438e-05,86.1098353,1.0,-10.1233878,0.5,-10.1233878,1013.338779,0.0224453384938241,USD,USD,1.0,1.0,0,0,0,0,-0.4069138,160.49,350.63,273.8593,-40.3598855,1.7695807,-53.4181331,0.0298727,0.0308727,0.0005088372034762062,0.8048506,1.0,1.5767529,2.0,0.4088266,1.0,0.1831486,0.5,1.2554611,2.0,6.7639938,8.0,1.1560996,0.5,2.0079829,1.0,1.5867529,0.1931486,6.7739938,2.0179829,1.8023679,0.011658213543745705,844826866.6666666,1.0,1670105571.4285717,1.5,1670105571.4285717,-236256733.3333333,1.0,-192916190.4761905,1.5,-192916190.4761905,0.2783666,0.4654900706947538,1e-06,4.745194874500533e-08,358352333.3333333,447284428.5714286,447284428.5714286,1081083600.0,1.0,2104167000.0,1.5,2104167000.0,1.3921145,0.1436666846269652,
ALGM,"Allegro MicroSystems, Inc.",Technology,United States,20226116668.29161,-1.0786203727617045, ,327146600.0,1.0,36700333.3333333,99041285.7142857,1.0,704208000.0,1.0,125380000.0,1.0,848043000.0,1.5,125380000.0,848043000.0,704208000.0,327146600.0,1.0,36700333.3333333,704208000.0,1.0,125380000.0,1.0,125380000.0,704208000.0,7.268,7.268,0.011161225031980257,100000.0,24.079754,87503.0099692,7.730128,0.2087985100730783,29167.6699897,0.291676699897,28.159,30.4692157,0.00022278546046844628,215888825.8638446,180465000,139946714.2857143,180465000,0.19243,0.0313388,1.0,0.1006875,1.0,0.1091521,8.838226720644496e-14,0.49462,0.54186,0.5818193531761371,1.63,0.95,38.51,0.0246689,7.7938843,0.0011833943500052346,191756992,0,0.0,10000000,7076712960,7526461952,0.0,1.419,0.345,1.5411107,0.0728257,1.5411107,0.0728257,1.4495277,12.2896332,0.04237247340548778,0.2769564,5.5126649,0.2553626580706053,1.52,1.52,5.881460344213633e-07,270592857.1428571,2.0,145658000.0,1.0,26.1526229,48.5844441,48.5844441,1.2513614950992021e-06,0.242273,1.0,0.2092008,1.0,0.2092008,0.4583847,1.0153168876102007e-05,USD,USD,1.0,1.0,0,0,0,0,0.5428686,19.202,48.72,33.6524,14.4346317,100.5520258,-20.956486,1.3082187,5.0128204,0.0826202280287917,31.2480187,6.0,5.789425,1.0,0.7841943,1.0,0.6571141,1.0,17.7920095,6.0,11.6618356,2.0,25.7184994,6.0,4.6397398,1.0,5.799425,0.6671141,11.6718356,4.6497398,5.2245824,0.03379404243500755,840522428.5714285,1.0,1547566500.0,1.5,1547566500.0,677359142.8571428,1.0,1278283714.285714,1.5,1278283714.285714,0.1810175,0.30270100246217607,0.1980846,0.009399500286374882,365109428.5714286,459084000.0,459084000.0,81023642.8571429,0.5,267566357.1428571,1.5,267566357.1428571,4.3492705,0.4488461784435571,
TPL,Texas Pacific Land Corporation,Energy,United States,715610483.045907,-1.0554460580614835, ,549255466.6666666,1.0,354776133.3333333,1600204666.6666667,2.0,520087000.0,1.0,348462000.0,1.0,3507768000.0,1.5,348462000.0,3507768000.0,520087000.0,549255466.6666666,1.0,354776133.3333333,520087000.0,1.0,348462000.0,1.0,348462000.0,520087000.0,14.644,14.644,0.02248830205948251,100000.0,22.311773,87502.7889716,15.747553,0.42535720025552415,87502.7889716,0.8750278897160001,17.491,18.431443,0.00013476741758905602,503781942.9420845,449608000,469227733.3333333,449608000,0.65276,3.093557,4.75,0.3097084,1.0,1.3530085,1.0955534412951403e-12,0.61345,0.00807,0.008665120474165702,61.15,56.37,1345.25,0.041903,12.66091,0.0019223853964479268,7692180,0,0.0,10000000,9759206400,10494941184,0.0,-0.116,-0.007,0.4618157,0.3596857,0.4618157,0.3596857,0.0284539,1.9368288,0.0066778418430733,0.0846714,3.1598355,0.14637276289836884,1.36,1.36,5.26235925534904e-07,359647200.0,1.0,509121000.0,1.5,27.1354995,19.1687367,19.1687367,4.93718091467778e-07,0.1530683,1.0,0.292881,2.0,0.292881,0.5421848,1.2009331542818928e-05,USD,USD,1.0,1.0,0,0,0,0,-0.2296261,1275.86,2739.0,1935.7719,-30.5057585,5.4386845,-50.8853596,0.0948508,0.0958508,0.0015797922767674078,7.6349917,1.0,63.2631934,8.0,12.6425652,12.0,1.4574788,1.0,1.7992583,1.0,1.7653682,1.0,14.3634404,1.0,114.5092885,8.0,63.2731934,1.4674788,1.7753682,114.5192885,88.896241,0.5750054474529214,787807866.6666666,1.0,1271220857.142857,1.5,1271220857.142857,684829666.6666666,1.0,1109821928.5714283,1.5,1109821928.5714283,0.374116,0.6256040893125774,0.4139801,0.01964416248665218,507825600.0,561894714.2857143,561894714.2857143,102978200.0,1.0,71732857.1428571,0.6666667,71732857.1428571,9.6898909,1.0,
WEX,WEX Inc.,Technology,United States,11640408180429.45,-0.9938777978897194, ,2068039000.0,1.0,81585466.6666667,1412915000.0,1.0,2444976000.0,1.0,36668750.0,0.25,4338344000.0,1.0,36668750.0,4338344000.0,2444976000.0,2068039000.0,1.0,81585466.6666667,2444976000.0,1.0,36668750.0,0.25,36668750.0,2444976000.0,0.0,3.1115861,0.004778358925217642,100000.0,11.376411,87501.4220514,3.1774268,0.08582548461115637,29167.1406838,0.291671406838,12.606701,6.3033505,4.6088972471861525e-05,0.0,603469000,655587266.6666666,603469000,0.0,0.0057842,0.1,0.0091359,0.1,0.0059734,4.836761133601445e-15,1.0311,0.00387,0.00415539234634712,15.94,3.56,173.79,0.0204845,4.7513494,0.0007214271880916632,42840700,0,0.0,10000000,7607753216,7768732160,0.0,839.7716371,0.1961428,839.7716371,0.1961428,839.7716371,0.1961428,839.7716371,290.0381359,1.0,0.1961428,4.6788007,0.2167356451023549,1.69,1.69,6.539255251132262e-07,246728766.6666667,0.5,840455000.0,1.0,30.83448,9.0519459,9.0519459,2.3314574787902313e-07,5.0306291,1.0,6.3530568,1.0,6.3530568,2.5215271,5.585153795920273e-05,USD,USD,1.0,1.0,0,0,0,0,-0.0017806,125.0,204.06,167.7558,3.5970142,39.032,-14.8338724,1.2342525,3.5352817,0.05826775286024897,0.4078723,0.3333333,1.1577852,1.0,0.4878878,2.0,0.4164612,2.0,0.403124,2.0,0.2404591,1.0,1.1532514,1.0,0.5440841,0.5,1.1677852,0.4264612,0.2504591,0.5540841,0.8609346,0.00556876285579614,10541752266.666666,1.0,12271768866.666666,1.0,12271768866.666666,876264433.3333334,0.5,1669372733.3333333,1.0,1669372733.3333333,0.1029881,0.17221871427720986,0.1219656,0.005787505399853822,673355200.0,605148266.6666666,605148266.6666666,8692999400.0,1.0,10602396133.333334,1.0,10602396133.333334,0.2982455,0.03077903591257152,
RRC,Range Resources Corporation,Energy,United States,11484.7433296,-0.9516655926621737, ,4211142266.6666665,1.0,531614733.3333333,-12125768533.333334,0.25,4215516000.0,1.0,2121625000.0,1.0,-30217541333.33333,0.375,2121625000.0,-30217541333.33333,4215516000.0,4211142266.6666665,1.0,531614733.3333333,4215516000.0,1.0,2121625000.0,1.0,2121625000.0,4215516000.0,1.286,1.286,0.001974867280011917,100000.0,8.201493,87501.0251866,1.0435009,0.028186005869490938,87501.0251866,0.875010251866,2.549,2.693169,1.9691970469208536e-05,2878394378.187525,2552796000,1487496600.0,2552796000,0.33396,0.2583153,1.59375,256771733333.56357,1.0,85590577778.05295,0.06930411156115078,0.9199401,0.02913,0.031278185800798865,3.35,8.81,27.07,0.3254525,1.9373149,0.00029415467546021383,241286000,0,0.0,10000000,8166977536,6629332992,0.0,1.5580726,5.896,1.5580726,0.5237135,1.5580726,0.5237135,1.5580726,12.7322776,0.04389863271080277,4.5529284,21.5875921,1.0,-3.89,25706.940874,0.009946996929044443,1287263133.3333333,1.0,1933286000.0,1.0,6.3444507,4.2244022,4.2244022,1.0880549012790616e-07,1.767728,1.0,1.3742865,1.0,1.3742865,1.1732997,2.5988454667836474e-05,USD,USD,1.0,1.0,0,0,0,0,-0.2687736,22.61,37.44,27.05695,0.0482316,19.7257851,-27.6976496,0.6014835,0.6024835,0.009930003507323846,1.6158738,1.0,3.572963,2.0,0.1034613,0.1666667,0.953728,1.0,0.1289103,1.0,0.0727689,0.5,0.5574225,1.0,1.4137038,2.0,3.582963,0.963728,0.0827689,1.4237038,2.5033334,0.016192252063738477,6568853266.666667,1.0,6801002600.0,1.0,6801002600.0,2464883866.6666665,1.0,4425181700.0,1.5,4425181700.0,0.4119577,0.6888837198724564,0.5794436,0.02749572800782137,-432304533.3333333,-416172600.0,-416172600.0,4103969400.0,1.0,3850881466.6666665,1.0,3850881466.6666665,1e-05,1.0320033634228018e-06,
PARAA,Paramount Global,Communication Services,United States,4260786721955.5073,-0.8896617798184226, ,28876266666.666668,1.0,2343733333.333333,27268266666.666668,2.0,22826000000.0,1.0,335500000.0,0.5,44455000000.0,1.0,335500000.0,44455000000.0,22826000000.0,28876266666.666668,1.0,2343733333.333333,22826000000.0,1.0,335500000.0,0.5,335500000.0,22826000000.0,0.903,0.903,0.001386706962558912,30.7010858,11.940398,28.3559998,0.3423022,0.00924592572784524,28.3559998,0.000283559998,9.62,10.0980988,7.383549393474755e-05,2570499504.365905,2315000000,3910800000.0,2315000000,-0.01485,0.3012972,4.75,0.0005458,0.0625,0.0966643,7.827068825908028e-14,0.17306,0.77388,0.8309496198943435,1.51,-1.37,17.43,-0.0786001,0.5371667,8.156139010056344e-05,40704300,0,0.0,10000000,27186110464,10300214272,0.0,-0.2206208,-0.009,-0.2206208,0.0595803,-0.2206208,0.0595803,-0.2206208,0.2279379,0.0007858894117240808,0.0081451,1.1525012,0.05338720477306035,2.61,2.61,1.0099086512103672e-06,758800000.0,1.0,-356000000.0,0.5,35.8277681,7636547.8831461,7636547.8831461,0.1966901577958026,1.7262543,1.0,1.5031263,1.0,1.5031263,1.2270205,2.717836426682462e-05,USD,USD,1.0,1.0,0,0,0,0,-0.4734139,16.06,33.616,23.0864,-24.5010049,8.5305106,-48.1496906,0.156072,0.157072,0.0025888269320278,4.8588614,3.0,0.8411042,0.5,0.0300765,0.0833333,0.1517446,0.5,4.8584724,6.0,1.7513731,2.0,1.4328126,1.0,0.321433,0.25,0.8511042,0.1617446,1.7613731,0.331433,0.5912686,0.003824488663225506,57102333333.333336,1.0,86808642857.14285,1.5,86808642857.14285,42379333333.333336,2.0,22887714285.714287,1.0,22887714285.714287,0.1038648,0.17368474915703414,0.1146585,0.0054407692651791935,4196800000.0,3016285714.285714,3016285714.285714,35288666666.666664,1.0,51606214285.71429,1.5,51606214285.71429,0.3097647,0.031967821226965516,
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,819517306002925.9,-0.8430336921031467, ,596879200000.0,4.0,15969733333.333334,140464666666.66666,2.0,155752000000.0,1.0,16747000000.0,1.0,338155500000.0,1.5,16747000000.0,338155500000.0,155752000000.0,596879200000.0,4.0,15969733333.333334,155752000000.0,1.0,16747000000.0,1.0,16747000000.0,155752000000.0,2.201,2.201,0.003380002242073273,100000.0,18.599247,87502.3249059,1.911327,0.05162685920109557,87502.3249059,0.875023249059,12.84,12.8399071,9.388310627390296e-05,26701613413.084118,26702000000,25296866666.666668,26702000000,0.10752,16.9513721,156.856875,0.2838584,2.75,5.7819168,4.68171400809543e-12,0.73203,0.00084,0.000901945625563716,15.92,16.41,293.1,0.0559877,824.79114,0.12523321330422835,1005379968,0,0.0,10000000,342843752448,297693020160,0.0,-0.085,-0.042,0.1232166,0.0931692,0.1232166,0.0931692,-0.0329458,0.2467054,0.0008505964197930842,-0.0082077,0.2491792,0.011542704663203267,9.54,9.54,3.691390242355135e-06,15637933333.333334,1.0,16440000000.0,1.0,21.9238531,20.8542428,20.8542428,5.37130699605345e-07,7.7783758,0.5,153.8149698,1.0,153.8149698,12.4032163,0.00027472982780778047,USD,USD,1.0,1.0,0,0,0,0,-0.0287305,264.51,347.25,300.17114,-2.3557028,10.8086651,-15.5939525,0.6910805,0.6920805,0.011406721997117664,1.0076933,1.0,1.0106012,1.0,0.4198184,1.0,0.3370346,1.0,0.197594,1.0,0.9000047,1.0,2.5103439,2.0,1.3181081,1.0,1.0206012,0.3470346,0.9100047,1.3281081,1.1743547,0.0075960506557520395,145528266666.66666,2.0,76428333333.33333,1.0,76428333333.33333,612933333.3333334,1.0,798466666.6666666,1.0,798466666.6666666,0.3191203,0.5336392045853598,21.0739501,1.0,5892866666.666667,7811266666.666667,7811266666.666667,144302400000.0,2.0,75629866666.66667,1.0,75629866666.66667,3.4452027,0.3555460774073318,
TGT,Target Corporation,Consumer Defensive,United States,2133.9681384,-0.7291197216976557, ,416590400000.0,4.0,4136066666.6666665,6120200000.0,1.0,83950000000.0,1.0,5442000000.0,2.0,21085500000.0,1.5,5442000000.0,21085500000.0,83950000000.0,416590400000.0,4.0,4136066666.6666665,83950000000.0,1.0,5442000000.0,2.0,5442000000.0,83950000000.0,0.713,0.713,0.0010949303037702152,100000.0,12.822362,87501.6027953,0.5594839,0.01511222126333162,87501.6027953,0.875016027953,11.724,11.745804,8.588321991865771e-05,6616610849.539406,6592000000,8374266666.666667,6592000000,0.0249,1.2625188,36.9075,3705000000000.084,7.3125,1235000000000.458,1.0,0.81697,0.00204,0.0021904393763690247,10.33,5.86,130.6,0.0448698,5.268067,0.000799883663047067,461560000,0,0.0,10000000,77861683200,61135929344,0.0,-0.058,0.006,-0.1267677,0.0830471,-0.1267677,0.0830471,-0.0751919,0.2424808,0.0008360307490170985,0.0252618,1.8393957,0.08520615414073904,-2.09,47846.8899522,0.018513788542619605,6320733333.333333,1.0,5412000000.0,1.0,12.3184572,14.3868594,14.3868594,3.705540368334895e-07,1.6827241,0.5,7.7263048,2.0,7.7263048,2.7806231,6.159048483749628e-05,USD,USD,1.0,1.0,0,0,0,0,-0.1627132,126.75,183.89,159.61424,-18.1777265,3.0374753,-28.9792811,0.1347567,0.1357567,0.0022375127404197976,0.6517695,0.5,1.2591703,1.0,0.0386809,0.5,1.0081936,1.0,0.0939289,0.5,0.032107,0.125,0.9495154,1.0,1.7707953,2.0,1.2691703,1.0181936,0.042107,1.7807953,1.5249828,0.009864010079706395,52479933333.333336,1.0,53862857142.85714,1.0,53862857142.85714,12125133333.333334,1.0,17039800000.0,1.5,17039800000.0,0.2010344,0.33617365398031734,0.4193699,0.01989991899999801,-950066666.6666666,-2484000000.0,-2484000000.0,80709600000.0,2.0,42783142857.14286,1.0,42783142857.14286,1.8204565,0.18787172309649017,
ANET,"Arista Networks, Inc.",Technology,United States,144854263556.10938,-0.6145727519326654, ,3592557200.0,1.0,1087464333.3333333,5437681866.666667,2.0,3504244000.0,1.0,1080187000.0,1.0,12392982000.0,1.5,1080187000.0,12392982000.0,3504244000.0,3592557200.0,1.0,1087464333.3333333,3504244000.0,1.0,1080187000.0,1.0,1080187000.0,3504244000.0,9.643,9.643,0.01480843326683897,100000.0,23.644445,87502.9555556,10.133047,0.2737037622275434,29167.6518519,0.291676518519,25.95,28.0638002,0.00020519749217081014,1551485665.3564548,1298728000,1262363133.3333333,1298728000,0.31235,1.4401656,4.75,0.148352,1.0,0.6346226,5.13864453441105e-13,0.71489,0.22958,0.24651032942490228,6.75,4.47,162.63,0.0274857,9.227034,0.00140099846015243,306395008,0,0.0,10000000,46820114432,49201971200,0.0,0.603,0.541,0.4031225,0.350028,0.4031225,0.350028,0.5530306,7.6866028,0.02650204179580786,0.493257,7.2732258,0.33691695518000825,2.68,2.68,1.0369943238481932e-06,695946000.0,1.0,275675000.0,1.0,67.275499,169.8380863,169.8380863,4.37442159798542e-06,0.410643,1.0,0.4016265,1.0,0.4016265,0.6347401,1.4059420891957946e-05,USD,USD,1.0,1.0,0,0,0,0,0.5592521,89.115,178.36,133.5547,21.7703308,82.4945295,-8.819242,1.6474873,19.9955051,0.32956161583464416,3.4448561,1.0,13.9892597,4.0,0.0940793,0.5,0.0493419,0.25,1.0033036,1.0,4.5411326,4.0,1.4995192,0.3333333,16.505258,4.0,13.9992597,0.0593419,4.5511326,16.515258,15.2572588,0.09868816526447978,12107216533.333334,2.0,9696472500.0,1.5,9696472500.0,8604830400.0,2.0,6925608857.142858,1.5,6925608857.142858,0.2114,0.35350721295180865,0.25597,0.012146275320259014,3858746400.0,4004795571.428571,4004795571.428571,3502386133.333333,2.0,1847242428.5714283,1.0,1847242428.5714283,4.3767083,0.4516777686320493,
ERIE,Erie Indemnity Company,Financial Services,United States,2916607434.341478,-0.6063013594759545, ,10881913600.0,4.0,298894733.3333333,5041553866.666667,2.0,2920479000.0,1.0,316191000.0,1.0,11545531500.0,1.5,316191000.0,11545531500.0,2920479000.0,10881913600.0,4.0,298894733.3333333,2920479000.0,1.0,316191000.0,1.0,316191000.0,2920479000.0,3.836,3.836,0.0058908171742812696,100000.0,27.50321,87503.4379012,3.8360527,0.10361563072717674,87503.4379012,0.875034379012,24.172,24.3296151,0.0001778937980039166,457551994.2909151,451585000,403705866.6666667,451585000,0.10827,0.9908347,9.226875,0.2985852,2.75,0.4668966,3.7805392712536585e-13,0.36956,0.45514,0.48870420478460674,7.79,6.16,215.51,0.0285834,7.5341983,0.0011439645954250365,46189100,0,0.0,10000000,11204180992,11203110912,0.0,0.257,0.12,-0.0048057,0.0591171,-0.0048057,0.0591171,0.1915486,4.6266262,0.015951785738945647,0.1047793,3.4869629,0.16152625470443274,3.02,3.02,1.1685533052319191e-06,372673933.3333333,1.0,390630000.0,1.0,30.0643002,28.6823362,28.6823362,7.38754384763455e-07,1.2523666,2.0,1.1494301,2.0,1.1494301,1.0731148,2.3769370548023155e-05,USD,USD,1.0,1.0,0,0,0,0,0.2119559,169.75,286.5,239.18405,-9.8978381,26.9572901,-24.7783595,0.7838972,0.7848972,0.012936506890045397,2.6305515,1.0,10.9834182,4.0,0.0,1.0,0.0,1.0,2.1247036,3.0,1.511923,2.0,0.6019996,0.5,1.1622574,1.0,10.9934182,0.01,1.521923,1.1722574,6.0828378,0.039345475484981914,2208957333.333333,1.0,2219020133.333333,1.0,2219020133.333333,2728870000.0,2.0,2109899142.857143,1.5,2109899142.857143,0.2424913,0.4054986926587555,0.2498607,0.011856377129791153,130260133.3333333,105979000.0,105979000.0,844522333.3333334,1.0,537843238.0952381,0.6666667,537843238.0952381,4.6728863,0.4822434378492332,
