pb,pi,ev,pe,evr / pm,12.81591,26.77151,52.2119,93.98076,174.83572,365.72786,1074.75918
9.421739,0.003810,10144.000000,38.335502,11.116286,215.000000,178.000000,147.000000,109.000000,85.000000,54.000000,29.000000
9.421739,0.003810,10144.000000,38.335502,6.302714,179.000000,143.000000,115.000000,83.000000,61.000000,37.000000,19.000000
9.421739,0.003810,10144.000000,38.335502,4.510857,145.000000,112.000000,90.000000,67.000000,48.000000,27.000000,15.000000
9.421739,0.003810,10144.000000,38.335502,3.248286,115.000000,87.000000,72.000000,54.000000,37.000000,19.000000,11.000000
9.421739,0.003810,10144.000000,38.335502,2.225286,81.000000,62.000000,51.000000,41.000000,33.000000,19.000000,11.000000
9.421739,0.003810,10144.000000,38.335502,1.353143,32.000000,25.000000,23.000000,17.000000,12.000000,7.000000,0.000000
9.421739,0.003810,10144.000000,26.319396,11.116286,178.000000,149.000000,121.000000,88.000000,68.000000,42.000000,25.000000
9.421739,0.003810,10144.000000,26.319396,6.302714,151.000000,122.000000,96.000000,67.000000,49.000000,28.000000,16.000000
9.421739,0.003810,10144.000000,26.319396,4.510857,129.000000,102.000000,81.000000,59.000000,42.000000,23.000000,14.000000
9.421739,0.003810,10144.000000,26.319396,3.248286,104.000000,80.000000,66.000000,49.000000,34.000000,17.000000,10.000000
9.421739,0.003810,10144.000000,26.319396,2.225286,76.000000,58.000000,48.000000,38.000000,30.000000,17.000000,10.000000
9.421739,0.003810,10144.000000,26.319396,1.353143,31.000000,25.000000,23.000000,17.000000,12.000000,7.000000,0.000000
9.421739,0.003810,10144.000000,18.646974,11.116286,144.000000,122.000000,100.000000,76.000000,60.000000,36.000000,22.000000
9.421739,0.003810,10144.000000,18.646974,6.302714,121.000000,99.000000,78.000000,57.000000,43.000000,24.000000,15.000000
9.421739,0.003810,10144.000000,18.646974,4.510857,102.000000,81.000000,65.000000,50.000000,37.000000,20.000000,13.000000
9.421739,0.003810,10144.000000,18.646974,3.248286,87.000000,67.000000,55.000000,43.000000,31.000000,16.000000,10.000000
9.421739,0.003810,10144.000000,18.646974,2.225286,64.000000,50.000000,41.000000,34.000000,27.000000,16.000000,10.000000
9.421739,0.003810,10144.000000,18.646974,1.353143,28.000000,22.000000,20.000000,16.000000,11.000000,7.000000,0.000000
9.421739,0.003810,10144.000000,12.413941,11.116286,105.000000,90.000000,76.000000,58.000000,45.000000,28.000000,20.000000
9.421739,0.003810,10144.000000,12.413941,6.302714,86.000000,71.000000,58.000000,43.000000,31.000000,18.000000,13.000000
9.421739,0.003810,10144.000000,12.413941,4.510857,71.000000,57.000000,48.000000,38.000000,27.000000,16.000000,11.000000
9.421739,0.003810,10144.000000,12.413941,3.248286,61.000000,47.000000,40.000000,32.000000,22.000000,12.000000,8.000000
9.421739,0.003810,10144.000000,12.413941,2.225286,48.000000,36.000000,30.000000,25.000000,20.000000,12.000000,8.000000
9.421739,0.003810,10144.000000,12.413941,1.353143,26.000000,20.000000,18.000000,15.000000,11.000000,7.000000,0.000000
9.421739,0.003810,10144.000000,6.800006,11.116286,50.000000,45.000000,35.000000,27.000000,20.000000,13.000000,10.000000
9.421739,0.003810,10144.000000,6.800006,6.302714,40.000000,35.000000,26.000000,20.000000,13.000000,8.000000,8.000000
9.421739,0.003810,10144.000000,6.800006,4.510857,28.000000,24.000000,18.000000,15.000000,9.000000,0.000000,0.000000
9.421739,0.003810,10144.000000,6.800006,3.248286,23.000000,19.000000,14.000000,11.000000,0.000000,0.000000,0.000000
9.421739,0.003810,10144.000000,6.800006,2.225286,14.000000,12.000000,8.000000,8.000000,0.000000,0.000000,0.000000
9.421739,0.003810,10144.000000,6.800006,1.353143,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,38.335502,11.116286,109.000000,92.000000,81.000000,55.000000,43.000000,28.000000,15.000000
9.421739,0.003810,21071.000000,38.335502,6.302714,86.000000,70.000000,60.000000,40.000000,29.000000,18.000000,9.000000
9.421739,0.003810,21071.000000,38.335502,4.510857,64.000000,49.000000,41.000000,29.000000,20.000000,12.000000,7.000000
9.421739,0.003810,21071.000000,38.335502,3.248286,47.000000,35.000000,31.000000,22.000000,13.000000,7.000000,0.000000
9.421739,0.003810,21071.000000,38.335502,2.225286,30.000000,22.000000,19.000000,16.000000,13.000000,7.000000,0.000000
9.421739,0.003810,21071.000000,38.335502,1.353143,11.000000,10.000000,9.000000,8.000000,7.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,26.319396,11.116286,91.000000,78.000000,67.000000,45.000000,35.000000,21.000000,12.000000
9.421739,0.003810,21071.000000,26.319396,6.302714,73.000000,60.000000,50.000000,32.000000,23.000000,13.000000,7.000000
9.421739,0.003810,21071.000000,26.319396,4.510857,56.000000,44.000000,36.000000,25.000000,17.000000,9.000000,0.000000
9.421739,0.003810,21071.000000,26.319396,3.248286,41.000000,31.000000,27.000000,19.000000,11.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,26.319396,2.225286,28.000000,20.000000,17.000000,14.000000,11.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,26.319396,1.353143,11.000000,10.000000,9.000000,8.000000,7.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,18.646974,11.116286,71.000000,63.000000,55.000000,39.000000,30.000000,17.000000,10.000000
9.421739,0.003810,21071.000000,18.646974,6.302714,57.000000,49.000000,41.000000,28.000000,20.000000,11.000000,7.000000
9.421739,0.003810,21071.000000,18.646974,4.510857,43.000000,35.000000,29.000000,22.000000,15.000000,8.000000,0.000000
9.421739,0.003810,21071.000000,18.646974,3.248286,34.000000,27.000000,23.000000,17.000000,10.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,18.646974,2.225286,22.000000,17.000000,14.000000,13.000000,10.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,18.646974,1.353143,9.000000,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,12.413941,11.116286,54.000000,49.000000,43.000000,30.000000,23.000000,14.000000,10.000000
9.421739,0.003810,21071.000000,12.413941,6.302714,43.000000,38.000000,32.000000,22.000000,15.000000,9.000000,7.000000
9.421739,0.003810,21071.000000,12.413941,4.510857,32.000000,27.000000,23.000000,18.000000,12.000000,8.000000,0.000000
9.421739,0.003810,21071.000000,12.413941,3.248286,26.000000,21.000000,18.000000,14.000000,8.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,12.413941,2.225286,18.000000,14.000000,11.000000,10.000000,8.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,12.413941,1.353143,9.000000,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,6.800006,11.116286,29.000000,27.000000,23.000000,15.000000,11.000000,7.000000,0.000000
9.421739,0.003810,21071.000000,6.800006,6.302714,23.000000,21.000000,17.000000,11.000000,7.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,6.800006,4.510857,15.000000,13.000000,10.000000,7.000000,0.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,6.800006,3.248286,12.000000,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000
9.421739,0.003810,21071.000000,6.800006,2.225286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
