pb,pi,ev,pe,evr / pm,0.14729,3.53436,6.79803,14.1793,28.49742,69.46499,263.97527
10000.000000,0.000012,2.000000,40529.309550,51706.660841,322.000000,264.000000,221.000000,177.000000,133.000000,89.000000,44.000000
10000.000000,0.000012,2.000000,40529.309550,8.170516,276.000000,234.000000,191.000000,151.000000,110.000000,71.000000,30.000000
10000.000000,0.000012,2.000000,40529.309550,2.999361,222.000000,184.000000,143.000000,106.000000,79.000000,48.000000,22.000000
10000.000000,0.000012,2.000000,40529.309550,1.155481,168.000000,133.000000,97.000000,70.000000,53.000000,27.000000,12.000000
10000.000000,0.000012,2.000000,40529.309550,0.555825,114.000000,83.000000,57.000000,43.000000,34.000000,16.000000,7.000000
10000.000000,0.000012,2.000000,40529.309550,0.301751,56.000000,34.000000,21.000000,17.000000,13.000000,0.000000,0.000000
10000.000000,0.000012,2.000000,36.517544,51706.660841,263.000000,231.000000,194.000000,157.000000,118.000000,78.000000,41.000000
10000.000000,0.000012,2.000000,36.517544,8.170516,233.000000,207.000000,170.000000,137.000000,101.000000,64.000000,28.000000
10000.000000,0.000012,2.000000,36.517544,2.999361,187.000000,164.000000,129.000000,98.000000,73.000000,44.000000,21.000000
10000.000000,0.000012,2.000000,36.517544,1.155481,142.000000,121.000000,88.000000,65.000000,50.000000,25.000000,12.000000
10000.000000,0.000012,2.000000,36.517544,0.555825,98.000000,78.000000,54.000000,41.000000,33.000000,16.000000,7.000000
10000.000000,0.000012,2.000000,36.517544,0.301751,50.000000,34.000000,21.000000,17.000000,13.000000,0.000000,0.000000
10000.000000,0.000012,2.000000,18.199504,51706.660841,198.000000,178.000000,151.000000,122.000000,90.000000,58.000000,30.000000
10000.000000,0.000012,2.000000,18.199504,8.170516,175.000000,160.000000,133.000000,108.000000,79.000000,48.000000,21.000000
10000.000000,0.000012,2.000000,18.199504,2.999361,140.000000,127.000000,102.000000,78.000000,57.000000,33.000000,17.000000
10000.000000,0.000012,2.000000,18.199504,1.155481,104.000000,91.000000,68.000000,51.000000,38.000000,17.000000,9.000000
10000.000000,0.000012,2.000000,18.199504,0.555825,77.000000,64.000000,44.000000,34.000000,27.000000,12.000000,0.000000
10000.000000,0.000012,2.000000,18.199504,0.301751,45.000000,33.000000,21.000000,17.000000,13.000000,0.000000,0.000000
10000.000000,0.000012,2.000000,12.370725,51706.660841,131.000000,118.000000,103.000000,81.000000,59.000000,34.000000,18.000000
10000.000000,0.000012,2.000000,12.370725,8.170516,114.000000,106.000000,91.000000,73.000000,54.000000,30.000000,14.000000
10000.000000,0.000012,2.000000,12.370725,2.999361,95.000000,89.000000,74.000000,56.000000,42.000000,25.000000,12.000000
10000.000000,0.000012,2.000000,12.370725,1.155481,74.000000,68.000000,54.000000,40.000000,29.000000,14.000000,8.000000
10000.000000,0.000012,2.000000,12.370725,0.555825,53.000000,47.000000,34.000000,26.000000,20.000000,11.000000,0.000000
10000.000000,0.000012,2.000000,12.370725,0.301751,27.000000,22.000000,16.000000,13.000000,10.000000,0.000000,0.000000
10000.000000,0.000012,2.000000,8.222169,51706.660841,65.000000,54.000000,49.000000,36.000000,26.000000,12.000000,0.000000
10000.000000,0.000012,2.000000,8.222169,8.170516,53.000000,47.000000,42.000000,32.000000,25.000000,11.000000,0.000000
10000.000000,0.000012,2.000000,8.222169,2.999361,45.000000,41.000000,36.000000,26.000000,21.000000,10.000000,0.000000
10000.000000,0.000012,2.000000,8.222169,1.155481,38.000000,34.000000,29.000000,22.000000,18.000000,7.000000,0.000000
10000.000000,0.000012,2.000000,8.222169,0.555825,30.000000,26.000000,21.000000,17.000000,13.000000,0.000000,0.000000
10000.000000,0.000012,2.000000,8.222169,0.301751,19.000000,16.000000,12.000000,10.000000,8.000000,0.000000,0.000000
10000.000000,0.000012,84.000000,40529.309550,51706.660841,249.000000,220.000000,185.000000,145.000000,114.000000,77.000000,41.000000
10000.000000,0.000012,84.000000,40529.309550,8.170516,215.000000,194.000000,159.000000,123.000000,95.000000,63.000000,29.000000
10000.000000,0.000012,84.000000,40529.309550,2.999361,170.000000,150.000000,117.000000,83.000000,66.000000,41.000000,21.000000
10000.000000,0.000012,84.000000,40529.309550,1.155481,124.000000,107.000000,79.000000,55.000000,44.000000,22.000000,11.000000
10000.000000,0.000012,84.000000,40529.309550,0.555825,78.000000,64.000000,44.000000,33.000000,28.000000,12.000000,0.000000
10000.000000,0.000012,84.000000,40529.309550,0.301751,33.000000,24.000000,15.000000,12.000000,10.000000,0.000000,0.000000
10000.000000,0.000012,84.000000,36.517544,51706.660841,210.000000,194.000000,164.000000,130.000000,104.000000,70.000000,39.000000
10000.000000,0.000012,84.000000,36.517544,8.170516,185.000000,172.000000,142.000000,112.000000,89.000000,58.000000,27.000000
10000.000000,0.000012,84.000000,36.517544,2.999361,147.000000,135.000000,107.000000,78.000000,63.000000,39.000000,20.000000
10000.000000,0.000012,84.000000,36.517544,1.155481,108.000000,98.000000,72.000000,51.000000,42.000000,21.000000,11.000000
10000.000000,0.000012,84.000000,36.517544,0.555825,69.000000,60.000000,42.000000,31.000000,27.000000,12.000000,0.000000
10000.000000,0.000012,84.000000,36.517544,0.301751,31.000000,24.000000,15.000000,12.000000,10.000000,0.000000,0.000000
10000.000000,0.000012,84.000000,18.199504,51706.660841,159.000000,148.000000,128.000000,100.000000,78.000000,51.000000,28.000000
10000.000000,0.000012,84.000000,18.199504,8.170516,140.000000,132.000000,112.000000,88.000000,69.000000,43.000000,20.000000
10000.000000,0.000012,84.000000,18.199504,2.999361,110.000000,103.000000,85.000000,62.000000,49.000000,29.000000,16.000000
10000.000000,0.000012,84.000000,18.199504,1.155481,78.000000,71.000000,55.000000,39.000000,31.000000,14.000000,8.000000
10000.000000,0.000012,84.000000,18.199504,0.555825,55.000000,48.000000,34.000000,25.000000,22.000000,9.000000,0.000000
10000.000000,0.000012,84.000000,18.199504,0.301751,30.000000,23.000000,15.000000,12.000000,10.000000,0.000000,0.000000
10000.000000,0.000012,84.000000,12.370725,51706.660841,103.000000,96.000000,86.000000,65.000000,51.000000,30.000000,16.000000
10000.000000,0.000012,84.000000,12.370725,8.170516,89.000000,85.000000,75.000000,58.000000,47.000000,27.000000,13.000000
10000.000000,0.000012,84.000000,12.370725,2.999361,74.000000,71.000000,61.000000,44.000000,36.000000,22.000000,11.000000
10000.000000,0.000012,84.000000,12.370725,1.155481,55.000000,52.000000,43.000000,30.000000,24.000000,12.000000,7.000000
10000.000000,0.000012,84.000000,12.370725,0.555825,38.000000,35.000000,26.000000,19.000000,17.000000,9.000000,0.000000
10000.000000,0.000012,84.000000,12.370725,0.301751,17.000000,14.000000,10.000000,8.000000,7.000000,0.000000,0.000000
10000.000000,0.000012,84.000000,8.222169,51706.660841,46.000000,40.000000,38.000000,26.000000,19.000000,8.000000,0.000000
10000.000000,0.000012,84.000000,8.222169,8.170516,37.000000,34.000000,32.000000,23.000000,19.000000,8.000000,0.000000
10000.000000,0.000012,84.000000,8.222169,2.999361,31.000000,29.000000,27.000000,18.000000,15.000000,7.000000,0.000000
10000.000000,0.000012,84.000000,8.222169,1.155481,25.000000,23.000000,21.000000,15.000000,13.000000,0.000000,0.000000
10000.000000,0.000012,84.000000,8.222169,0.555825,19.000000,17.000000,15.000000,12.000000,10.000000,0.000000,0.000000
10000.000000,0.000012,84.000000,8.222169,0.301751,11.000000,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,290.000000,40529.309550,51706.660841,166.000000,151.000000,128.000000,101.000000,86.000000,61.000000,32.000000
10000.000000,0.000012,290.000000,40529.309550,8.170516,136.000000,127.000000,104.000000,81.000000,69.000000,49.000000,21.000000
10000.000000,0.000012,290.000000,40529.309550,2.999361,101.000000,93.000000,72.000000,50.000000,43.000000,29.000000,14.000000
10000.000000,0.000012,290.000000,40529.309550,1.155481,74.000000,68.000000,50.000000,33.000000,29.000000,16.000000,8.000000
10000.000000,0.000012,290.000000,40529.309550,0.555825,42.000000,38.000000,25.000000,18.000000,17.000000,8.000000,0.000000
10000.000000,0.000012,290.000000,40529.309550,0.301751,17.000000,15.000000,8.000000,0.000000,0.000000,0.000000,0.000000
10000.000000,0.000012,290.000000,36.517544,51706.660841,142.000000,132.000000,112.000000,88.000000,78.000000,56.000000,31.000000
10000.000000,0.000012,290.000000,36.517544,8.170516,118.000000,111.000000,91.000000,71.000000,64.000000,45.000000,20.000000
10000.000000,0.000012,290.000000,36.517544,2.999361,88.000000,82.000000,64.000000,45.000000,40.000000,27.000000,13.000000
10000.000000,0.000012,290.000000,36.517544,1.155481,65.000000,61.000000,44.000000,29.000000,27.000000,15.000000,8.000000
