Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:XENA,XENIA VENTURE,Financial Services,Israel,104.2042593,-3.031617055785283,39834066.6666667,30590533.3333333,2463533.3333333,72390000.0,62165000.0,161824000.0,62165000.0,161824000.0,72390000.0,39834066.6666667,30590533.3333333,72390000.0,62165000.0,62165000.0,72390000.0,0.6336461,0.6336461,1.2254631989166437e-05,2.2598871,2.2598871,2.2598871,0.6035647,7.588771624890106e-06,2.2598871,5.575932886821162e-05,0.6502563,0.9753844,9.753844e-06,35270111.6367077,0.0,762428.5714286,0.0,0.85875,0.0,0.0,0.0,0.0,0.5007143,8.021675665264034e-05,0.0462,0.71661,0.8144128376765806,0.0,1.239,279.3,0.0044361,1.1829319,0.00011829319,50730000,62165000,1.225409,1,45869221,4369205140,62165000.0,0.3738957,1425.7188003,0.3738957,1425.7188003,0.3738957,1425.7188003,0.3738957,6.3647015,0.038632407840454394,1425.7188003,377.8369172,1.0,6.0441638,6.0441638,1.0153843390675922e-05,-1397200.0,-1361000.0,304.6051277,337025.8725749,337025.8725749,0.0001662957101039444,0.0749346,0.0884855,0.0884855,0.2984652,5.799585979121877e-06,USD,ILS,1.0,0.3075952,0.0,0.0,0.0,0.0,279.3,170.4296,335.0,295.00696,-5.3242676,63.8799833,-16.6268657,1.323086,5.3644912,0.07974660727800946,14.6978228,12.4256798,0.6504065,0.1626016,0.0826999,0.07577,4.5120618,1.3083078,12.4356798,0.1726016,0.08577,1.3183078,6.8769938,0.010203779225058874,98557200.0,134583600.0,134583600.0,91430866.6666667,123559400.0,123559400.0,0.5619062,0.7270804928358323,0.6031183,0.2254908492600341,2949333.3333333,699600.0,699600.0,7126333.3333333,11024200.0,11024200.0,15.5206134,0.2958489783746356,None
TLV:CDEV,COHEN DEV&IND BLDG,Energy,Israel,250690091.6047403,-2.5446672018132315,11127800.0,6299600.0,11512600.0,13864000.0,13093000.0,36113000.0,13093000.0,36113000.0,13864000.0,11127800.0,6299600.0,13864000.0,13093000.0,13093000.0,13864000.0,9.0540647,9.0540647,0.00017510441696808773,37.269077,37.269077,37.269077,10.5868393,0.00013311100811083125,37.269077,0.0009195586456764597,9.8498135,10.5748684,0.000105748684,11108401.8175005,9473000.0,10349400.0,9473000.0,0.9443901,2.2140923,4.75,2.7488396,2.75,2.3482761,0.0003762047388439103,0.4627,0.24634,0.2799604505006194,0.0,1.992,7224.0,0.0002757,27.404946,0.0027404945999999998,6427430,13093000,2.0370506,10000000,125524089,14677594237,1.3093,-0.2415517,0.127,-0.2415517,0.3384045,-0.2415517,0.3384045,-0.2415517,0.2258448,0.001370830732948883,0.1798511,4.4908858,0.011885778216909504,-154.2902621,648.1290437,0.0010888190698402898,8039400.0,9579000.0,15.6136141,13.1040911,13.1040911,6.465836340968116e-09,0.1751469,0.1987538,0.1987538,0.4468181,8.682285197664172e-06,USD,ILS,1.0,0.3075952,83.579,106.373,75.981,113.971,7224.0,5803.0,7913.0,6681.769,8.1150815,24.4873341,-8.7071907,1.3469194,5.9710363,0.0887632897708619,7.1680968,6.0558592,1.5495847,0.525,2.0462828,0.5115707,3.7034161,2.6126399,6.0658592,0.535,0.5215707,2.6226399,4.3442496,0.006445805406564468,20658733.3333333,19459733.3333333,19459733.3333333,17731200.0,16253466.6666667,16253466.6666667,0.7728253,1.0,0.9055512,0.33856294716383667,3738666.6666667,5199066.6666667,5199066.6666667,2927533.3333333,3206266.6666667,3206266.6666667,52.4612709,1.0,None
TLV:BRMG,BRIMAG DIGITAL AGE,Consumer Cyclical,Israel,0.0005814,-2.254020994705802,150647661.1012267,8760126.73888,50827789.5828267,163713854.0576,16990020.872,214291117.6032,16990020.872,214291117.6032,163713854.0576,150647661.1012267,8760126.73888,163713854.0576,16990020.872,16990020.872,163713854.0576,0.2620711,0.2620711,5.068420503962758e-06,5.827536,5.827536,5.827536,0.1860055,2.3386941954582444e-06,5.827536,0.00014378572111648522,2.0147486,1.9214817,1.9214817e-05,76333714.0458015,83401000.0,52658333.3333333,83401000.0,0.10378,2.4387593,36.9075,2.2439886,20.109375,2.0595421,0.0003299482108890596,0.12635,0.67767,0.7701583116455092,0.0,5.462,3223.0,0.0016947,1.3413966,0.00013413966,10111500,55235000,5.4625921,344,139554436,9899921884,160566.8604651,360.511,0.238,0.8811927,0.0458304,0.8811927,0.0458304,270.6035482,164.7503186,1.0,0.1899576,4.6084124,0.012196829346775117,0.0215353,0.0215353,3.6178050563623576e-08,15775101.8573867,21941380.8064,8.8464999,6.3603306,6.3603306,3.1383219500093027e-09,1.1660566,1.0736591,1.0736591,1.0371752,2.0153728970120902e-05,ILS,ILS,0.3075952,0.3075952,395.589,148.346,79.1177,98.8971,3223.0,1451.0,3970.0,3186.6714,-3.6691841,122.122674,-18.8161209,1.4069075,7.7552049,0.11528610197380781,1.8865636,1.9345765,0.2054785,0.1769313,1.1575854,0.801833,1.8011516,1.877262,1.9445765,0.1869313,0.811833,1.887262,1.9159193,0.0028427563145729954,138221778.81952,145532557.9886933,145532557.9886933,64190627.35008,70309721.1954133,70309721.1954133,0.2167438,0.2804563981018737,0.3416454,0.12773267100630847,140049533.3333333,156114466.6666667,156114466.6666667,74031151.46944,75222836.79328,75222836.79328,9.2287204,0.17591492241183962,None
TLV:BOLT,BIOLIGHT LIFE SCI,Healthcare,Israel,88967420384555.9,-2.0545020509091585,165383.6858667,-900433.6821333,-63036673.7041067,615.1904,2465990.7184,-252633474.4736,2465990.7184,-252633474.4736,615.1904,165383.6858667,-900433.6821333,615.1904,2465990.7184,2465990.7184,615.1904,288.5202989,288.5202989,0.005579944521750867,711.7229168,711.7229168,711.7229168,1170.0681484,0.014711562759991805,711.7229168,0.017560696806886513,-0.3964902,2126.7563393,0.021267563393,-7946646.2373933,-4978000.0,-12620333.3333333,-4978000.0,0.0,-399.4561233,1.0,11023.375,2.75,6242.0162681,1.0,0.09283,0.57006,0.6478617131297519,0.0,-2.946,1250.0,-0.0023568,0.9635596,9.635596e-05,4542900,-1352000,-0.2976073,5,4327806,1755102106,-270400.0,-0.1766339,0.2475482,-0.1766339,0.2475482,-0.1766339,0.2475482,-0.1766339,0.2323366,0.0014102346021199134,0.2475482,5.2254211,0.01382983203103479,-4029.368579,24.8177842,4.169243296655715e-05,-4566476.3138133,-3456754.8576,10551.4795317,12519.8540666,12519.8540666,6.177561403510064e-06,0.2719605,0.0495806,0.0495806,0.2236671,4.34615686234392e-06,ILS,ILS,0.3075952,0.3075952,0.0,0.0,0.0,0.0,1250.0,12.25,1364.0,1109.3268,12.6809521,10104.0816327,-8.3577713,1.8313298,37.7223999,0.5607677034514146,11.3224881,22.726068,25.0338808,6.2584702,0.3141836,1.745583,15.5992767,20.6196298,22.736068,6.2684702,1.755583,20.6296298,21.6828489,0.032172052146667726,20993638.9825067,21405488.44896,21405488.44896,18864813.616,20231213.01344,20231213.01344,0.2152037,0.2784635803201577,0.2218904,0.08295927140438064,44489400.0,41839800.0,41839800.0,2187945.1639467,987872.74432,987872.74432,32.4127456,0.6178414103193218,None
TLV:SPRG,SPRING VENTURES,Financial Services,Israel,1454.1387482,-1.8933988746999506,4284739.61696,1389263.9739733,1259192.2170667,27025314.272,18699942.5888,44521944.4384,18699942.5888,44521944.4384,27025314.272,4284739.61696,1389263.9739733,27025314.272,18699942.5888,18699942.5888,27025314.272,0.471851,0.471851,9.125536097705285e-06,21.49505,21.49505,21.49505,0.6399618,8.046401568636466e-06,21.49505,0.0005303581590375254,0.5099928,0.5093702,5.093702e-06,81474044.0289505,81673000.0,9508200.0,81673000.0,0.69194,0.2963019,1.0,1.8463926,2.75,1.3051075,0.0002090842836584372,0.01,0.77936,0.8857269493470924,0.0,1.01,2088.0,0.0004837,2.4737921,0.00024737920999999996,8419880,60794000,7.2202929,5,41449713,5622704658,12158800.0,14.774,8.832,1.2863332,1.1409514,1.2863332,1.1409514,11.4020833,34.016971,0.20647590419894943,6.9092379,26.5354291,0.0702298475666263,1.8851862,1.8851862,3.167003090992249e-06,-1053185.4584533,-1313123.9088,254.0875146,315657.2874209,315657.2874209,0.00015575199719860565,0.0831781,0.1833385,0.1833385,0.4291805,8.339562569815565e-06,ILS,ILS,0.3075952,0.3075952,0.0,0.0,0.0,0.0,2088.0,728.8,2188.0,1402.9762,48.8264733,186.4983535,-4.5703839,1.8629386,41.80144,0.6214052544881191,16.5607022,6.8347758,2.5812438,3.4666667,10.3833095,8.2125533,24.0584187,11.2312893,6.8447758,3.4766667,8.2225533,11.2412893,9.0430326,0.013417651790730149,23266418.9026133,43415770.58016,43415770.58016,21442051.2650667,36464611.21248,36464611.21248,0.5307177,0.6867240241746743,0.6128244,0.22911971731461447,36352800.0,32053800.0,32053800.0,1824367.6375467,6951159.36768,6951159.36768,22.2366651,0.4238682120832875,None
TLV:IDIN,I.D.I. INSURANCE,Financial Services,Israel,215292737.4446739,-1.7927835673140842,686186140.5168,62574993.8152533,105304724.56768,658184826.6752,70260895.584,544967338.6256,70260895.584,544967338.6256,658184826.6752,686186140.5168,62574993.8152533,658184826.6752,70260895.584,70260895.584,658184826.6752,0.0787444,0.0787444,1.5229063087545518e-06,7.163981,7.163981,7.163981,0.2504016,3.1483626476284687e-06,7.163981,0.0001767604994889433,0.4352472,0.4322634,4.3226340000000004e-06,393073637.1024735,398463000.0,350845600.0,398463000.0,0.10675,0.4494509,4.75,0.2463198,0.275,0.301196,4.825299824021136e-05,0.08286,0.49347,0.5608187200963736,0.0,16.569,11600.0,0.0014284,2.0249408,0.00020249408,14674900,228420000,15.5653531,1500,168738497,53580336133,152280.0,-0.223,-0.052,0.0240596,-0.0539569,0.0240596,-0.0539569,-0.1612351,0.2338765,0.0014195814732706682,-0.0524892,0.2447511,0.0006477691534584647,-44.4318974,2250.6353728,0.0037809364307642888,40309325.6426667,-23624849.336,4.1860908,71424.158323,71424.158323,3.524219382967459e-05,7.2762064,6.3373906,6.3373906,2.5184174,4.893628551206831e-05,ILS,ILS,0.3075952,0.3075952,340.717,749.578,272.574,477.004,11600.0,8000.0,13400.0,11719.44,-6.9418612,45.0,-13.4328358,1.3333333,5.6186557,0.08352492581929286,1.1396471,1.1580215,1.1527758,437.2980456,0.821587,0.2081532,0.861513,1219.5140176,1.1680215,437.3080456,0.2181532,1219.5240176,610.3460196,0.9056044277503719,1779238541.19616,1844875850.29088,1844875850.29088,218799130.3226667,251689423.7921067,251689423.7921067,0.1380843,0.1786746629542278,0.3791571,0.1417573575233444,-491576733.3333333,2207547000.0,2207547000.0,1560439410.8734934,1593186426.498773,1593186426.498773,4.8049847,0.09159108457664147,None
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,Israel,10.0078953,-1.786674577952403,495437466.6666667,69362333.3333333,40491200.0,537167000.0,76178000.0,208616000.0,76178000.0,208616000.0,537167000.0,495437466.6666667,69362333.3333333,537167000.0,76178000.0,76178000.0,537167000.0,0.3851092,0.3851092,7.4479611278950426e-06,6.94948,6.94948,6.94948,0.00293,3.6839631046891925e-08,6.94948,0.0001714680086377144,1.9086282,1.8857276,1.8857276e-05,111064784.6897663,113730000.0,103019600.0,113730000.0,0.14181,0.0,0.0,0.0,0.0,0.0910343,1.4584117709726799e-05,0.04992,0.69952,0.7949903967451217,0.0,62.609,43620.0,0.0014353,7.569458,0.0007569458,1176000,76178000,64.7772109,199,206894476,157389573,382804.0201005,0.271,0.141,0.0502436,0.0667107,0.0502436,0.0667107,0.2158109,4.8955451,0.02971493555582113,0.1224277,3.7489666,0.009922181844437302,32.2017108,32.2017108,5.40969998819419e-05,69500533.3333333,61222000.0,2.9768761,3.3794139,3.3794139,1.6674744580944489e-09,4.1109098,3.4740049,3.4740049,1.8648683,3.6236934977976826e-05,USD,ILS,1.0,0.3075952,0.0,0.0,0.0,0.0,43620.0,43140.0,44720.0,43620.0,0.0,1.1126565,-2.4597496,0.6075949,0.6085949,0.00904715408643031,1.2449222,1.2985627,1.4256588,0.8981938,2.3017417,2.6429748,1.1413942,1.2021448,1.3085627,0.9081938,2.6529748,1.2121448,1.2603537,0.001870057073526238,254928933.3333333,296593800.0,296593800.0,49821866.6666667,67779666.6666667,67779666.6666667,0.3568429,0.46173811856314745,1.2239064,0.4575879948441143,26207000.0,41033400.0,41033400.0,205107066.6666667,228814133.3333333,228814133.3333333,2.147164,0.040928554782686366,None
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,Israel,127.7475802,-1.7595888174904961,932997.76064,18526397.37696,39537774.3493333,1053821.1552,32461751.8368,154504146.1744,32461751.8368,154504146.1744,1053821.1552,932997.76064,18526397.37696,1053821.1552,32461751.8368,32461751.8368,1053821.1552,18.5279969,18.5279969,0.00035832901600107157,2.4968434,2.4968434,2.4968434,23.6383758,0.00029721127748115315,2.4968434,6.160587060876788e-05,615.922169,612.9610189,0.006129610189,104000.0047444,105000.0,413066.6666667,105000.0,30.82184,964.84218,36.9075,54.4913467,2.75,571.3204647,0.09152819219965018,0.21949,0.19257,0.2188519280380948,0.0,6.336,1578.0,0.0040152,1.6028369,0.00016028369,16632800,105534000,6.3449329,308,63439989,8093779880,342642.8571429,0.152,0.505,5.8813939,0.006388,5.8813939,0.006388,1.5843485,12.8370905,0.07791845629851182,0.380347,6.4172279,0.01698412094708886,1.5759433,1.5759433,2.647493018105334e-06,6040821.1201067,3704061.3984,10.5018818,17.127143,17.127143,8.450895432675807e-09,0.3526728,0.2472391,0.2472391,0.4982314,9.681315750708168e-06,ILS,ILS,0.3075952,0.3075952,39.7278,31.3007,361.163,30.0968,1578.0,1172.0,1854.0,1446.7133,9.074825,34.6416382,-14.8867314,1.1906158,2.8485899,0.04234611850074509,4.6135278,7.0057873,0.0,0.0,18.3041524,6.2352352,1.7002319,1.7015103,7.0157873,0.01,6.2452352,1.7115103,4.3636488,0.00647458908148108,74005990.18208,66658484.1460267,66658484.1460267,55548986.28224,52993792.95584,52993792.95584,0.586986,0.7595325877659543,0.7125576,0.2664074666125894,21519533.3333333,21370066.6666667,21370066.6666667,17706984.2705067,12926339.6721067,12926339.6721067,19.4766126,0.37125697235062594,None
TLV:MRHL,MERCHAVIA HOLD,Healthcare,Israel,5267.1406762,-1.7256924521377492,6673400.0,2891266.6666667,-7113400.0,9000000.0,3647000.0,-15906000.0,3647000.0,-15906000.0,9000000.0,6673400.0,2891266.6666667,9000000.0,3647000.0,3647000.0,9000000.0,1.5930355,1.5930355,3.08090964312378e-05,14.0,14.0,14.0,1.3996187,1.7597759902501883e-05,14.0,0.0003454290279169091,2.7729707,2.7730057,2.7730057e-05,5170130.338325,5170000.0,4006133.3333333,5170000.0,0.40522,0.0,0.0,0.0,0.0,0.2415543,3.869812086752642e-05,0.06772,0.6603701,0.7504973235899126,0.0,0.043,62.4,0.0006891,1.1968191,0.00011968190999999999,68026200,3647000,0.0536117,1,14336981,1259656854,3647000.0,0.742,0.745,1.1457228,0.3238612,1.1457228,0.3238612,0.8429307,9.4311257,0.0572449618315943,0.6397153,8.2482204,0.021830107182549283,16.6087201,16.6087201,2.790168307731358e-05,-2214800.0,-2744000.0,1544.8161094,52248.4748997,52248.4748997,2.5780505125352855e-05,0.0330906,0.0239653,0.0239653,0.1558071,3.0275444929849115e-06,USD,ILS,1.0,0.3075952,0.0,0.0,0.0,0.0,62.4,59.0,113.9,74.516785,-16.2604774,5.7627119,-45.215101,0.1238616,0.1248616,0.001856147882077597,31.7330232,43.8026172,1.1015682,0.2043256,14.0516388,16.5988889,9.1779586,7.3665235,43.8126172,0.2143256,16.6088889,7.3765235,25.5945704,0.037976091489543985,33325733.3333333,40192400.0,40192400.0,32272266.6666667,39256000.0,39256000.0,0.1907385,0.24680674920968554,0.192903,0.07212160747702126,7714200.0,5715200.0,5715200.0,1053466.6666667,936400.0,936400.0,28.4146516,0.5416310187025987,None
TLV:RIMO,RIMONI INDUSTRIES,Basic Materials,Israel,55056.7108479,-1.677958783823064,53541763.5514667,11859702.05024,34940046.3632,60286813.6288,13411765.9104,135912169.5008,13411765.9104,135912169.5008,60286813.6288,53541763.5514667,11859702.05024,60286813.6288,13411765.9104,13411765.9104,60286813.6288,1.0590503,1.0590503,2.048189310171137e-05,15.836726,15.836726,15.836726,1.0771728,1.3543566049743178e-05,15.836726,0.00039074749054046,3.6185499,3.5964415,3.5964415e-05,58076337.6402584,58786000.0,50243933.3333333,58786000.0,0.22247,1.0769865,4.75,6.3495652,27.4725,3.9778148,0.0006372644077088896,0.08678,0.7506,0.8530417883647192,0.0,5.157,7909.0,0.000652,4.4124478,0.00044124478,8404000,43602000,5.1882437,362,207584178,21111940437,120447.5138122,0.021,0.288,0.1281393,0.024451,0.1281393,0.024451,0.0477848,2.4359743,0.014785854866322544,0.2221127,4.9628839,0.01313498939377859,331.4173989,331.4173989,0.0005567619403987316,14121552.0875733,13506505.232,14.6998133,15.3691999,15.3691999,7.583489040687723e-09,0.4096014,0.529298,0.529298,0.7285287,1.4156306443457691e-05,ILS,ILS,0.3075952,0.3075952,147.0,149.0,111.0,108.0,7909.0,5207.0,8901.0,7187.07,10.0448444,51.8916843,-11.1448152,1.4629128,9.8019097,0.1457116834156446,3.5165291,2.9080949,0.1017016,0.2100092,0.1107032,0.048877,1.4260492,1.3616091,2.9180949,0.2200092,0.058877,1.3716091,2.144852,0.003182436528941756,67525964.1290667,72831017.5307733,72831017.5307733,47927392.41664,47613747.8443733,47613747.8443733,0.2841491,0.3676757217963749,0.3816784,0.14270000853930478,23683000.0,27397800.0,27397800.0,19535104.5694933,25217269.6864,25217269.6864,22.5575759,0.42998531131658113,None
