pb,pi,ev,pe,evr / pm,13.10602,28.76204,54.41117,97.54994,180.61203,351.86823,1035.87149
9.875828,0.003820,10280.000000,38.392997,11.553571,214.000000,175.000000,144.000000,112.000000,86.000000,51.000000,25.000000
9.875828,0.003820,10280.000000,38.392997,6.525429,176.000000,138.000000,111.000000,83.000000,60.000000,32.000000,17.000000
9.875828,0.003820,10280.000000,38.392997,4.714143,143.000000,106.000000,84.000000,63.000000,44.000000,21.000000,12.000000
9.875828,0.003820,10280.000000,38.392997,3.334429,111.000000,83.000000,68.000000,54.000000,37.000000,18.000000,11.000000
9.875828,0.003820,10280.000000,38.392997,2.248714,81.000000,60.000000,49.000000,40.000000,31.000000,17.000000,10.000000
9.875828,0.003820,10280.000000,38.392997,1.362143,36.000000,27.000000,24.000000,19.000000,14.000000,8.000000,0.000000
9.875828,0.003820,10280.000000,26.332697,11.553571,173.000000,147.000000,117.000000,90.000000,67.000000,39.000000,18.000000
9.875828,0.003820,10280.000000,26.332697,6.525429,145.000000,119.000000,93.000000,69.000000,49.000000,25.000000,13.000000
9.875828,0.003820,10280.000000,26.332697,4.714143,123.000000,97.000000,75.000000,57.000000,40.000000,19.000000,10.000000
9.875828,0.003820,10280.000000,26.332697,3.334429,98.000000,74.000000,59.000000,48.000000,33.000000,16.000000,9.000000
9.875828,0.003820,10280.000000,26.332697,2.248714,76.000000,57.000000,46.000000,38.000000,29.000000,16.000000,9.000000
9.875828,0.003820,10280.000000,26.332697,1.362143,35.000000,27.000000,24.000000,19.000000,14.000000,8.000000,0.000000
9.875828,0.003820,10280.000000,18.613769,11.553571,139.000000,119.000000,98.000000,76.000000,56.000000,31.000000,17.000000
9.875828,0.003820,10280.000000,18.613769,6.525429,116.000000,96.000000,77.000000,58.000000,41.000000,20.000000,12.000000
9.875828,0.003820,10280.000000,18.613769,4.714143,98.000000,78.000000,61.000000,47.000000,33.000000,15.000000,9.000000
9.875828,0.003820,10280.000000,18.613769,3.334429,81.000000,62.000000,50.000000,41.000000,29.000000,14.000000,9.000000
9.875828,0.003820,10280.000000,18.613769,2.248714,64.000000,47.000000,38.000000,32.000000,25.000000,14.000000,9.000000
9.875828,0.003820,10280.000000,18.613769,1.362143,32.000000,24.000000,22.000000,18.000000,13.000000,8.000000,0.000000
9.875828,0.003820,10280.000000,12.944619,11.553571,104.000000,89.000000,75.000000,58.000000,42.000000,25.000000,15.000000
9.875828,0.003820,10280.000000,12.944619,6.525429,85.000000,70.000000,57.000000,43.000000,29.000000,15.000000,10.000000
9.875828,0.003820,10280.000000,12.944619,4.714143,69.000000,54.000000,43.000000,33.000000,22.000000,11.000000,7.000000
9.875828,0.003820,10280.000000,12.944619,3.334429,59.000000,44.000000,36.000000,29.000000,20.000000,11.000000,7.000000
9.875828,0.003820,10280.000000,12.944619,2.248714,48.000000,35.000000,27.000000,23.000000,18.000000,11.000000,7.000000
9.875828,0.003820,10280.000000,12.944619,1.362143,30.000000,22.000000,20.000000,17.000000,13.000000,8.000000,0.000000
9.875828,0.003820,10280.000000,6.694125,11.553571,50.000000,45.000000,38.000000,30.000000,21.000000,12.000000,0.000000
9.875828,0.003820,10280.000000,6.694125,6.525429,39.000000,34.000000,28.000000,22.000000,13.000000,0.000000,0.000000
9.875828,0.003820,10280.000000,6.694125,4.714143,26.000000,21.000000,16.000000,13.000000,7.000000,0.000000,0.000000
9.875828,0.003820,10280.000000,6.694125,3.334429,21.000000,16.000000,12.000000,10.000000,0.000000,0.000000,0.000000
9.875828,0.003820,10280.000000,6.694125,2.248714,14.000000,11.000000,7.000000,7.000000,0.000000,0.000000,0.000000
9.875828,0.003820,10280.000000,6.694125,1.362143,11.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,38.392997,11.553571,110.000000,93.000000,82.000000,61.000000,43.000000,26.000000,13.000000
9.875828,0.003820,21385.000000,38.392997,6.525429,87.000000,71.000000,61.000000,44.000000,28.000000,14.000000,8.000000
9.875828,0.003820,21385.000000,38.392997,4.714143,62.000000,47.000000,39.000000,28.000000,16.000000,7.000000,0.000000
9.875828,0.003820,21385.000000,38.392997,3.334429,45.000000,35.000000,30.000000,23.000000,12.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,38.392997,2.248714,30.000000,22.000000,18.000000,15.000000,12.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,38.392997,1.362143,12.000000,11.000000,9.000000,8.000000,7.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,26.332697,11.553571,87.000000,77.000000,66.000000,48.000000,33.000000,18.000000,8.000000
9.875828,0.003820,21385.000000,26.332697,6.525429,71.000000,61.000000,51.000000,36.000000,23.000000,11.000000,0.000000
9.875828,0.003820,21385.000000,26.332697,4.714143,52.000000,42.000000,34.000000,25.000000,15.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,26.332697,3.334429,38.000000,30.000000,25.000000,20.000000,11.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,26.332697,2.248714,27.000000,20.000000,16.000000,14.000000,11.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,26.332697,1.362143,12.000000,11.000000,9.000000,8.000000,7.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,18.613769,11.553571,69.000000,63.000000,56.000000,42.000000,28.000000,14.000000,8.000000
9.875828,0.003820,21385.000000,18.613769,6.525429,56.000000,50.000000,43.000000,32.000000,20.000000,9.000000,0.000000
9.875828,0.003820,21385.000000,18.613769,4.714143,40.000000,34.000000,28.000000,22.000000,13.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,18.613769,3.334429,31.000000,26.000000,22.000000,18.000000,10.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,18.613769,2.248714,22.000000,17.000000,14.000000,13.000000,10.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,18.613769,1.362143,10.000000,9.000000,8.000000,7.000000,0.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,12.944619,11.553571,54.000000,50.000000,45.000000,33.000000,22.000000,12.000000,8.000000
9.875828,0.003820,21385.000000,12.944619,6.525429,44.000000,40.000000,35.000000,26.000000,16.000000,8.000000,0.000000
9.875828,0.003820,21385.000000,12.944619,4.714143,30.000000,26.000000,22.000000,17.000000,10.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,12.944619,3.334429,25.000000,21.000000,18.000000,14.000000,8.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,12.944619,2.248714,18.000000,14.000000,11.000000,10.000000,8.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,12.944619,1.362143,10.000000,9.000000,8.000000,7.000000,0.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,6.694125,11.553571,31.000000,30.000000,28.000000,21.000000,14.000000,8.000000,0.000000
9.875828,0.003820,21385.000000,6.694125,6.525429,25.000000,24.000000,22.000000,17.000000,10.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,6.694125,4.714143,14.000000,13.000000,11.000000,9.000000,0.000000,0.000000,0.000000
9.875828,0.003820,21385.000000,6.694125,3.334429,12.000000,11.000000,9.000000,7.000000,0.000000,0.000000,0.000000
