Symbol,Name,Sector,Value,Close,MA,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,-1.30298,77.19, ,235.2823
DHI,D.R. Horton  Inc.,Consumer Cyclical,-1.05252,84.02, ,130.2749
LEN,Lennar Corporation,Consumer Cyclical,-0.67589,91.73, ,103.4726
STLD,Steel Dynamics  Inc.,Basic Materials,-1.24231,54.34, ,86.9337
CI,Cigna Corporation,Healthcare,-0.52492,227.43, ,78.2428
LYB,LyondellBasell Industries NV,Basic Materials,-1.15926,95.85, ,74.2636
FOX,Fox Corporation,Communication Services,-0.8405,35.01, ,67.6617
BEN,Franklin Resources  Inc.,Financial Services,-1.20235,31.33, ,66.3399
WLK,Westlake Chemical Corporation,Basic Materials,-1.59693,99.27, ,65.0929
NUE,Nucor Corporation,Basic Materials,-1.15422,96.74, ,53.9652
TOL,Toll Brothers  Inc.,Consumer Cyclical,-0.71677,54.89, ,48.8765
BBY,Best Buy Co.  Inc.,Consumer Cyclical,-0.77109,96.1, ,41.8019
JEF,Jefferies Financial Group Inc.,Financial Services,-0.46459,34.86, ,40.1271
VIACA,ViacomCBS Inc.,Communication Services,-1.1534,34.46, ,36.3179
INTC,Intel Corporation,Technology,-0.53919,48.05, ,32.8303
VMW,Vmware  Inc.,Technology,-0.7235,124.76, ,32.6914
IP,International Paper Company,Consumer Cyclical,-0.85861,46.39, ,27.5457
WDC,Western Digital Corporation,Technology,-0.62463,53.84, ,27.1206
UHS,Universal Health Services  Inc.,Healthcare,-0.66829,126.49, ,26.6407
THO,Thor Industries  Inc.,Consumer Cyclical,-1.04805,90.86, ,25.7597
SEB,Seaboard Corporation,Industrials,-1.61949,3643.31, ,25.7289
TSN,Tyson Foods  Inc.,Consumer Defensive,-0.35322,90.02,r+,22.4994
DOW,Dow Inc.,Basic Materials,-0.72344,60.18, ,21.9331
EBAY,eBay Inc.,Consumer Cyclical,-1.03729,56.7, ,21.6058
HPE,Hewlett Packard Enterprise Comp,Technology,-0.4589,15.81, ,20.6612
MS,Morgan Stanley,Financial Services,0.35978,100.45,r+,20.2949
WBA,Walgreens Boots Alliance  Inc.,Healthcare,-0.78708,50.0, ,19.4766
GM,General Motors Company,Consumer Cyclical,-0.27402,51.45, ,18.1135
UHAL,Amerco,Industrials,-0.95881,588.25, ,16.9763
GS,Goldman Sachs Group  Inc. (The),Financial Services,0.10026,341.03, ,16.6534
FOXA,Fox Corporation,Communication Services,-0.38475,38.25, ,15.3724
VIAC,ViacomCBS Inc.,Communication Services,-0.33453,31.41, ,15.0636
RS,Reliance Steel & Aluminum Co.,Basic Materials,-0.91034,150.6, ,14.4732
JBL,Jabil Inc.,Technology,-0.68818,58.22, ,14.4176
GRMN,Garmin Ltd.,Technology,-0.78194,118.86, ,13.9413
LAD,Lithia Motors  Inc.,Consumer Cyclical,-0.74538,280.06, ,13.7883
