Symbol,Name,Sector,Value,Close,MA,Grade
LEN.B,Lennar Corporation,Consumer Cyclical,-1.21401,85.17, ,235.6231
DHI,D.R. Horton  Inc.,Consumer Cyclical,-0.99282,95.24, ,133.3685
LEN,Lennar Corporation,Consumer Cyclical,-0.60706,102.95, ,101.4444
STLD,Steel Dynamics  Inc.,Basic Materials,-1.12777,62.31, ,85.3444
CI,Cigna Corporation,Healthcare,-0.51567,233.18, ,82.2083
LYB,LyondellBasell Industries NV,Basic Materials,-1.15108,97.61, ,73.609
FOX,Fox Corporation,Communication Services,-0.82625,36, ,67.4225
BEN,Franklin Resources  Inc.,Financial Services,-1.00116,35.16, ,65.8595
WLK,Westlake Chemical Corporation,Basic Materials,-1.63982,103.33, ,64.4535
NUE,Nucor Corporation,Basic Materials,-0.88531,114.44, ,50.548
UHS,Universal Health Services  Inc.,Healthcare,-0.65516,133.82, ,49.24
TOL,Toll Brothers  Inc.,Consumer Cyclical,-0.62252,65.54, ,43.345
BBY,Best Buy Co.  Inc.,Consumer Cyclical,-0.75943,102.5, ,42.2445
JEF,Jefferies Financial Group Inc.,Financial Services,-0.37252,38.06, ,37.5926
INTC,Intel Corporation,Technology,-0.5215,53.44, ,35.9269
VIACA,ViacomCBS Inc.,Communication Services,-1.14844,38.9, ,35.863
VMW,Vmware  Inc.,Technology,-0.72601,120.46, ,31.5055
IP,International Paper Company,Consumer Cyclical,-0.84323,48.87, ,27.0846
THO,Thor Industries  Inc.,Consumer Cyclical,-1.0306,106.42, ,26.8743
EBAY,eBay Inc.,Consumer Cyclical,-1.34197,65.14, ,25.6147
SEB,Seaboard Corporation,Industrials,-1.54527,3949.99, ,25.4608
FOXA,Fox Corporation,Communication Services,-0.46313,39.02, ,23.953
TSN,Tyson Foods  Inc.,Consumer Defensive,-0.29864,91.01, ,21.8068
DOW,Dow Inc.,Basic Materials,-0.71824,59.1, ,21.2998
MS,Morgan Stanley,Financial Services,0.61844,104.05, ,20.6075
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,-0.73568,603.73, ,19.1743
GM,General Motors Company,Consumer Cyclical,-0.309,62.27, ,16.4939
WBA,Walgreens Boots Alliance  Inc.,Healthcare,-0.5954,53.84, ,16.1578
CNXC,Concentrix Corporation,Technology,-0.82026,164.47, ,15.1668
HPE,Hewlett Packard Enterprise Comp,Technology,0.04757,17.13, ,14.714
FDX,FedEx Corporation,Industrials,-0.60152,263.99, ,14.1133
LAD,Lithia Motors  Inc.,Consumer Cyclical,-0.73158,298.21, ,14.0989
GRMN,Garmin Ltd.,Technology,-0.77365,130.95, ,13.938
LPX,Louisiana-Pacific Corporation,Industrials,-0.82715,73.37, ,13.4718
ALL,Allstate Corporation (The),Financial Services,-0.2612,125.95, ,12.8782
WDC,Western Digital Corporation,Technology,-0.58093,65.83, ,12.6936
GS,Goldman Sachs Group  Inc. (The),Financial Services,0.40421,397.51, ,12.5884
COF,Capital One Financial Corporati,Financial Services,0.259,154.69, ,12.5783
VIAC,ViacomCBS Inc.,Communication Services,-0.32937,35.39, ,12.5023
SYF,Synchrony Financial,Financial Services,0.18646,48.21, ,12.4189
IVZ,Invesco Ltd,Financial Services,-0.49741,24.54, ,12.4065
TRV,The Travelers Companies  Inc.,Financial Services,0.42502,166.24, ,12.3289
VSAT,ViaSat  Inc.,Technology,-0.77517,46.98, ,12.0402
RF,Regions Financial Corporation,Financial Services,0.4197,25.12, ,11.8153
TMUS,T-Mobile US  Inc.,Communication Services,-0.90803,109.74, ,11.803
C,Citigroup  Inc.,Financial Services,0.15057,65.78, ,11.6778
EOG,EOG Resources  Inc.,Energy,-0.06417,98.16, ,11.5538
IPGP,IPG Photonics Corporation,Technology,-0.91724,162.61, ,11.0064
QDEL,Quidel Corporation,Healthcare,-1.38987,124.1, ,10.789
SLGN,Silgan Holdings Inc.,Consumer Cyclical,-0.61569,42.43, ,10.0068
SC,Santander Consumer USA Holdings,Financial Services,-0.07545,41.84, ,9.8793
DISH,DISH Network Corporation,Communication Services,-0.43953,34.38, ,9.7032
PGR,Progressive Corporation (The),Financial Services,0.5537,109.18, ,9.6438
BIO,Bio-Rad Laboratories  Inc.,Healthcare,-0.78264,663.16, ,9.2008
NEU,NewMarket Corp,Basic Materials,-0.89324,342.42, ,9.1303
KKR,KKR & Co. Inc.,Financial Services,0.21057,69.5, ,8.5589
MHK,Mohawk Industries  Inc.,Consumer Cyclical,-0.77287,176.55, ,8.3046
ANTM,Anthem  Inc.,Healthcare,-0.39697,434.99, ,8.0614
BK,The Bank of New York Mellon Cor,Financial Services,0.85689,62.33, ,8.0336
CINF,Cincinnati Financial Corporatio,Financial Services,-0.22997,118.64, ,8.0029
VZ,Verizon Communications Inc.,Communication Services,-0.32944,54.24, ,7.9952
MU,Micron Technology  Inc.,Technology,-0.11515,94.45, ,7.9766
CACI,CACI International  Inc.,Technology,-0.25763,273.18, ,7.9641
NTES,NetEase  Inc.,Communication Services,-0.73305,99.71, ,7.7517
RS,Reliance Steel & Aluminum Co.,Basic Materials,-0.69512,166.53, ,7.6675
GLW,Corning Incorporated,Technology,-0.57221,37.97, ,7.4854
UHAL,Amerco,Industrials,-0.54921,725.62, ,7.4848
JD,JD.com  Inc.,Consumer Cyclical,-0.62451,71.44, ,7.3614
MET,MetLife  Inc.,Financial Services,0.2853,67.26, ,7.2515
OMF,OneMain Holdings  Inc.,Financial Services,-0.65288,53.13, ,7.1268
SCCO,Southern Copper Corporation,Basic Materials,-1.47115,64.35, ,6.8663
JBL,Jabil Inc.,Technology,-0.12487,69.38, ,6.8165
FNF,FNF Group of Fidelity National ,Financial Services,-0.01354,53.26, ,6.7929
SEIC,SEI Investments Company,Financial Services,-0.98761,63.33, ,6.7114
CTSH,Cognizant Technology Solutions ,Technology,-0.53484,87.42, ,6.6774
HUN,Huntsman Corporation,Basic Materials,0.00124,38.1, ,6.646
AFL,AFLAC Incorporated,Financial Services,0.29149,62.16, ,6.5413
PFE,Pfizer  Inc.,Healthcare,-0.45584,55.72, ,6.5336
CNC,Centene Corporation,Healthcare,-0.34696,76.34, ,6.5235
LH,Laboratory Corporation of Ameri,Healthcare,-0.482,285.27, ,6.3673
SSNC,SS&C Technologies Holdings  Inc,Technology,0.19533,82.96, ,6.266
BRK.B,Berkshire Hathaway Inc. New,Financial Services,1.48051,319.78, ,6.2457
GL,Globe Life Inc.,Financial Services,-0.25052,100.72, ,6.1708
DGX,Quest Diagnostics Incorporated,Healthcare,-0.49157,155.87, ,6.1018
LMT,Lockheed Martin Corporation,Industrials,-0.51876,360.14, ,5.9757
CB,Chubb Limited,Financial Services,0.79795,201.19, ,5.9681
DOX,Amdocs Limited,Technology,-0.66092,75.23, ,5.9365
AM,Antero Midstream Corporation,Energy,-1.36347,10.21, ,5.9226
QRTEA,Liberty Interactive Corporation,Consumer Cyclical,-0.50718,8.04, ,5.6881
WMT,Walmart Inc.,Consumer Defensive,-0.84157,144.89, ,5.6562
TGT,Target Corporation,Consumer Defensive,-0.58069,230.78, ,5.523
NVR,NVR  Inc.,Consumer Cyclical,-0.86422,5438.88, ,5.4033
AFG,American Financial Group  Inc.,Financial Services,-0.12279,137.73, ,5.3997
LNC,Lincoln National Corporation,Financial Services,0.28407,73.1, ,5.361
PKG,Packaging Corporation of Americ,Consumer Cyclical,-0.61294,137.85, ,5.2955
FISV,Fiserv  Inc.,Technology,-0.96097,108.83, ,5.2636
BLDR,Builders FirstSource  Inc.,Industrials,-0.60249,78.63, ,5.1009
LYLT,Loyalty Ventures Inc.,Technology,-0.44638,30.94, ,5.087
ZION,Zions Bancorporation N.A.,Financial Services,0.93881,70.09, ,4.9902
AIZ,Assurant  Inc.,Financial Services,-0.18028,158.74, ,4.9741
ALLY,Ally Financial Inc.,Financial Services,0.228,49.91, ,4.8983
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,-0.37537,37.3, ,4.8566
CHKP,Check Point Software Technologi,Technology,-0.69375,119.5, ,4.839
ACN,Accenture plc,Technology,-0.35332,370.75, ,4.8333
UNM,Unum Group,Financial Services,-0.34141,26.2, ,4.7994
KHC,The Kraft Heinz Company,Consumer Defensive,-0.11638,37.35, ,4.7295
DISCK,Discovery  Inc. - Series C,Communication Services,-0.3912,29.34, ,4.7035
EMR,Emerson Electric Company,Industrials,-0.48869,95.69, ,4.565
MCY,Mercury General Corporation,Financial Services,-0.66439,56.27, ,4.4113
HII,Huntington Ingalls Industries  ,Industrials,-0.47273,192.96, ,4.2919
TEL,TE Connectivity Ltd. New Switze,Technology,-0.26108,158.57, ,4.2595
SNX,TD SYNNEX Corporation,Technology,-0.61041,109.25, ,4.1649
FSLR,First Solar  Inc.,Technology,-0.682,84.68, ,4.1406
WLTW,Willis Towers Watson Public Lim,Financial Services,-0.40355,234.34, ,4.0799
ACI,Albertsons Companies  Inc.,Consumer Defensive,-0.42814,31.21, ,4.021
XEL,Xcel Energy Inc.,Utilities,0.13698,69.1, ,4.0134
KMI,Kinder Morgan  Inc.,Energy,-0.14677,17.27, ,3.9424
KSS,Kohl's Corporation,Consumer Cyclical,-0.72947,48.2, ,3.8913
WSM,Williams-Sonoma  Inc.,Consumer Cyclical,-0.80385,150.86, ,3.8694
RKT,Rocket Companies  Inc.,Financial Services,-0.35215,14.16, ,3.8588
FTV,Fortive Corporation,Technology,-0.42307,71.95, ,3.8418
WRB,W.R. Berkley Corporation,Financial Services,-0.03692,84.58, ,3.7909
DELL,Dell Technologies Inc.,Technology,0.02752,57.99, ,3.7869
FCX,Freeport-McMoRan  Inc.,Basic Materials,-0.17753,41.88, ,3.7189
TFC,Truist Financial Corporation,Financial Services,0.67361,65, ,3.6908
RPRX,Royalty Pharma plc,Healthcare,-0.11784,40.26, ,3.5856
LRCX,Lam Research Corporation,Technology,-1.03253,669.29, ,3.5844
CMCSA,Comcast Corporation,Communication Services,-0.43436,50.05, ,3.5734
MTZ,MasTec  Inc.,Industrials,-0.76813,93.96, ,3.4802
PHM,PulteGroup  Inc.,Consumer Cyclical,-0.66168,52.28, ,3.4182
GD,General Dynamics Corporation,Industrials,0.26331,212.09, ,3.4178
AGR,Avangrid  Inc.,Utilities,-1.00143,50.14, ,3.4068
CR,Crane Co.,Industrials,-0.32399,104.84, ,3.3526
PB,Prosperity Bancshares  Inc.,Financial Services,0.47929,77.19, ,3.2642
SNDR,Schneider National  Inc.,Industrials,-0.80725,26.15, ,3.1879
SF,Stifel Financial Corporation,Financial Services,0.57686,75.71, ,3.1578
