pb,pi,ev,pe,evr / pm,0.409,105.50347
10000.000000,0.000012,8.000000,64464.458902,109226.767179,274.000000,137.000000
10000.000000,0.000012,8.000000,64464.458902,0.941063,137.000000,53.000000
10000.000000,0.000012,8.000000,14.382360,109226.767179,138.000000,79.000000
10000.000000,0.000012,8.000000,14.382360,0.941063,67.000000,30.000000
10000.000000,0.000012,406.000000,64464.458902,109226.767179,138.000000,84.000000
10000.000000,0.000012,406.000000,64464.458902,0.941063,55.000000,29.000000
10000.000000,0.000012,406.000000,14.382360,109226.767179,67.000000,49.000000
10000.000000,0.000012,406.000000,14.382360,0.941063,22.000000,15.000000
