Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:XENA,XENIA VENTURE,Financial Services,Israel,11.3213634,-3.1984383781798176,39834066.6666667,30590533.3333333,2463533.3333333,72390000.0,62165000.0,161824000.0,62165000.0,161824000.0,72390000.0,39834066.6666667,30590533.3333333,72390000.0,62165000.0,62165000.0,72390000.0,0.6278402,0.6278402,0.00016473978221487285,0.7345146,0.7345146,0.7345146,0.6377611,7.57527622236266e-05,0.7345146,2.6210458814306356e-05,0.6442982,0.9664472,9.664471999999999e-06,35270111.6367077,0.0,762428.5714286,0.0,0.85875,0.0,0.0,0.0,0.0,0.5007143,0.004494461361105689,0.0462,0.71661,0.7813358628810676,0.0,1.239,298.6,0.0041494,0.3844797,3.844797e-05,50730000,62165000,1.225409,1,45448935,4616752490,62165000.0,0.3738957,1425.7188003,0.3738957,1425.7188003,0.3738957,1425.7188003,0.3738957,6.3647015,0.0274362285254171,1425.7188003,377.8369172,1.0,1.9644904,1.9644904,5.106876069378466e-06,-1397200.0,-1361000.0,307.4219402,333937.8083943,333937.8083943,0.02027404239561212,0.0749346,0.0884855,0.0884855,0.2984652,5.437243905850085e-06,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,298.6,151.6031,335.0,294.83078,1.278435,96.9616716,-10.8656716,1.6030467,16.9698142,0.1559979056412978,14.6978228,12.4256798,0.6504065,0.1626016,0.0826999,0.07577,4.5120618,1.3083078,12.4356798,0.1726016,0.08577,1.3183078,6.8769938,0.01126736039143508,98557200.0,134583600.0,134583600.0,91430866.6666667,123559400.0,123559400.0,0.5619062,0.7270804928358323,0.6031183,0.4927813924332776,2949333.3333333,699600.0,699600.0,7126333.3333333,11024200.0,11024200.0,15.9487423,0.3306398873538202,None
TLV:CDEV,COHEN DEV&IND BLDG,Energy,Israel,9292841.0111903,-3.0309314721052383,11127800.0,6299600.0,11512600.0,13864000.0,13093000.0,36113000.0,13093000.0,36113000.0,13864000.0,11127800.0,6299600.0,13864000.0,13093000.0,13093000.0,13864000.0,9.7306089,9.7306089,0.0025532267462390966,9.6879852,9.6879852,9.6879852,8.9468799,0.0010627033629176258,9.6879852,0.00034570658919265803,10.5858126,11.3650631,0.00011365063100000001,11108445.9879653,9473000.0,10349400.0,9473000.0,0.9443901,1.1653117,2.5,2.498945,2.5,1.9058277,0.017106899001236683,0.51054,0.24634,0.2685899952025819,0.0,1.992,6319.0,0.0003152,7.123834,0.0007123834000000001,6427430,13093000,2.0370506,10000000,134904452,12403954566,1.3093,-0.2415517,0.3384045,-0.2415517,0.3384045,-0.2415517,0.3384045,-0.2415517,0.2258448,0.000973545977620022,0.3384045,6.0672545,0.01605786577172507,-40.1072928,2493.3121404,0.006481597519285185,8039400.0,9579000.0,16.780413,14.0833544,14.0833544,8.550290413384175e-07,0.1751469,0.1987538,0.1987538,0.4468181,8.139840059238109e-06,USD,ILS,1.0,0.3047768,83.579,106.373,75.981,113.971,6319.0,5572.0,7400.0,6628.0913,-4.6633531,13.4063173,-14.6081081,0.8172867,0.8182867,0.007522239778802587,7.1680968,6.0558592,1.5495847,0.525,2.0462828,0.5115707,3.7034161,2.6126399,6.0658592,0.535,0.5215707,2.6226399,4.3442496,0.007117677766925962,20658733.3333333,19459733.3333333,19459733.3333333,17731200.0,16253466.6666667,16253466.6666667,0.7728253,1.0,0.9055512,0.7398859912816863,3738666.6666667,5199066.6666667,5199066.6666667,2927533.3333333,3206266.6666667,3206266.6666667,48.23599,1.0,None
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,Israel,4.2971717,-2.714606863873574,924448.98976,18356645.70864,39175501.9106667,927435.8024,30279879.8568,152375294.5976,30279879.8568,152375294.5976,927435.8024,924448.98976,18356645.70864,927435.8024,30279879.8568,30279879.8568,927435.8024,14.2812313,14.2812313,0.003747270299229367,0.740296,0.740296,0.740296,25.637989,0.0030452601838038638,0.740296,2.6416762605393733e-05,-4345.8062957,1.4352124,1.4352124e-05,-9999.9997195,-10000.0,413066.6666667,-10000.0,34.29149,147.0497125,5.625,78.644208,2.5,111.4069651,1.0,0.22525,0.2072,0.22591478040908894,0.0,6.336,1497.0,0.0042325,0.4752295,4.752295e-05,16632800,104349000,6.2736881,308,43458060,7801639426,338795.4545455,0.264,0.006388,5.8813939,0.006388,5.8813939,0.006388,1.6683485,13.1664565,0.05675645737729623,0.006388,1.0492507,0.002776993597596503,0.4437298,0.4437298,1.1535170122949406e-06,5985470.9382933,948770.1784,7.2605917,45.8046232,45.8046232,2.7808916790138747e-06,0.3526728,0.3908282,0.3908282,0.6261625,1.1407019100373692e-05,ILS,ILS,0.3047768,0.3047768,31.3007,361.163,30.0968,84.271,1497.0,618.0,1854.0,1494.9366,-7.6472367,142.2330097,-19.2556634,1.4223301,8.2794674,0.07611041340838025,4.6135278,4.0494831,0.0,0.0,18.3041524,4.4735544,1.7002319,1.527527,4.0594831,0.01,4.4835544,1.537527,2.798505,0.004585108742170601,73327896.10672,75114639.9374933,75114639.9374933,55040008.04416,54020895.38032,54020895.38032,0.5031156,0.6510081903374539,0.6605216,0.5396830999494733,21519533.3333333,25546400.0,25546400.0,17544740.6318933,20318107.9196267,20318107.9196267,15.2854455,0.31688881061630536,None
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,Israel,0.0004628,-2.299823727240846,495437466.6666667,69362333.3333333,40491200.0,537167000.0,76178000.0,208616000.0,76178000.0,208616000.0,537167000.0,495437466.6666667,69362333.3333333,537167000.0,76178000.0,76178000.0,537167000.0,0.3815806,0.3815806,0.00010012341506870779,1.9885531,1.9885531,1.9885531,0.0027257,3.237565037957615e-07,1.9885531,7.095963664658432e-05,1.89114,1.8684493,1.8684493e-05,111064784.6897663,113730000.0,103019600.0,113730000.0,0.14181,0.0,0.0,0.0,0.0,0.0910343,0.0008171329316644315,0.04992,0.69952,0.762702254786515,0.0,62.609,40850.0,0.0015327,2.1659561,0.00021659560999999998,1176000,76178000,64.7772109,199,204998766,146413555,382804.0201005,0.271,0.0667107,0.0502436,0.0667107,0.0502436,0.0667107,0.2158109,4.8955451,0.021103156859765677,0.0667107,2.832841,0.007497523060989023,9.2143315,9.2143315,2.3953514373330705e-05,69500533.3333333,61222000.0,2.9495999,3.3484494,3.3484494,2.0329116197290323e-07,4.1109098,3.4740049,3.4740049,1.8648683,3.3972951618439965e-05,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,40850.0,40850.0,40980.0,40850.0,0.0,0.0,-0.3172279,0.0,0.001,9.192670220355025e-06,1.2449222,1.2985627,1.4256588,0.8981938,2.3017417,2.6429748,1.1413942,1.2021448,1.3085627,0.9081938,2.6529748,1.2121448,1.2603537,0.0020649806836496856,254928933.3333333,296593800.0,296593800.0,49821866.6666667,67779666.6666667,67779666.6666667,0.3568429,0.46173811856314745,1.2239064,1.0,26207000.0,41033400.0,41033400.0,205107066.6666667,228814133.3333333,228814133.3333333,2.1404513,0.044374569693707955,None
TLV:IDIN,I.D.I. INSURANCE,Financial Services,Israel,0.0008258,-2.200535830537377,679898828.4312,62001638.4359467,104339849.83712,660940492.3640001,74163167.4048,515516547.0208001,74163167.4048,515516547.0208001,660940492.3640001,679898828.4312,62001638.4359467,660940492.3640001,74163167.4048,74163167.4048,660940492.3640001,0.0716225,0.0716225,1.8793118140069292e-05,2.0601726,2.0601726,2.0601726,0.2309908,2.7436905681838055e-05,2.0601726,7.351531076803979e-05,0.3791423,0.3766944,3.766944e-06,414202355.3054662,419551000.0,350845600.0,419551000.0,0.11221,0.2365531,2.5,0.2486491,2.5,0.2357018,0.0021156828012362755,0.09093,0.49347,0.5380413450215884,0.0,16.569,11150.0,0.001486,0.5823198,5.8231980000000006e-05,14674900,243336000,16.5817825,1500,155013752,50092773888,162224.0,5.464,-0.0539569,0.0240596,-0.0539569,0.0240596,-0.0539569,4.1040149,20.5083684,0.08840513292034867,-0.0539569,0.2446043,0.0006473806260454,0.5019896,0.5019896,1.3049687976672568e-06,39939983.7173333,61053193.3528,3.8811671,2.538995,2.538995,1.541475417825909e-07,7.2762064,6.3186602,6.3186602,2.5146945,4.581106053636983e-05,ILS,ILS,0.3047768,0.3047768,749.578,272.574,477.004,170.359,11150.0,7686.0,13400.0,11677.261,-4.5152797,45.0689565,-16.7910448,1.2124606,3.1769169,0.029204349379172604,1.1396471,1.1589506,1.1527758,437.2980456,0.821587,0.3112482,0.861513,1219.5140176,1.1689506,437.3080456,0.3212482,1219.5240176,610.3464841,1.0,1762935926.90144,1838368469.3597867,1838368469.3597867,216794341.3373333,251977917.3585067,251977917.3585067,0.1403418,0.181595762975151,0.3943241,0.32218485008330705,-491576733.3333333,2207547000.0,2207547000.0,1546141585.5641067,1586390552.00128,1586390552.00128,4.67788,0.09697903992433865,None
TLV:BRMG,BRIMAG DIGITAL AGE,Consumer Cyclical,Israel,0.0001321,-2.116912320619555,149267323.0203733,8679860.39792,50362070.2147733,162213794.4784,16834346.548,212327634.1488,16834346.548,212327634.1488,162213794.4784,149267323.0203733,8679860.39792,162213794.4784,16834346.548,16834346.548,162213794.4784,0.2596698,0.2596698,6.813508644361988e-05,1.8932767,1.8932767,1.8932767,0.1964606,2.3335435664092742e-05,1.8932767,6.755978842277042e-05,1.996288,1.9038758,1.9038758e-05,76333714.0458015,83401000.0,52658333.3333333,83401000.0,0.10378,0.3716865,5.625,1.3425573,12.03125,0.8981975,0.008062310100573775,0.12635,0.67767,0.738878712547429,0.0,5.462,3321.0,0.0016447,0.4357991,4.357991e-05,10111500,55235000,5.4625921,344,138275741,10456379748,160566.8604651,360.511,0.0458304,0.8811927,0.0458304,0.8811927,0.0458304,270.6035482,164.7503186,0.7101868627688,0.0458304,2.3908024,0.006327604030112492,0.0069965,0.0069965,1.81880544793736e-08,15630559.4618133,21740338.6976,8.8464999,6.3603306,6.3603306,3.861485851349024e-07,1.1660566,1.0736591,1.0736591,1.0371752,1.8894579788527588e-05,ILS,ILS,0.3047768,0.3047768,395.589,148.346,79.1177,98.8971,3321.0,1356.0,3970.0,2857.0142,16.2402343,144.9115044,-16.3476071,1.503443,11.5483996,0.10616062909567989,1.8865636,1.9345765,0.2054785,0.1769313,1.1575854,0.801833,1.8011516,1.877262,1.9445765,0.1869313,0.811833,1.887262,1.9159193,0.0031390682995825914,136955295.26768,144199088.0209067,144199088.0209067,63602468.41872,69665494.8933867,69665494.8933867,0.2167438,0.2804563981018737,0.3416454,0.27914340508391816,140049533.3333333,156114466.6666667,156114466.6666667,73352826.84896,74533593.12752,74533593.12752,9.508256,0.19711953667790377,None
TLV:ASPF,ALTSHULER SHAHM,Financial Services,Israel,40.1557361,-2.064622565589696,763794533.3333334,105057200.0,87898866.6666667,989782000.0,161561000.0,387235000.0,161561000.0,387235000.0,989782000.0,763794533.3333334,105057200.0,989782000.0,161561000.0,161561000.0,989782000.0,1.074643,1.074643,0.0002819769326314843,6.7504898,6.7504898,6.7504898,1.0711748,0.00012723330087761826,6.7504898,0.0002408848440579604,3.8703606,3.8541002,3.8541002e-05,277125449.6417041,279454000.0,185233000.0,279454000.0,0.16323,0.0,0.0,0.0,0.0,0.1032743,0.0009270003891345569,0.03005,0.7176999,0.7825242051550438,0.0,0.819,1805.0,0.0004537,3.5645719,0.00035645718999999997,191770000,161560992,0.8424727,951,1063563087,106022946077,169885.3753943,0.918,0.3160708,0.7439338,0.3160708,0.7439338,0.3160708,0.8744835,9.601382,0.041388541271232634,0.3160708,5.8720175,0.015541142838860744,7.7194025,7.7194025,2.0067306970372725e-05,95549200.0,130737000.0,11.1310517,8.1351346,8.1351346,4.939005396467898e-07,1.574585,1.4798129,1.4798129,1.2174756,2.2179174612722612e-05,USD,ILS,1.0,0.3047768,17.2129,0.0,0.0,0.0,163.7855856,1703.0,2349.0,2000.7106,-9.7820544,5.9894304,-23.158791,0.3157895,0.3167895,0.002912141402771158,1.6358858,1.6785665,0.0230655,0.0043621,16.0586372,6.2586901,0.8929682,9.8434137,1.6885665,0.0143621,6.2686901,9.8534137,5.7709901,0.009455268851937013,630149266.6666666,713311733.3333334,713311733.3333334,245165466.6666667,288280133.3333333,288280133.3333333,0.3264942,0.4224683120493079,0.6604306,0.5396087478584963,-44909200.0,137601333.3333333,137601333.3333333,384983800.0,425031600.0,425031600.0,12.3826283,0.2567093222301439,None
TLV:FBRT,FMS ENTERPR. MIGUN,Industrials,Israel,1050594.4757597,-1.8637167984005467,70074866.6666667,19401800.0,80217200.0,63915000.0,17283000.0,347458000.0,17283000.0,347458000.0,63915000.0,70074866.6666667,19401800.0,63915000.0,17283000.0,17283000.0,63915000.0,3.6180054,3.6180054,0.0009493330016909302,14.8877981,14.8877981,14.8877981,4.035129,0.00047928945129870764,14.8877981,0.0005312569946679867,10.1649158,10.1649054,0.000101649054,22748953.3461262,22749000.0,24680200.0,22749000.0,0.27041,0.6924182,2.5,1.6988209,6.25,1.2172186,0.01092587522609033,0.05953,0.6778,0.7390204544463344,0.0,1.884,9121.0,0.0002066,2.6057793,0.00026057793,9194940,17283000,1.8796207,123,231240721,25790527794,140512.195122,0.144,-0.1129413,-0.0387371,-0.1129413,-0.0387371,-0.1129413,0.0983157,3.3855339,0.014593972986941588,-0.1129413,0.2387059,0.0006317696581079346,151.4284458,151.4284458,0.0003936523721771275,24874600.0,28084000.0,9.2962589,8.2338955,8.2338955,4.998965144160336e-07,0.1613008,0.2002803,0.2002803,0.4485269,8.170969860589546e-06,USD,ILS,1.0,0.3047768,108.756,108.756,108.756,108.756,9121.0,7215.0,10300.0,9139.908,0.6338324,26.4171864,-11.4466019,1.2356564,3.5594782,0.032721109249142906,7.4464376,6.7053375,0.1411602,0.2109943,0.1934734,0.1640315,11.9726237,10.7780971,6.7153375,0.2209943,0.1740315,10.7880971,8.7517173,0.014338932930702531,106452600.0,119638000.0,119638000.0,91965600.0,99712800.0,99712800.0,0.2444608,0.316320907195973,0.2733278,0.22332410386938087,78373333.3333333,87185066.6666667,87185066.6666667,14487000.0,19925200.0,19925200.0,27.9771791,0.580006321006369,None
TLV:RIMO,RIMONI INDUSTRIES,Basic Materials,Israel,2359.3633061,-1.8058150037568481,53051176.8765333,11751035.25616,34619901.4888,56146896.4264,13209940.8424,136746035.5168,13209940.8424,136746035.5168,56146896.4264,53051176.8765333,11751035.25616,56146896.4264,13209940.8424,13209940.8424,56146896.4264,0.9512084,0.9512084,0.00024958877220184,4.3024533,4.3024533,4.3024533,1.0121747,0.00012022531536945511,4.3024533,0.0001535289768510067,3.0755027,3.0566088,3.0566088e-05,57689188.8811813,58398000.0,50243933.3333333,58398000.0,0.23527,0.566835,2.5,1.4352046,6.25,1.0256798,0.009206603905593691,0.05612,0.7506,0.8183959178333116,0.0,5.157,7203.0,0.000716,1.1987546,0.00011987546,8404000,43342000,5.157306,362,175243305,18646586130,119729.281768,0.18,0.024451,0.1281393,0.024451,0.1281393,0.024451,0.1670348,4.3369896,0.01869539958440428,0.024451,1.8136806,0.004800167790486091,25.7578205,25.7578205,6.695985743213409e-05,13992160.6588267,12839332.2536,12.524392,13.6489423,13.6489423,8.286550006902031e-07,0.4096014,0.471018,0.471018,0.6873075,1.2520918739672356e-05,ILS,ILS,0.3047768,0.3047768,149.0,111.0,108.0,232.0,7203.0,5100.0,7610.0,6615.2607,8.8845977,41.2352941,-10.4927727,1.6756972,22.139779,0.20352368709854157,3.5165291,3.1506719,0.1017016,0.1611964,0.1107032,0.0706759,1.4260492,1.3804601,3.1606719,0.1711964,0.0806759,1.3904601,2.275566,0.0037283183556885502,66907244.5349333,69323555.64224,69323555.64224,47488248.49376,47131862.8222933,47131862.8222933,0.2905549,0.37596452911155986,0.3802762,0.31070692987633697,23683000.0,25059733.3333333,25059733.3333333,19356110.4281067,22191692.8199467,22191692.8199467,22.6031398,0.46859491844160345,None
TLV:AURA,AURA INVESTMENTS,Real Estate,Israel,42889.1725917,-1.7860903953709557,796984466.6666666,21577866.6666667,-152310666.6666667,1090834000.0,54276000.0,-566517000.0,54276000.0,-566517000.0,1090834000.0,796984466.6666666,21577866.6666667,1090834000.0,54276000.0,54276000.0,1090834000.0,0.4852047,0.4852047,0.0001273134734087316,4.2709936,4.2709936,4.2709936,0.2108218,2.5041247713222025e-05,4.2709936,0.00015240636721035365,5.0681334,5.0681438,5.0681437999999996e-05,104443429.400445,104443000.0,52553933.3333333,104443000.0,0.04976,0.0,0.0,0.0,0.0,0.0384343,0.00034499009972582047,0.17699,0.52106,0.5681233372584936,0.0,0.222,314.7,0.0007054,0.6054666,6.054666e-05,242544992,54277000,0.2237812,45,529335409,22997162070,1206155.5555556,713.765,0.7900698,6.6872613,0.7900698,6.6872613,0.7900698,536.9955653,231.9816477,1.0,0.7900698,9.1385873,0.0241865918442339,0.0079535,0.0079535,2.0675865261444712e-08,-115931266.6666667,-12019000.0,2190.1286875,440415.5170694,440415.5170694,0.02673852028820723,4.1762097,4.0094207,4.0094207,2.0033538,3.6495789928982044e-05,USD,ILS,1.0,0.3047768,1.7369,0.0,0.0,0.0,31.263549,128.7,348.3,286.1776,9.966678,144.5221445,-9.6468562,1.6939891,23.6299947,0.2172227485858371,1.2414596,1.2506445,1.0747035,1.3609505,0.0,0.0,1.1303367,1.138712,1.2606445,1.3709505,0.01,1.148712,1.2046782,0.001973761185462361,1668654200.0,1828430533.3333333,1828430533.3333333,324575400.0,366218000.0,366218000.0,0.1296845,0.1678057123647479,0.2482068,0.20279884148003477,162694933.3333333,189945733.3333333,189945733.3333333,1344090000.0,1462228133.3333333,1462228133.3333333,3.1484082,0.06527093566442815,None
