0.000012,2.000000,28023.721569,3811.102525,317.000000,257.000000,216.000000,173.000000,131.000000,88.000000,45.000000
0.000012,2.000000,28023.721569,9.633864,278.000000,234.000000,194.000000,154.000000,115.000000,74.000000,33.000000
0.000012,2.000000,28023.721569,3.933798,233.000000,193.000000,154.000000,118.000000,81.000000,47.000000,17.000000
0.000012,2.000000,28023.721569,1.817558,188.000000,152.000000,115.000000,84.000000,50.000000,29.000000,8.000000
0.000012,2.000000,28023.721569,0.761376,141.000000,108.000000,78.000000,59.000000,33.000000,19.000000,0.000000
0.000012,2.000000,28023.721569,0.456120,96.000000,66.000000,45.000000,35.000000,17.000000,10.000000,0.000000
0.000012,2.000000,28023.721569,0.256404,49.000000,29.000000,19.000000,18.000000,0.000000,0.000000,0.000000
0.000012,2.000000,19.303411,3811.102525,277.000000,243.000000,207.000000,165.000000,126.000000,84.000000,43.000000
0.000012,2.000000,19.303411,9.633864,250.000000,221.000000,186.000000,147.000000,111.000000,70.000000,31.000000
0.000012,2.000000,19.303411,3.933798,209.000000,183.000000,149.000000,114.000000,79.000000,45.000000,16.000000
0.000012,2.000000,19.303411,1.817558,169.000000,145.000000,112.000000,82.000000,50.000000,29.000000,8.000000
0.000012,2.000000,19.303411,0.761376,125.000000,102.000000,76.000000,57.000000,33.000000,19.000000,0.000000
0.000012,2.000000,19.303411,0.456120,86.000000,65.000000,45.000000,35.000000,17.000000,10.000000,0.000000
0.000012,2.000000,19.303411,0.256404,45.000000,29.000000,19.000000,18.000000,0.000000,0.000000,0.000000
0.000012,2.000000,8.842876,3811.102525,231.000000,205.000000,179.000000,143.000000,106.000000,70.000000,37.000000
0.000012,2.000000,8.842876,9.633864,210.000000,188.000000,163.000000,130.000000,96.000000,61.000000,28.000000
0.000012,2.000000,8.842876,3.933798,180.000000,161.000000,136.000000,105.000000,72.000000,41.000000,15.000000
0.000012,2.000000,8.842876,1.817558,146.000000,129.000000,104.000000,77.000000,46.000000,27.000000,8.000000
0.000012,2.000000,8.842876,0.761376,112.000000,95.000000,72.000000,56.000000,33.000000,19.000000,0.000000
0.000012,2.000000,8.842876,0.456120,77.000000,60.000000,43.000000,34.000000,17.000000,10.000000,0.000000
0.000012,2.000000,8.842876,0.256404,42.000000,29.000000,19.000000,18.000000,0.000000,0.000000,0.000000
0.000012,2.000000,5.468990,3811.102525,185.000000,165.000000,144.000000,119.000000,88.000000,57.000000,33.000000
0.000012,2.000000,5.468990,9.633864,164.000000,148.000000,128.000000,106.000000,78.000000,48.000000,24.000000
0.000012,2.000000,5.468990,3.933798,143.000000,130.000000,110.000000,90.000000,62.000000,35.000000,15.000000
0.000012,2.000000,5.468990,1.817558,115.000000,104.000000,84.000000,67.000000,39.000000,23.000000,8.000000
0.000012,2.000000,5.468990,0.761376,90.000000,79.000000,61.000000,52.000000,30.000000,17.000000,0.000000
0.000012,2.000000,5.468990,0.456120,66.000000,55.000000,40.000000,33.000000,17.000000,10.000000,0.000000
0.000012,2.000000,5.468990,0.256404,36.000000,27.000000,18.000000,18.000000,0.000000,0.000000,0.000000
0.000012,2.000000,4.333235,3811.102525,138.000000,127.000000,111.000000,90.000000,66.000000,42.000000,23.000000
0.000012,2.000000,4.333235,9.633864,121.000000,113.000000,98.000000,80.000000,59.000000,36.000000,17.000000
0.000012,2.000000,4.333235,3.933798,105.000000,99.000000,84.000000,68.000000,47.000000,27.000000,11.000000
0.000012,2.000000,4.333235,1.817558,87.000000,82.000000,67.000000,53.000000,32.000000,19.000000,0.000000
0.000012,2.000000,4.333235,0.761376,67.000000,62.000000,48.000000,40.000000,24.000000,14.000000,0.000000
0.000012,2.000000,4.333235,0.456120,50.000000,45.000000,33.000000,26.000000,15.000000,9.000000,0.000000
0.000012,2.000000,4.333235,0.256404,27.000000,23.000000,15.000000,15.000000,0.000000,0.000000,0.000000
