ev,pe,evr / pm,0.00971,10.49167,18.43979,31.33887,53.28607,88.68207,160.42381,347.92282
1447.000000,28.682062,1.4384444,230.000000,160.000000,107.000000,63.000000,35.000000,23.000000,14.000000,0.000000
1447.000000,28.682062,0.8382222,98.000000,59.000000,39.000000,27.000000,16.000000,10.000000,0.000000,0.000000
1447.000000,23.397299,31721632.0,736.000000,649.000000,561.000000,457.000000,354.000000,255.000000,152.000000,63.000000
1447.000000,23.397299,10.1447778,645.000000,564.000000,476.000000,374.000000,274.000000,181.000000,101.000000,36.000000
1447.000000,23.397299,6.1064237,571.000000,492.000000,405.000000,306.000000,210.000000,140.000000,76.000000,23.000000
1447.000000,23.397299,4.2804444,491.000000,413.000000,327.000000,234.000000,153.000000,100.000000,57.000000,16.000000
1447.000000,23.397299,3.0988889,407.000000,332.000000,255.000000,177.000000,110.000000,70.000000,40.000000,10.000000
1447.000000,23.397299,2.1673333,322.000000,254.000000,186.000000,123.000000,68.000000,42.000000,26.000000,0.000000
1447.000000,23.397299,1.4384444,202.000000,144.000000,98.000000,57.000000,30.000000,20.000000,14.000000,0.000000
1447.000000,23.397299,0.8382222,84.000000,52.000000,34.000000,23.000000,13.000000,7.000000,0.000000,0.000000
1447.000000,19.075695,31721632.0,549.000000,481.000000,415.000000,343.000000,265.000000,190.000000,113.000000,48.000000
1447.000000,19.075695,10.1447778,481.000000,417.000000,351.000000,281.000000,204.000000,134.000000,74.000000,25.000000
1447.000000,19.075695,6.1064237,423.000000,360.000000,294.000000,227.000000,152.000000,99.000000,54.000000,15.000000
1447.000000,19.075695,4.2804444,376.000000,313.000000,248.000000,184.000000,117.000000,75.000000,44.000000,12.000000
1447.000000,19.075695,3.0988889,323.000000,262.000000,204.000000,148.000000,92.000000,56.000000,33.000000,8.000000
1447.000000,19.075695,2.1673333,258.000000,202.000000,152.000000,103.000000,56.000000,33.000000,21.000000,0.000000
1447.000000,19.075695,1.4384444,169.000000,119.000000,83.000000,49.000000,26.000000,16.000000,12.000000,0.000000
1447.000000,19.075695,0.8382222,75.000000,46.000000,30.000000,21.000000,12.000000,0.000000,0.000000,0.000000
1447.000000,13.884756,31721632.0,356.000000,314.000000,271.000000,226.000000,181.000000,133.000000,85.000000,35.000000
1447.000000,13.884756,10.1447778,306.000000,267.000000,224.000000,181.000000,136.000000,91.000000,55.000000,18.000000
1447.000000,13.884756,6.1064237,266.000000,228.000000,185.000000,145.000000,100.000000,67.000000,40.000000,11.000000
1447.000000,13.884756,4.2804444,240.000000,202.000000,159.000000,121.000000,81.000000,54.000000,33.000000,9.000000
1447.000000,13.884756,3.0988889,213.000000,176.000000,137.000000,102.000000,68.000000,43.000000,26.000000,0.000000
1447.000000,13.884756,2.1673333,167.000000,135.000000,100.000000,70.000000,40.000000,26.000000,16.000000,0.000000
1447.000000,13.884756,1.4384444,115.000000,86.000000,59.000000,35.000000,19.000000,13.000000,10.000000,0.000000
1447.000000,13.884756,0.8382222,53.000000,34.000000,23.000000,17.000000,10.000000,0.000000,0.000000,0.000000
1447.000000,8.829982,31721632.0,165.000000,142.000000,120.000000,100.000000,80.000000,60.000000,39.000000,16.000000
1447.000000,8.829982,10.1447778,143.000000,121.000000,99.000000,81.000000,61.000000,42.000000,27.000000,8.000000
1447.000000,8.829982,6.1064237,128.000000,107.000000,85.000000,69.000000,49.000000,35.000000,22.000000,0.000000
1447.000000,8.829982,4.2804444,114.000000,93.000000,71.000000,56.000000,39.000000,28.000000,18.000000,0.000000
1447.000000,8.829982,3.0988889,106.000000,86.000000,64.000000,49.000000,34.000000,23.000000,15.000000,0.000000
1447.000000,8.829982,2.1673333,74.000000,58.000000,39.000000,28.000000,16.000000,13.000000,9.000000,0.000000
1447.000000,8.829982,1.4384444,57.000000,42.000000,27.000000,18.000000,12.000000,12.000000,9.000000,0.000000
1447.000000,8.829982,0.8382222,26.000000,15.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4471.000000,21778.494222,31721632.0,1155.000000,961.000000,840.000000,693.000000,522.000000,345.000000,210.000000,84.000000
4471.000000,21778.494222,10.1447778,938.000000,769.000000,653.000000,515.000000,365.000000,219.000000,128.000000,48.000000
4471.000000,21778.494222,6.1064237,774.000000,619.000000,515.000000,389.000000,257.000000,151.000000,84.000000,29.000000
4471.000000,21778.494222,4.2804444,613.000000,474.000000,379.000000,275.000000,168.000000,99.000000,57.000000,16.000000
4471.000000,21778.494222,3.0988889,462.000000,338.000000,259.000000,178.000000,106.000000,59.000000,33.000000,9.000000
4471.000000,21778.494222,2.1673333,319.000000,221.000000,165.000000,108.000000,60.000000,35.000000,23.000000,0.000000
4471.000000,21778.494222,1.4384444,183.000000,113.000000,78.000000,51.000000,29.000000,19.000000,14.000000,0.000000
4471.000000,21778.494222,0.8382222,78.000000,45.000000,32.000000,23.000000,14.000000,9.000000,0.000000,0.000000
4471.000000,59.131735,31721632.0,923.000000,820.000000,730.000000,601.000000,449.000000,292.000000,177.000000,66.000000
4471.000000,59.131735,10.1447778,793.000000,699.000000,610.000000,484.000000,344.000000,207.000000,122.000000,44.000000
4471.000000,59.131735,6.1064237,670.000000,579.000000,495.000000,376.000000,249.000000,147.000000,82.000000,27.000000
4471.000000,59.131735,4.2804444,531.000000,449.000000,368.000000,267.000000,165.000000,97.000000,55.000000,14.000000
4471.000000,59.131735,3.0988889,397.000000,322.000000,252.000000,173.000000,103.000000,57.000000,31.000000,7.000000
4471.000000,59.131735,2.1673333,277.000000,213.000000,160.000000,105.000000,58.000000,33.000000,21.000000,0.000000
4471.000000,59.131735,1.4384444,159.000000,110.000000,75.000000,49.000000,27.000000,17.000000,12.000000,0.000000
4471.000000,59.131735,0.8382222,67.000000,44.000000,31.000000,22.000000,13.000000,8.000000,0.000000,0.000000
4471.000000,37.807377,31721632.0,769.000000,691.000000,614.000000,501.000000,368.000000,243.000000,143.000000,56.000000
4471.000000,37.807377,10.1447778,688.000000,615.000000,539.000000,426.000000,300.000000,186.000000,109.000000,41.000000
4471.000000,37.807377,6.1064237,599.000000,528.000000,455.000000,346.000000,229.000000,140.000000,79.000000,27.000000
4471.000000,37.807377,4.2804444,485.000000,416.000000,344.000000,248.000000,153.000000,92.000000,52.000000,14.000000
4471.000000,37.807377,3.0988889,366.000000,303.000000,242.000000,166.000000,98.000000,56.000000,31.000000,7.000000
4471.000000,37.807377,2.1673333,261.000000,207.000000,157.000000,103.000000,57.000000,33.000000,21.000000,0.000000
4471.000000,37.807377,1.4384444,150.000000,107.000000,73.000000,48.000000,27.000000,17.000000,12.000000,0.000000
4471.000000,37.807377,0.8382222,63.000000,43.000000,30.000000,22.000000,13.000000,8.000000,0.000000,0.000000
4471.000000,28.682062,31721632.0,614.000000,558.000000,499.000000,407.000000,307.000000,201.000000,117.000000,44.000000
4471.000000,28.682062,10.1447778,547.000000,495.000000,436.000000,344.000000,249.000000,149.000000,85.000000,30.000000
4471.000000,28.682062,6.1064237,480.000000,429.000000,371.000000,282.000000,189.000000,113.000000,60.000000,19.000000
4471.000000,28.682062,4.2804444,396.000000,346.000000,288.000000,206.000000,128.000000,78.000000,43.000000,12.000000
4471.000000,28.682062,3.0988889,305.000000,259.000000,211.000000,147.000000,86.000000,49.000000,26.000000,0.000000
4471.000000,28.682062,2.1673333,222.000000,181.000000,140.000000,90.000000,49.000000,28.000000,18.000000,0.000000
4471.000000,28.682062,1.4384444,130.000000,95.000000,66.000000,41.000000,23.000000,14.000000,10.000000,0.000000
4471.000000,28.682062,0.8382222,52.000000,34.000000,24.000000,16.000000,9.000000,0.000000,0.000000,0.000000
4471.000000,23.397299,31721632.0,482.000000,433.000000,382.000000,312.000000,237.000000,160.000000,93.000000,36.000000
4471.000000,23.397299,10.1447778,424.000000,379.000000,328.000000,258.000000,185.000000,114.000000,64.000000,23.000000
4471.000000,23.397299,6.1064237,372.000000,327.000000,277.000000,210.000000,139.000000,85.000000,45.000000,13.000000
4471.000000,23.397299,4.2804444,310.000000,266.000000,216.000000,154.000000,95.000000,57.000000,35.000000,10.000000
4471.000000,23.397299,3.0988889,254.000000,212.000000,170.000000,119.000000,70.000000,39.000000,24.000000,0.000000
4471.000000,23.397299,2.1673333,192.000000,155.000000,118.000000,79.000000,42.000000,23.000000,17.000000,0.000000
4471.000000,23.397299,1.4384444,116.000000,84.000000,59.000000,37.000000,19.000000,12.000000,10.000000,0.000000
4471.000000,23.397299,0.8382222,47.000000,30.000000,21.000000,14.000000,7.000000,0.000000,0.000000,0.000000
4471.000000,19.075695,31721632.0,350.000000,312.000000,278.000000,233.000000,179.000000,117.000000,67.000000,27.000000
4471.000000,19.075695,10.1447778,308.000000,273.000000,239.000000,194.000000,140.000000,83.000000,46.000000,16.000000
4471.000000,19.075695,6.1064237,265.000000,230.000000,196.000000,154.000000,100.000000,57.000000,30.000000,8.000000
4471.000000,19.075695,4.2804444,233.000000,198.000000,164.000000,124.000000,75.000000,42.000000,27.000000,7.000000
4471.000000,19.075695,3.0988889,194.000000,161.000000,133.000000,98.000000,56.000000,28.000000,18.000000,0.000000
4471.000000,19.075695,2.1673333,146.000000,117.000000,94.000000,66.000000,33.000000,16.000000,13.000000,0.000000
4471.000000,19.075695,1.4384444,90.000000,64.000000,47.000000,31.000000,16.000000,9.000000,8.000000,0.000000
4471.000000,19.075695,0.8382222,39.000000,25.000000,18.000000,13.000000,0.000000,0.000000,0.000000,0.000000
4471.000000,13.884756,31721632.0,222.000000,196.000000,175.000000,145.000000,114.000000,75.000000,47.000000,18.000000
4471.000000,13.884756,10.1447778,193.000000,169.000000,148.000000,118.000000,87.000000,51.000000,32.000000,12.000000
4471.000000,13.884756,6.1064237,162.000000,138.000000,117.000000,90.000000,59.000000,34.000000,20.000000,0.000000
4471.000000,13.884756,4.2804444,145.000000,121.000000,100.000000,74.000000,47.000000,27.000000,18.000000,0.000000
4471.000000,13.884756,3.0988889,124.000000,101.000000,84.000000,60.000000,37.000000,19.000000,13.000000,0.000000
4471.000000,13.884756,2.1673333,92.000000,73.000000,58.000000,39.000000,20.000000,11.000000,9.000000,0.000000
4471.000000,13.884756,1.4384444,64.000000,46.000000,34.000000,20.000000,11.000000,7.000000,0.000000,0.000000
4471.000000,13.884756,0.8382222,28.000000,18.000000,14.000000,9.000000,0.000000,0.000000,0.000000,0.000000
4471.000000,8.829982,31721632.0,91.000000,77.000000,69.000000,57.000000,45.000000,30.000000,18.000000,8.000000
4471.000000,8.829982,10.1447778,80.000000,66.000000,58.000000,46.000000,34.000000,20.000000,12.000000,0.000000
4471.000000,8.829982,6.1064237,70.000000,56.000000,48.000000,38.000000,26.000000,16.000000,9.000000,0.000000
4471.000000,8.829982,4.2804444,63.000000,49.000000,41.000000,32.000000,22.000000,14.000000,9.000000,0.000000
4471.000000,8.829982,3.0988889,55.000000,42.000000,34.000000,25.000000,17.000000,9.000000,0.000000,0.000000
4471.000000,8.829982,2.1673333,35.000000,25.000000,18.000000,13.000000,8.000000,0.000000,0.000000,0.000000
4471.000000,8.829982,1.4384444,27.000000,17.000000,11.000000,8.000000,0.000000,0.000000,0.000000,0.000000
4471.000000,8.829982,0.8382222,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16127.000000,21778.494222,31721632.0,576.000000,506.000000,458.000000,390.000000,306.000000,200.000000,120.000000,43.000000
16127.000000,21778.494222,10.1447778,468.000000,404.000000,358.000000,297.000000,224.000000,133.000000,77.000000,25.000000
16127.000000,21778.494222,6.1064237,362.000000,305.000000,266.000000,212.000000,148.000000,83.000000,45.000000,11.000000
16127.000000,21778.494222,4.2804444,266.000000,215.000000,182.000000,138.000000,91.000000,53.000000,32.000000,0.000000
16127.000000,21778.494222,3.0988889,183.000000,139.000000,113.000000,84.000000,54.000000,27.000000,16.000000,0.000000
16127.000000,21778.494222,2.1673333,132.000000,95.000000,78.000000,55.000000,33.000000,15.000000,12.000000,0.000000
16127.000000,21778.494222,1.4384444,66.000000,41.000000,32.000000,20.000000,14.000000,0.000000,0.000000,0.000000
16127.000000,21778.494222,0.8382222,30.000000,20.000000,15.000000,9.000000,7.000000,0.000000,0.000000,0.000000
16127.000000,59.131735,31721632.0,461.000000,426.000000,391.000000,334.000000,262.000000,166.000000,100.000000,32.000000
16127.000000,59.131735,10.1447778,400.000000,366.000000,332.000000,278.000000,211.000000,125.000000,74.000000,23.000000
16127.000000,59.131735,6.1064237,319.000000,285.000000,256.000000,205.000000,143.000000,81.000000,45.000000,11.000000
16127.000000,59.131735,4.2804444,235.000000,204.000000,177.000000,135.000000,90.000000,53.000000,32.000000,0.000000
16127.000000,59.131735,3.0988889,160.000000,133.000000,110.000000,83.000000,53.000000,27.000000,16.000000,0.000000
16127.000000,59.131735,2.1673333,117.000000,92.000000,76.000000,55.000000,33.000000,15.000000,12.000000,0.000000
16127.000000,59.131735,1.4384444,58.000000,40.000000,31.000000,20.000000,14.000000,0.000000,0.000000,0.000000
16127.000000,59.131735,0.8382222,26.000000,20.000000,15.000000,9.000000,7.000000,0.000000,0.000000,0.000000
16127.000000,37.807377,31721632.0,385.000000,356.000000,329.000000,281.000000,217.000000,137.000000,82.000000,27.000000
16127.000000,37.807377,10.1447778,348.000000,320.000000,294.000000,246.000000,184.000000,110.000000,66.000000,21.000000
16127.000000,37.807377,6.1064237,290.000000,262.000000,239.000000,192.000000,134.000000,75.000000,43.000000,11.000000
16127.000000,37.807377,4.2804444,218.000000,191.000000,168.000000,128.000000,85.000000,49.000000,30.000000,0.000000
16127.000000,37.807377,3.0988889,150.000000,126.000000,107.000000,80.000000,51.000000,26.000000,16.000000,0.000000
16127.000000,37.807377,2.1673333,114.000000,91.000000,75.000000,54.000000,33.000000,15.000000,12.000000,0.000000
16127.000000,37.807377,1.4384444,56.000000,39.000000,30.000000,19.000000,14.000000,0.000000,0.000000,0.000000
16127.000000,37.807377,0.8382222,26.000000,20.000000,15.000000,9.000000,7.000000,0.000000,0.000000,0.000000
16127.000000,28.682062,31721632.0,312.000000,291.000000,273.000000,233.000000,183.000000,114.000000,66.000000,21.000000
16127.000000,28.682062,10.1447778,282.000000,262.000000,244.000000,204.000000,155.000000,89.000000,50.000000,15.000000
16127.000000,28.682062,6.1064237,238.000000,218.000000,201.000000,162.000000,114.000000,62.000000,31.000000,7.000000
16127.000000,28.682062,4.2804444,184.000000,164.000000,147.000000,112.000000,74.000000,43.000000,24.000000,0.000000
16127.000000,28.682062,3.0988889,126.000000,108.000000,95.000000,72.000000,45.000000,23.000000,13.000000,0.000000
16127.000000,28.682062,2.1673333,99.000000,81.000000,69.000000,50.000000,30.000000,13.000000,10.000000,0.000000
16127.000000,28.682062,1.4384444,48.000000,35.000000,28.000000,17.000000,13.000000,0.000000,0.000000,0.000000
16127.000000,28.682062,0.8382222,23.000000,18.000000,14.000000,8.000000,0.000000,0.000000,0.000000,0.000000
16127.000000,23.397299,31721632.0,245.000000,227.000000,213.000000,180.000000,143.000000,96.000000,53.000000,18.000000
16127.000000,23.397299,10.1447778,216.000000,199.000000,185.000000,152.000000,116.000000,72.000000,38.000000,12.000000
16127.000000,23.397299,6.1064237,181.000000,164.000000,151.000000,119.000000,84.000000,49.000000,23.000000,0.000000
16127.000000,23.397299,4.2804444,140.000000,123.000000,110.000000,81.000000,55.000000,32.000000,18.000000,0.000000
16127.000000,23.397299,3.0988889,109.000000,93.000000,82.000000,61.000000,39.000000,20.000000,12.000000,0.000000
16127.000000,23.397299,2.1673333,89.000000,73.000000,63.000000,46.000000,27.000000,12.000000,10.000000,0.000000
16127.000000,23.397299,1.4384444,42.000000,30.000000,25.000000,15.000000,11.000000,0.000000,0.000000,0.000000
16127.000000,23.397299,0.8382222,21.000000,16.000000,13.000000,8.000000,0.000000,0.000000,0.000000,0.000000
16127.000000,19.075695,31721632.0,174.000000,160.000000,151.000000,134.000000,108.000000,71.000000,41.000000,14.000000
16127.000000,19.075695,10.1447778,155.000000,142.000000,133.000000,116.000000,90.000000,55.000000,31.000000,9.000000
16127.000000,19.075695,6.1064237,124.000000,111.000000,102.000000,86.000000,60.000000,33.000000,17.000000,0.000000
16127.000000,19.075695,4.2804444,101.000000,88.000000,79.000000,64.000000,42.000000,23.000000,14.000000,0.000000
16127.000000,19.075695,3.0988889,80.000000,68.000000,60.000000,48.000000,29.000000,13.000000,8.000000,0.000000
16127.000000,19.075695,2.1673333,67.000000,55.000000,48.000000,38.000000,21.000000,8.000000,7.000000,0.000000
16127.000000,19.075695,1.4384444,31.000000,22.000000,17.000000,11.000000,9.000000,0.000000,0.000000,0.000000
16127.000000,19.075695,0.8382222,16.000000,13.000000,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000
16127.000000,13.884756,31721632.0,103.000000,96.000000,94.000000,83.000000,67.000000,43.000000,26.000000,9.000000
16127.000000,13.884756,10.1447778,91.000000,84.000000,82.000000,71.000000,55.000000,32.000000,19.000000,0.000000
16127.000000,13.884756,6.1064237,71.000000,64.000000,62.000000,52.000000,36.000000,19.000000,9.000000,0.000000
