Symbol,Name,Sector,Value,Close,MA,Grade
TLV:MMAN,MAMAN CARGO TERMIN,Industrials,-1.24676,947.0, ,114.4747
TLV:CPTP,CAPITAL POINT LTD,Financial Services,-1.56677,80.2, ,109.8733
TLV:BRMG,BRIMAG DIGITAL AGE,Consumer Cyclical,-1.12513,3704.0, ,75.0062
TLV:PLRM,PALRAM INDUSTRIES,Industrials,-1.16449,4721.0, ,64.7726
TLV:MLTM,MALAM TEAM LTD,Technology,-1.00809,10800.0, ,62.8039
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,-1.5057,8490.0, ,58.9774
TLV:PLSN,PLASSON INDUSTRIES,Consumer Cyclical,-1.00555,23440.0, ,58.7813
TLV:DRAL,DOR ALON ENERGY IN,Energy,-1.00655,9612.0, ,57.417
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,-1.10643,705.1, ,54.211
TLV:SPRG,SPRING VENTURES,Financial Services,-2.00158,2416.0, ,50.1769
TLV:SNEL,SYNEL PAYWAY M.L.L,Real Estate,-0.99102,4572.0, ,45.0007
TLV:DRSL,DORSEL (B.A.Z.),Real Estate,-0.94545,1638.0, ,40.7291
TLV:RLCO,RALCO AGENCIES,Consumer Cyclical,-1.3169,5489.0, ,40.4051
TLV:GVYM,GAV-YAM LANDS CORP,Real Estate,-0.89001,3911.0, ,39.6286
TLV:CRSO,CARASSO MOTORS LTD,Consumer Cyclical,-0.92577,2031.0, ,39.5052
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,-1.0507,253.9, ,39.2788
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,-0.98313,35910.0, ,37.8502
TLV:IBI,IBI INV HOUSE,Financial Services,-1.04527,9538.0, ,34.8136
TLV:HOD,HOD-ASSAF INDS,Basic Materials,-1.34381,3689.0, ,34.0205
TLV:WILC,G. WILLI-FOOD,Consumer Defensive,-0.49802,5982.0, ,33.3284
TLV:AFPR,AFI PROPERTIES,Real Estate,-0.8396,19590.0, ,33.0948
TLV:HRON,HIRON TRADE INVS,Real Estate,-0.55871,219990.0,+,30.9999
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,-0.82938,2708.0, ,30.4728
TLV:VILR,VILLAR INTL LTD,Real Estate,-0.63526,19320.0,+,29.7374
TLV:ISRS,ISRAS INVESTMNT CO,Real Estate,-0.79503,80200.0, ,27.835
TLV:NFTA,NAPHTHA ISRAEL PET,Energy,-0.62108,2350.0, ,25.7195
TLV:ASPF,ALTSHU FUND PEN,Financial Services,-1.60512,1626.0, ,24.9346
TLV:ALMA,ALMOGIM,Real Estate,-1.03682,865.2, ,24.3718
TLV:ZUR,ZUR SHAMIR HOLD,Financial Services,-0.72618,1300.0, ,24.3266
TLV:EMCO,E & M COMPUTING,Technology,-1.04985,2204.0, ,23.7375
TLV:IDIN,I.D.I. INSURANCE,Financial Services,-0.99156,11500.0, ,21.5945
TLV:MTRN,MAYTRONICS LTD,Technology,-1.10997,6920.0, ,20.8236
TLV:AVIV,MORDECHAI AVIV,Real Estate,-1.1956,2269.0, ,20.0055
