3848.238500,0.000010,383.000000,13.328415,3.593000,239.000000,138.000000
3848.238500,0.000010,383.000000,13.328415,1.560500,135.000000,79.000000
3848.238500,0.000010,383.000000,7.148612,3.593000,109.000000,69.000000
3848.238500,0.000010,383.000000,7.148612,1.560500,70.000000,45.000000
3848.238500,0.000010,764.000000,13.328415,3.593000,200.000000,109.000000
3848.238500,0.000010,764.000000,13.328415,1.560500,118.000000,66.000000
3848.238500,0.000010,764.000000,7.148612,3.593000,99.000000,61.000000
3848.238500,0.000010,764.000000,7.148612,1.560500,61.000000,38.000000
3848.238500,0.000010,1484.000000,13.328415,3.593000,174.000000,93.000000
3848.238500,0.000010,1484.000000,13.328415,1.560500,106.000000,59.000000
3848.238500,0.000010,1484.000000,7.148612,3.593000,85.000000,52.000000
3848.238500,0.000010,1484.000000,7.148612,1.560500,54.000000,35.000000
3848.238500,0.000010,2779.000000,13.328415,3.593000,145.000000,76.000000
3848.238500,0.000010,2779.000000,13.328415,1.560500,91.000000,52.000000
3848.238500,0.000010,2779.000000,7.148612,3.593000,71.000000,43.000000
3848.238500,0.000010,2779.000000,7.148612,1.560500,46.000000,30.000000
3848.238500,0.000010,4863.000000,13.328415,3.593000,110.000000,57.000000
3848.238500,0.000010,4863.000000,13.328415,1.560500,75.000000,43.000000
3848.238500,0.000010,4863.000000,7.148612,3.593000,51.000000,31.000000
3848.238500,0.000010,4863.000000,7.148612,1.560500,38.000000,24.000000
3848.238500,0.000010,8685.000000,13.328415,3.593000,79.000000,40.000000
3848.238500,0.000010,8685.000000,13.328415,1.560500,51.000000,30.000000
3848.238500,0.000010,8685.000000,7.148612,3.593000,38.000000,22.000000
3848.238500,0.000010,8685.000000,7.148612,1.560500,27.000000,17.000000
3848.238500,0.000010,19039.000000,13.328415,3.593000,47.000000,25.000000
3848.238500,0.000010,19039.000000,13.328415,1.560500,30.000000,20.000000
3848.238500,0.000010,19039.000000,7.148612,3.593000,25.000000,15.000000
3848.238500,0.000010,19039.000000,7.148612,1.560500,19.000000,13.000000
3848.238500,0.000010,48642.000000,13.328415,3.593000,20.000000,8.000000
3848.238500,0.000010,48642.000000,13.328415,1.560500,11.000000,0.000000
3848.238500,0.000010,48642.000000,7.148612,3.593000,9.000000,0.000000
3848.238500,0.000010,48642.000000,7.148612,1.560500,8.000000,0.000000
