Date,Low,High,Close,MA20,MA50,MA150
2021-01-24,273.0,284.79998779296875,277.8999938964844,,,
2021-01-25,268.0,286.3999938964844,268.3999938964844,,,
2021-01-26,267.20001220703125,268.3999938964844,267.8999938964844,,,
2021-01-27,253.89999389648438,267.8999938964844,257.20001220703125,,,
2021-01-28,247.3000030517578,252.8000030517578,252.39999389648438,,,
2021-01-31,245.3000030517578,250.0,247.1999969482422,,,
2021-02-01,252.0,254.0,253.8000030517578,,,
2021-02-02,258.29998779296875,264.1000061035156,260.8999938964844,,,
2021-02-03,260.8999938964844,270.0,263.20001220703125,,,
2021-02-04,255.0,263.20001220703125,255.0,,,
2021-02-07,255.0,261.3999938964844,259.0,,,
2021-02-08,255.10000610351562,261.5,256.8999938964844,,,
2021-02-09,261.6000061035156,287.5,273.8999938964844,,,
2021-02-10,274.70001220703125,298.8999938964844,295.3999938964844,,,
2021-02-11,296.1000061035156,308.5,300.3999938964844,,,
2021-02-14,296.0,309.5,302.29998779296875,,,
2021-02-15,288.0,309.3999938964844,290.6000061035156,,,
2021-02-16,290.29998779296875,298.6000061035156,291.70001220703125,,,
2021-02-17,280.0,305.3999938964844,287.20001220703125,,,
2021-02-18,277.20001220703125,291.0,279.0,272.01499938964844,,
2021-02-21,275.0,281.29998779296875,277.8999938964844,272.01499938964844,,
2021-02-22,277.8999938964844,284.0,280.29998779296875,272.60999908447263,,
2021-02-23,275.0,281.0,277.1000061035156,273.0699996948242,,
2021-02-24,277.1000061035156,285.6000061035156,285.20001220703125,274.4699996948242,,
2021-02-25,280.0,289.20001220703125,284.1000061035156,276.0550003051758,,
2021-02-28,276.1000061035156,281.79998779296875,280.0,277.6950004577637,,
2021-03-01,287.0,296.20001220703125,296.0,279.8050003051758,,
2021-03-02,287.0,296.0,290.0,281.26000061035154,,
2021-03-03,288.29998779296875,296.0,292.70001220703125,282.73500061035156,,
2021-03-04,290.0,296.1000061035156,295.8999938964844,284.7800003051758,,
2021-03-07,295.0,298.0,295.6000061035156,286.61000061035156,,
2021-03-08,291.0,295.6000061035156,292.0,288.36500091552733,,
2021-03-09,293.5,300.29998779296875,297.70001220703125,289.5550018310547,,
2021-03-10,297.70001220703125,309.0,308.20001220703125,290.195002746582,,
2021-03-11,304.0,317.0,313.3999938964844,290.84500274658205,,
2021-03-14,313.3999938964844,320.0,316.79998779296875,291.570002746582,,
2021-03-15,315.0,321.79998779296875,315.29998779296875,292.8050018310547,,
2021-03-16,313.1000061035156,325.0,315.0,293.9700012207031,,
2021-03-17,310.0,324.8999938964844,311.0,295.1600006103516,,
2021-03-18,315.70001220703125,330.5,329.8999938964844,297.70500030517576,,
2021-03-21,329.70001220703125,355.0,350.3999938964844,301.33000030517576,,
2021-03-22,357.6000061035156,368.5,362.8999938964844,305.4600006103516,,
2021-03-23,357.6000061035156,368.5,362.8999938964844,309.75,,
2021-03-24,363.3999938964844,367.8999938964844,363.70001220703125,313.675,,
2021-03-25,352.8999938964844,370.0,356.0,317.2699996948242,,
2021-03-29,356.79998779296875,367.79998779296875,367.3999938964844,321.63999938964844,,
2021-03-30,358.0,370.0,364.29998779296875,325.05499877929685,,
2021-03-31,354.29998779296875,367.8999938964844,356.6000061035156,328.38499908447267,,
2021-04-01,341.8999938964844,365.0,364.79998779296875,331.98999786376953,,
2021-04-04,364.79998779296875,364.79998779296875,364.79998779296875,335.43499755859375,300.1639990234375,
2021-04-05,350.0,378.70001220703125,350.0,338.15499725341795,301.60599914550784,
2021-04-06,343.1000061035156,360.3999938964844,356.20001220703125,341.36499786376953,303.36199951171875,
2021-04-07,346.0,355.6000061035156,349.5,343.95499725341796,304.9939996337891,
2021-04-08,341.0,357.8999938964844,349.20001220703125,346.00499725341797,306.83399963378906,
2021-04-11,349.20001220703125,353.1000061035156,353.0,347.98499755859376,308.8459997558594,
2021-04-12,349.1000061035156,357.8999938964844,352.1000061035156,349.74999847412107,310.94399993896485,
2021-04-13,348.8999938964844,352.1000061035156,351.0,351.53499908447264,312.8879998779297,
2021-04-14,348.8999938964844,352.1000061035156,351.0,353.33499908447266,314.69,
2021-04-15,348.8999938964844,352.1000061035156,351.0,355.33499908447266,316.44599975585936,
2021-04-18,351.0,356.0,354.0,356.5399993896484,318.4259997558594,
2021-04-19,351.0,369.20001220703125,366.0,357.3199996948242,320.56599975585937,
2021-04-20,365.6000061035156,376.6000061035156,376.6000061035156,358.00500030517577,322.96,
2021-04-21,351.0,380.0,370.1000061035156,358.36500091552733,324.8840002441406,
2021-04-22,370.1000061035156,378.70001220703125,376.5,359.00500030517577,326.5060003662109,
2021-04-25,375.8999938964844,386.0,386.0,360.50500030517577,328.21800048828123,
2021-04-26,383.70001220703125,397.6000061035156,397.6000061035156,362.01500091552737,330.1240008544922,
2021-04-27,397.6000061035156,408.0,407.29998779296875,364.16500091552734,332.45800048828124,
2021-04-28,406.3999938964844,420.1000061035156,419.0,367.2850006103516,335.0040002441406,
2021-04-29,419.0,429.0,429.0,370.4950012207031,337.84,
2021-05-02,429.0,434.8999938964844,434.3999938964844,373.9750015258789,340.9479998779297,
2021-05-03,434.0,445.0,444.79998779296875,378.71500091552736,344.2859997558594,
2021-05-04,447.20001220703125,455.79998779296875,455.79998779296875,383.6949996948242,347.7959997558594,
2021-05-05,458.0,470.0,469.1000061035156,389.675,351.63599975585936,
2021-05-06,470.0,507.0,497.20001220703125,397.075,355.87599975585937,
2021-05-09,491.70001220703125,500.0,498.8999938964844,404.36999969482423,360.17199951171875,
2021-05-10,463.20001220703125,506.0,489.5,411.23999938964846,364.36199951171875,
2021-05-11,479.0,488.5,482.8999938964844,417.83499908447266,368.0999993896484,
2021-05-12,460.6000061035156,486.29998779296875,471.5,423.85999908447263,371.7299993896484,
2021-05-13,465.0,473.79998779296875,470.79998779296875,429.8499984741211,375.2919989013672,
2021-05-17,465.0,473.79998779296875,470.79998779296875,435.6899978637695,378.78999877929687,
2021-05-18,476.20001220703125,490.0,490.0,441.8899978637695,382.67799865722657,
2021-05-19,465.0,490.0,488.0,447.4599975585937,386.5979986572266,
2021-05-20,482.0,503.0,495.0,453.70499725341796,390.54399841308594,
2021-05-23,483.1000061035156,511.0,507.8999938964844,460.2749969482422,394.537998046875,
2021-05-24,492.1000061035156,516.0,516.0,466.7749969482422,398.5899981689453,
2021-05-25,510.8999938964844,525.0,516.0,472.6949966430664,402.5739984130859,
2021-05-26,491.0,516.2999877929688,495.0,477.07999725341796,406.1679986572266,
2021-05-27,476.0,510.0,476.0,479.929997253418,409.38799865722655,
2021-05-30,467.0,479.0,471.0,482.02999725341795,412.58799865722654,
2021-05-31,443.70001220703125,471.0,464.0,483.50999755859374,415.2699987792969,
2021-06-01,445.0,463.8999938964844,454.0,483.9699981689453,417.34199890136716,
2021-06-02,427.0,450.0,433.6000061035156,482.85999908447263,418.7559991455078,
2021-06-03,395.0,444.5,395.0,479.1549987792969,419.39799926757814,
2021-06-06,382.1000061035156,412.0,409.0,474.7449981689453,420.3039990234375,
2021-06-07,399.79998779296875,416.8999938964844,416.8999938964844,470.64499816894534,421.52199890136717,
2021-06-08,409.0,439.70001220703125,417.1000061035156,467.0249984741211,422.5159991455078,
2021-06-09,417.0,439.8999938964844,424.70001220703125,464.11499938964846,423.72399963378905,
2021-06-10,404.0,430.0,430.0,462.0399993896484,425.19199951171873,
2021-06-13,430.0,464.3999938964844,463.8999938964844,461.6949996948242,427.17399963378904,
2021-06-14,459.8999938964844,474.8999938964844,472.8999938964844,461.8,429.33599975585935,
2021-06-15,465.0,477.0,475.6000061035156,461.08000030517576,431.8479998779297,
2021-06-16,466.20001220703125,486.0,486.0,460.9800003051758,434.4439996337891,
2021-06-17,462.1000061035156,486.0,485.5,460.50500030517577,437.16399963378905,
2021-06-20,474.0,485.5,484.20001220703125,459.32000122070315,439.86399963378904,
2021-06-21,481.6000061035156,487.0,484.20001220703125,457.73000183105466,442.48799987792967,
2021-06-22,472.1000061035156,485.29998779296875,472.1000061035156,455.53500213623045,444.8879998779297,
2021-06-23,444.0,472.1000061035156,450.0,453.28500213623045,446.86799987792966,
2021-06-24,426.8999938964844,463.0,426.8999938964844,450.8300018310547,448.38599975585936,
2021-06-27,406.0,426.8999938964844,407.20001220703125,447.64000244140624,449.51,
2021-06-28,403.1000061035156,419.0,409.79998779296875,444.9300018310547,450.62599975585937,
2021-06-29,412.0,419.8999938964844,415.8999938964844,443.0250015258789,451.6239996337891,
2021-06-30,415.0,426.29998779296875,422.6000061035156,442.4750015258789,452.54399963378904,
2021-07-01,426.79998779296875,456.0,445.6000061035156,445.0050018310547,454.0539996337891,
2021-07-04,416.79998779296875,447.1000061035156,442.5,446.6800018310547,455.3739996337891,
2021-07-05,435.8999938964844,455.0,450.8999938964844,448.3800018310547,456.67199951171875,
2021-07-06,450.8999938964844,450.8999938964844,450.8999938964844,450.07000122070315,457.7379992675781,
2021-07-07,463.0,498.6000061035156,479.8999938964844,452.83000030517576,459.18999938964845,
2021-07-08,450.0,482.3999938964844,469.70001220703125,454.8150009155273,460.20399963378907,
2021-07-11,453.1000061035156,469.79998779296875,469.6000061035156,455.1000015258789,461.01599975585935,
2021-07-12,460.20001220703125,469.70001220703125,465.79998779296875,454.7450012207031,461.64399963378906,
2021-07-13,435.3999938964844,480.0,470.0,454.46500091552736,462.1479998779297,
2021-07-14,465.3999938964844,480.0,475.3999938964844,453.93500061035155,462.54,
2021-07-15,445.0,479.8999938964844,445.0,451.9100006103516,462.05799987792966,
2021-07-19,398.0,445.0,398.0,447.6,460.0739996337891,
2021-07-20,398.0,419.70001220703125,401.29998779296875,443.4549987792969,458.12199951171874,
2021-07-21,401.3999938964844,411.8999938964844,409.6000061035156,440.3299987792969,456.52399963378906,
2021-07-22,405.0,425.3999938964844,419.5,438.80499877929685,455.25599975585936,
2021-07-25,419.6000061035156,438.8999938964844,430.1000061035156,438.9649993896484,454.42799987792966,
2021-07-26,428.70001220703125,440.0,433.0,440.2549987792969,453.6720001220703,
2021-07-27,423.79998779296875,438.0,426.6000061035156,441.0949996948242,452.7880004882812,
2021-07-28,420.0,431.6000061035156,422.5,441.425,451.43800048828126,
2021-07-29,415.0,424.8999938964844,418.0,441.1949996948242,450.0380004882812,
2021-08-01,411.5,422.20001220703125,415.1000061035156,439.66999969482424,448.44000061035155,
2021-08-02,411.29998779296875,427.1000061035156,414.5,438.2699996948242,446.5720007324219,
2021-08-03,398.0,411.29998779296875,399.70001220703125,435.7100006103516,444.2460009765625,
2021-08-04,385.1000061035156,399.70001220703125,385.70001220703125,432.4500015258789,441.64000122070314,
2021-08-05,369.3999938964844,384.5,372.0,427.0550018310547,439.1800012207031,
2021-08-08,375.0,388.0,382.70001220703125,422.7050018310547,437.3140014648437,
2021-08-09,366.0,382.79998779296875,367.20001220703125,417.58500213623046,435.23800170898437,
2021-08-10,364.0,373.1000061035156,364.6000061035156,412.52500305175784,433.2500018310547,
2021-08-11,359.1000061035156,377.0,365.0,407.27500305175784,431.4700018310547,
2021-08-12,366.8999938964844,376.29998779296875,369.0,401.9550033569336,430.17800170898437,
