Date,Low,High,Close,MA20,MA50,MA150
2021-01-24,20160.0,20720.0,20320.0,,,
2021-01-25,19510.0,20580.0,20200.0,,,
2021-01-26,19520.0,20320.0,20050.0,,,
2021-01-27,19330.0,20250.0,19410.0,,,
2021-01-28,19000.0,20100.0,19900.0,,,
2021-01-31,18640.0,19840.0,19660.0,,,
2021-02-01,19530.0,20070.0,19870.0,,,
2021-02-02,19570.0,20260.0,19820.0,,,
2021-02-03,19420.0,20170.0,19880.0,,,
2021-02-04,19500.0,19880.0,19500.0,,,
2021-02-07,19690.0,19940.0,19850.0,,,
2021-02-08,19780.0,19850.0,19780.0,,,
2021-02-09,19300.0,19660.0,19620.0,,,
2021-02-10,19290.0,19800.0,19470.0,,,
2021-02-11,18970.0,19510.0,19190.0,,,
2021-02-14,18920.0,19250.0,18990.0,,,
2021-02-15,18990.0,19770.0,19560.0,,,
2021-02-16,19560.0,19930.0,19880.0,,,
2021-02-17,19550.0,19920.0,19780.0,,,
2021-02-18,19170.0,19780.0,19420.0,19707.5,,
2021-02-21,19010.0,19520.0,19500.0,19666.5,,
2021-02-22,19080.0,20100.0,19460.0,19629.5,,
2021-02-23,19770.0,20300.0,19830.0,19618.5,,
2021-02-24,20560.0,21800.0,20980.0,19697.0,,
2021-02-25,20850.0,21500.0,21240.0,19764.0,,
2021-02-28,21000.0,21650.0,21320.0,19847.0,,
2021-03-01,21310.0,21830.0,21800.0,19943.5,,
2021-03-02,21210.0,22070.0,21770.0,20041.0,,
2021-03-03,21500.0,22550.0,21750.0,20134.5,,
2021-03-04,21780.0,22400.0,21860.0,20252.5,,
2021-03-07,21350.0,22010.0,22000.0,20360.0,,
2021-03-08,21120.0,22190.0,22190.0,20480.5,,
2021-03-09,21970.0,22220.0,22170.0,20608.0,,
2021-03-10,21640.0,22530.0,22440.0,20756.5,,
2021-03-11,22410.0,22750.0,22560.0,20925.0,,
2021-03-14,22530.0,22670.0,22670.0,21109.0,,
2021-03-15,21850.0,22670.0,22520.0,21257.0,,
2021-03-16,22550.0,22770.0,22590.0,21392.5,,
2021-03-17,21580.0,22570.0,22000.0,21503.5,,
2021-03-18,22200.0,22440.0,22270.0,21646.0,,
2021-03-21,21930.0,22150.0,21980.0,21770.0,,
2021-03-22,21790.0,22260.0,22260.0,21910.0,,
2021-03-23,21790.0,22260.0,22260.0,22031.5,,
2021-03-24,21560.0,22010.0,21700.0,22067.5,,
2021-03-25,21010.0,22500.0,22370.0,22124.0,,
2021-03-29,22370.0,22900.0,22750.0,22195.5,,
2021-03-30,22250.0,22820.0,22820.0,22246.5,,
2021-03-31,21670.0,22900.0,22720.0,22294.0,,
2021-04-01,22360.0,22860.0,22650.0,22339.0,,
2021-04-04,22650.0,22650.0,22650.0,22378.5,21024.6,
2021-04-05,21770.0,23000.0,22050.0,22381.0,21059.2,
2021-04-06,22050.0,22540.0,22330.0,22388.0,21101.8,
2021-04-07,22080.0,22780.0,22470.0,22403.0,21150.2,
2021-04-08,22750.0,22990.0,22900.0,22426.0,21220.0,
2021-04-11,22890.0,23840.0,23050.0,22450.5,21283.0,
2021-04-12,22430.0,22890.0,22510.0,22442.5,21340.0,
2021-04-13,22190.0,22510.0,22240.0,22428.5,21387.4,
2021-04-14,22190.0,22510.0,22240.0,22411.0,21435.8,
