Date,Low,High,Close,MA20,MA50,MA150
2021-01-24,250.10000610351562,258.8999938964844,252.89999389648438,,,
2021-01-25,246.39999389648438,258.0,249.1999969482422,,,
2021-01-26,242.5,249.5,247.89999389648438,,,
2021-01-27,243.0,253.39999389648438,247.1999969482422,,,
2021-01-28,231.0,247.0,241.3000030517578,,,
2021-01-31,228.0,238.1999969482422,236.6999969482422,,,
2021-02-01,240.10000610351562,243.1999969482422,242.5,,,
2021-02-02,242.89999389648438,251.89999389648438,249.0,,,
2021-02-03,243.89999389648438,252.89999389648438,248.5,,,
2021-02-04,238.60000610351562,248.5,238.60000610351562,,,
2021-02-07,241.10000610351562,249.10000610351562,246.89999389648438,,,
2021-02-08,246.89999389648438,250.5,248.89999389648438,,,
2021-02-09,247.3000030517578,254.6999969482422,249.0,,,
2021-02-10,243.8000030517578,252.0,245.89999389648438,,,
2021-02-11,240.1999969482422,246.5,241.6999969482422,,,
2021-02-14,234.6999969482422,243.1999969482422,238.6999969482422,,,
2021-02-15,239.0,240.0,239.39999389648438,,,
2021-02-16,237.0,242.0,239.1999969482422,,,
2021-02-17,231.6999969482422,239.1999969482422,234.8000030517578,,,
2021-02-18,228.0,234.6999969482422,229.10000610351562,243.3699981689453,,
2021-02-21,228.0,230.1999969482422,229.89999389648438,242.21999816894532,,
2021-02-22,229.10000610351562,234.0,230.8000030517578,241.29999847412108,,
2021-02-23,225.60000610351562,231.0,229.10000610351562,240.35999908447266,,
2021-02-24,223.0,236.0,234.8000030517578,239.73999938964843,,
2021-02-25,234.8000030517578,245.1999969482422,239.60000610351562,239.65499954223634,,
2021-02-28,234.3000030517578,243.89999389648438,238.8000030517578,239.7599998474121,,
2021-03-01,238.89999389648438,245.89999389648438,244.60000610351562,239.8650001525879,,
2021-03-02,244.60000610351562,248.6999969482422,246.89999389648438,239.7599998474121,,
2021-03-03,239.89999389648438,249.5,240.89999389648438,239.37999954223633,,
2021-03-04,234.3000030517578,240.39999389648438,240.39999389648438,239.46999893188476,,
2021-03-07,230.6999969482422,240.39999389648438,234.10000610351562,238.82999954223632,,
2021-03-08,224.5,235.0,234.10000610351562,238.0900001525879,,
2021-03-09,231.39999389648438,238.0,235.89999389648438,237.43499984741212,,
2021-03-10,235.89999389648438,240.0,239.10000610351562,237.09500045776366,,
2021-03-11,235.39999389648438,240.8000030517578,239.8000030517578,237.00000076293946,,
2021-03-14,237.0,244.89999389648438,239.3000030517578,237.03000106811524,,
2021-03-15,234.0,240.0,237.3000030517578,236.9250015258789,,
2021-03-16,237.0,240.0,237.3000030517578,236.8300018310547,,
2021-03-17,234.10000610351562,238.5,236.0,236.8900016784668,,
2021-03-18,236.1999969482422,243.1999969482422,243.1999969482422,237.59500122070312,,
2021-03-21,243.0,254.6999969482422,254.0,238.8000015258789,,
2021-03-22,250.0,256.5,256.0,240.06000137329102,,
2021-03-23,250.0,256.5,256.0,241.40500106811524,,
2021-03-24,251.39999389648438,253.10000610351562,252.3000030517578,242.28000106811524,,
2021-03-25,251.6999969482422,254.8000030517578,251.6999969482422,242.88500061035157,,
2021-03-29,252.60000610351562,253.0,252.60000610351562,243.57500076293945,,
2021-03-30,253.1999969482422,256.8999938964844,254.8000030517578,244.08500061035156,,
2021-03-31,245.89999389648438,254.39999389648438,245.89999389648438,244.03500061035157,,
2021-04-01,245.89999389648438,251.0,251.0,244.54000091552734,,
2021-04-04,251.0,251.0,251.0,245.07000122070312,242.89199981689453,
2021-04-05,256.3999938964844,260.0,257.8999938964844,246.26000061035157,242.99199981689452,
2021-04-06,256.5,259.0,258.29998779296875,247.46999969482422,243.17399963378907,
2021-04-07,258.0,260.0,260.0,248.675,243.4159997558594,
2021-04-08,247.0,262.8999938964844,250.39999389648438,249.23999938964843,243.47999969482422,
2021-04-11,239.39999389648438,250.10000610351562,245.60000610351562,249.52999954223634,243.56599975585937,
2021-04-12,242.60000610351562,245.6999969482422,244.6999969482422,249.79999923706055,243.72599975585936,
2021-04-13,242.1999969482422,248.89999389648438,247.89999389648438,250.3299987792969,243.83399963378906,
2021-04-14,242.1999969482422,248.89999389648438,247.89999389648438,250.8599983215332,243.81199951171874,
2021-04-15,242.1999969482422,248.89999389648438,247.89999389648438,251.45499801635742,243.79999938964843,
2021-04-18,250.0,256.0,256.0,252.09499816894532,244.14799926757811,
2021-04-19,256.1000061035156,279.0,278.0,253.2949981689453,244.76999938964843,
