Date,Low,High,Close,MA20,MA50,MA150
2021-01-24,30460.0,31470.0,30570.0,,,
2021-01-25,30660.0,31730.0,31340.0,,,
2021-01-26,30550.0,31430.0,30780.0,,,
2021-01-27,30270.0,31060.0,30360.0,,,
2021-01-28,29500.0,31430.0,31220.0,,,
2021-01-31,30980.0,33170.0,31630.0,,,
2021-02-01,31040.0,32140.0,31440.0,,,
2021-02-02,31000.0,32110.0,32030.0,,,
2021-02-03,31520.0,32620.0,31950.0,,,
2021-02-04,31400.0,32400.0,32400.0,,,
2021-02-07,32280.0,32890.0,32640.0,,,
2021-02-08,31360.0,32960.0,31460.0,,,
2021-02-09,30960.0,31670.0,31190.0,,,
2021-02-10,31070.0,32120.0,31300.0,,,
2021-02-11,30590.0,31500.0,30620.0,,,
2021-02-14,30520.0,31300.0,31000.0,,,
2021-02-15,30650.0,31310.0,30970.0,,,
2021-02-16,30520.0,31020.0,30540.0,,,
2021-02-17,30110.0,30900.0,30360.0,,,
2021-02-18,29610.0,30400.0,30000.0,31190.0,,
2021-02-21,30000.0,30980.0,30800.0,31201.5,,
2021-02-22,30340.0,31720.0,30430.0,31156.0,,
2021-02-23,30050.0,30540.0,30150.0,31124.5,,
2021-02-24,30100.0,30640.0,30490.0,31131.0,,
2021-02-25,29830.0,31120.0,30140.0,31077.0,,
2021-02-28,29820.0,30150.0,29920.0,30991.5,,
2021-03-01,29660.0,30570.0,29900.0,30914.5,,
2021-03-02,29600.0,30100.0,30070.0,30816.5,,
2021-03-03,29640.0,31000.0,30400.0,30739.0,,
2021-03-04,30250.0,30900.0,30600.0,30649.0,,
2021-03-07,30460.0,31000.0,30580.0,30546.0,,
2021-03-08,29590.0,30600.0,30300.0,30488.0,,
2021-03-09,30120.0,30600.0,30460.0,30451.5,,
2021-03-10,29550.0,30910.0,30100.0,30391.5,,
2021-03-11,30200.0,31000.0,31000.0,30410.5,,
2021-03-14,30900.0,31870.0,30970.0,30409.0,,
2021-03-15,31000.0,31600.0,31440.0,30432.5,,
2021-03-16,30960.0,31870.0,30960.0,30453.5,,
2021-03-17,30170.0,31560.0,30540.0,30462.5,,
2021-03-18,30420.0,30990.0,30620.0,30493.5,,
