Symbol,Name,Sector,Value,Close,Grade
SWX:KNIN,KUEHNE+NAGEL INT N,Industrials,962.42227,276.5,0.037
SWX:ADEN,ADECCO N,Industrials,24284.28839,44.1,0.0357
SWX:HOLN,HOLCIM N,Basic Materials,51211.48086,44.89,0.0343
SWX:NOVN,NOVARTIS N,Healthcare,101199.99126,74.71,0.0329
SWX:LOGN,LOGITECH N,Technology,150079.27116,75.08,0.0316
SWX:SCMN,SWISSCOM N,Communication Services,2025847.25752,512.8,0.0302
SWX:SOON,SONOVA N,Healthcare,2722429.48561,333.5,0.0288
SWX:UHR,SWATCH GROUP I,Consumer Cyclical,2896856.78419,271.3,0.0274
SWX:ZURN,ZURICH INSURANCE N,Financial Services,42733631.341,384.0,0.0261
SWX:VIFN,VIFOR N,Healthcare,48736117.89225,158.0,0.0247
SWX:PGHN,PARTNERS GROUP N,Financial Services,58130740.44247,1446.5,0.0233
SWX:CFR,RICHEMONT N,Consumer Cyclical,551621370.85084,136.3,0.0219
SWX:SGSN,SGS N,Industrials,1234527804.24272,2959.0,0.0206
SWX:GEBN,GEBERIT N,Industrials,2388914176.27079,718.6,0.0192
SWX:GIVN,GIVAUDAN N,Basic Materials,6042410725.36983,4718.0,0.0178
SWX:TEMN,TEMENOS N,Technology,18592544842.97909,123.35,0.0165
SWX:SLHN,SWISS LIFE HOLDING AG N,Financial Services,49644209560.15572,544.2,0.0151
SWX:ROG,ROCHE GS,Healthcare,270959760560.65744,365.45,0.0137
SWX:STMN,STRAUMANN N,Healthcare,382948074658.97687,1941.0,0.0123
SWX:SIKA,SIKA N,Basic Materials,657584917372.2085,369.6,0.011
SWX:SCHP,SCHINDLER PS,Industrials,696828775163.8983,240.4,0.0096
SWX:NESN,NESTLE N,Consumer Defensive,841772376863.5187,124.02,0.0082
SWX:ABBN,ABB LTD N,Industrials,7283274011235.717,33.39,0.0069
SWX:CSGN,CS GROUP N,Financial Services,88042036519335.06,8.732,0.0055
SWX:LONN,LONZA N,Healthcare,170668567913520.2,725.2,0.0041
SWX:UBSG,UBS GROUP N,Financial Services,3.502138606153559e+17,16.38,0.0027
SWX:BAER,JULIUS BAER N,Financial Services,7.854964269657658e+19,58.62,0.0014
