Symbol,Name,Sector,Value,Close,Grade
SWX:KNIN,KUEHNE+NAGEL INT N,Industrials,-3.8934,276.5,0.037
SWX:LOGN,LOGITECH N,Technology,-3.13415,75.08,0.0357
SWX:UHR,SWATCH GROUP I,Consumer Cyclical,-2.50966,271.3,0.0343
SWX:CFR,RICHEMONT N,Consumer Cyclical,-1.81212,136.3,0.0329
SWX:SOON,SONOVA N,Healthcare,-1.75901,333.5,0.0316
SWX:SCMN,SWISSCOM N,Communication Services,-1.67619,512.8,0.0302
SWX:PGHN,PARTNERS GROUP N,Financial Services,-1.48932,1446.5,0.0288
SWX:HOLN,HOLCIM N,Basic Materials,-1.46362,44.89,0.0274
SWX:ADEN,ADECCO N,Industrials,-1.38223,44.1,0.0261
SWX:GEBN,GEBERIT N,Industrials,-1.37053,718.6,0.0247
SWX:NOVN,NOVARTIS N,Healthcare,-1.32775,74.71,0.0233
SWX:ZURN,ZURICH INSURANCE N,Financial Services,-0.88636,384.0,0.0219
SWX:SCHP,SCHINDLER PS,Industrials,-0.794,240.4,0.0206
SWX:ROG,ROCHE GS,Healthcare,-0.78132,365.45,0.0192
SWX:VIFN,VIFOR N,Healthcare,-0.71256,158.0,0.0178
SWX:SGSN,SGS N,Industrials,-0.11964,2959.0,0.0165
SWX:STMN,STRAUMANN N,Healthcare,0.01878,1941.0,0.0151
SWX:ABBN,ABB LTD N,Industrials,0.09999,33.39,0.0137
SWX:GIVN,GIVAUDAN N,Basic Materials,0.26953,4718.0,0.0123
SWX:TEMN,TEMENOS N,Technology,0.30156,123.35,0.011
SWX:NESN,NESTLE N,Consumer Defensive,0.37496,124.02,0.0096
SWX:SIKA,SIKA N,Basic Materials,0.4332,369.6,0.0082
SWX:LONN,LONZA N,Healthcare,0.63582,725.2,0.0069
SWX:SLHN,SWISS LIFE HOLDING AG N,Financial Services,0.90596,544.2,0.0055
SWX:UBSG,UBS GROUP N,Financial Services,1.27481,16.38,0.0041
SWX:CSGN,CS GROUP N,Financial Services,2.02546,8.732,0.0027
SWX:BAER,JULIUS BAER N,Financial Services,2.23199,58.62,0.0014
