Symbol,Name,Sector,Value,Close,MA,Grade
TLV:MTRX,MATRIX,Technology,0.00412/0.07998,9300, ,0.5931
TLV:HLAN,HILAN,Technology,0.08866/0.07115,20210, ,0.5619
TLV:NTO,NETO,Consumer Defensive,0.00387/0.10815,18370, ,0.5588
TLV:MMAN,MAMAN,Industrials,0.15797/0.05445,1001, ,0.5355
TLV:SCOP,SCOPE,Industrials,0.04644/0.08651,13670, ,0.5352
TLV:MLTM,MALAM TEAM,Technology,0.28955/0.03452,10830, ,0.5215
TLV:NTML,NETO MALINDA,Consumer Defensive,0.03323/0.15473,11590, ,0.4461
TLV:CRSO,CARASSO,Consumer Cyclical,0.13995/0.11051,2115, ,0.4407
TLV:FORTY,FORMULA,Technology,0.00029/0.23462,36990, ,0.3967
TLV:DRAL,DOR ALON,Energy,0.22005/0.13427,10800, ,0.3673
TLV:ZUR,ZUR,Financial Services,0.4185/0.17516,1390, ,0.2454
TLV:ASPF,ALTSHU FUND PEN,Financial Services,0.16576/-0.00221,1688, ,0.2035
TLV:CPTP,CAPITAL POINT,Financial Services,0.28244/0.00581,88.1, ,0.1725
TLV:BRMG,BRIMAG,Consumer Cyclical,0.12621/0.04443,3839, ,0.1716
TLV:HAP,HADERA PAPER,Basic Materials,0.40994/0.03294,23620, ,0.1688
TLV:EMCO,E&M,Technology,0.20689/0.03522,2456, ,0.1661
TLV:KAFR,KAFRIT,Basic Materials,0.12013/0.07194,2779, ,0.1653
TLV:ARAN,ARAN,Industrials,0.29453/0.01853,2150, ,0.1618
TLV:ONE,ONE TECHNOLOGI,Technology,6.90076/0.00128,6143, ,0.1594
TLV:CMDR,COMPUTER DIRECT,Technology,0.96962/0.0719,32010, ,0.1591
TLV:MAXO,MAX STOCK,Consumer Cyclical,2.63988/0.00338,1077, ,0.1545
TLV:SAE,SHUFERSAL,Consumer Defensive,0.59866/0.03811,2738, ,0.1535
TLV:SPNS,SAPIENS,Technology,0.27058/-0.0089,10470, ,0.1522
TLV:NVMI,NOVA,Technology,0.30587/-0.12658,40960, ,0.1519
TLV:SRAC,S.R ACCORD,Financial Services,0.34621/-0.02284,5625, ,0.1472
TLV:SANO1,SANO,Consumer Defensive,0.12703/0.13382,36350, ,0.1441
TLV:ENRG,ENERGIX,Technology,0.72849/-0.10891,1325, ,0.1439
TLV:TDRN,TADIRAN GROUP,Consumer Cyclical,0.39629/0.09006,45900, ,0.1436
TLV:AMRK,AMIR MARK.,Basic Materials,0.12577/0.1111,4083, ,0.1415
TLV:RLCO,RALCO,Consumer Cyclical,0.01436/0.15766,5946, ,0.1401
TLV:MGIC,MAGIC,Technology,0.5501/0.00251,6333, ,0.1396
TLV:MTRN,MAYTRONICS,Technology,0.29954/0.03019,7520, ,0.1384
TLV:NICE,NICE,Technology,1.73955/-0.02753,87840, ,0.1349
TLV:EXPO,EXPORT INV,Financial Services,0.00329/0.19011,4528, ,0.1319
TLV:RMLI,RAMI LEVI,Consumer Defensive,0.48864/0.09934,25600, ,0.1305
TLV:GNRS,GENERATION CAP,Energy,0.83084/0.00988,110, ,0.1305
TLV:NVLG,NOVOLOG,Healthcare,3.50439/0.04716,304.2, ,0.1239
TLV:CAMT,CAMTEK,Technology,1.16022/0.04283,13560, ,0.1222
TLV:ELCRE,ELECTRA REAL E.,Real Estate,0.16596/0.12193,6318, ,0.1199
TLV:AUDC,AUDIOCODES,Technology,4.89795/0.00964,10550, ,0.1161
TLV:PLSN,PLASSON INDUS,Consumer Cyclical,1.25843/0.10476,24780, ,0.1128
TLV:DUNI,DUNIEC,Real Estate,0.02109/0.21562,22780, ,0.112
TLV:STRS,STRAUSS GROUP,Consumer Defensive,1.60312/0.1238,9852, ,0.0984
TLV:TSEM,TOWER,Technology,4.31676/0.09891,12080, ,0.0976
TLV:GNGR,GINEGAR,Consumer Cyclical,0.37649/0.15433,2321, ,0.0964
TLV:DLEA,DELEK AUTOMOTIV,Consumer Cyclical,1.07645/0.18838,4999, ,0.0911
TLV:SPRG,SPRING,Financial Services,0.84136/0.12107,2726, ,0.0909
TLV:HNMR,HANAN MOR,Real Estate,0.16258/0.19513,6101, ,0.0892
TLV:HAMAT,HAMAT,Industrials,1.0879/0.16152,3133, ,0.0881
