Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
LOGN.SW,LOGITECH N,Technology,Switzerland,291529.4789758,-4.021541845709476,4137676200.0,673375733.3333334,2043288533.3333333,5772443000.0,1062025000.0,9315136000.0,1062025000.0,9315136000.0,5772443000.0,4137676200.0,673375733.3333334,5772443000.0,1062025000.0,1062025000.0,5772443000.0,2.6612922,2.6612922,0.11094004856489582,16.315882,16.315882,16.315882,2.7050714,0.1254428712071923,16.315882,0.04254530591610027,11.3360184,11.3360291,0.00011336029099999999,1354888568.417018,1354886000.0,822265600.0,1354886000.0,0.18398,5.9009245,34.8046875,0.3997173,2.5,3.5224446,1.0,0.72231,0.00661,0.011430646583775747,0.0,5.673,92.48,0.061343,6.5818105,0.24183768792104648,168700000,1062025024,6.2953469,9000,15359070831,16961524619,118002.7804444,1.592,0.657,0.8789094,0.468665,0.8789094,0.468665,1.4137274,12.1400267,0.3384487066473182,0.6099162,8.0597134,0.6190048496530446,11.5410386,11.5410386,0.0020443421223964096,955048466.6666666,1224821000.0,16.0819805,12.5398494,12.5398494,8.270031243427168e-05,0.7400245,0.7494425,0.7494425,0.8667035,0.20615689468220116,USD,CHF,1.0,1.0862417,0.7941,0.729993,0.667796,0.609,0.5086888,61.76,124.9,102.900986,-10.1271974,49.7409326,-25.9567654,0.9730757,0.9740757,0.018449592010079195,2.3818536,2.3459368,0.3589618,0.3534853,1.450793,1.4156327,1.9167135,1.998845,2.3559368,0.3634853,1.4256327,2.008845,2.1823909,0.29704191621363185,3225621666.6666665,3950347800.0,3950347800.0,1830307933.3333333,2262438733.333333,2262438733.333333,0.3688434,0.9583514345518831,0.569416,0.7643350404882157,1098912933.3333333,1475358200.0,1475358200.0,1395313733.3333333,1687909066.6666667,1687909066.6666667,3.5173615,0.7805420545989529,None
CLN.SW,CLARIANT N,Basic Materials,Switzerland,2075218.5973233,-2.1535593029850033,4610082190.913333,510895679.5666667,2089422118.006667,4289568473.3,895063160.8,9598031661.2,895063160.8,9598031661.2,4289568473.3,4610082190.913333,510895679.5666667,4289568473.3,895063160.8,895063160.8,4289568473.3,2.1268612,2.1268612,0.08866147235496824,7.5929627,7.5929627,7.5929627,1.5847633,0.07349057719355764,7.5929627,0.01979941512699336,13.1630769,13.4935591,0.000134935591,607504963.1952467,577000000.0,625800000.0,577000000.0,0.20866,0.3809932,2.5,0.316972,2.5,0.3480824,0.09881841718674582,0.56228,0.03597,0.06220277724938179,0.0,2.501,19.2,0.1302604,2.7469983,0.10093388705053805,329553984,106000000,0.3216468,13057,8398173737,6797950689,8118.2507467,0.88,0.046,42.4965648,-0.1145393,42.4965648,-0.1145393,11.2841412,33.8418758,0.9434690201323177,0.0058652,1.0158441,0.07801920405649071,0.672888,0.672888,0.00011919319653389561,468966749.9466667,320441301.5,17.9078234,26.2081501,26.2081501,0.00017284276169969703,2.0136027,2.1244154,2.1244154,1.4585375,0.34693244203760687,CHF,CHF,1.0862417,1.0862417,0.7,0.615,3.0,0.36,0.002594,15.115,20.7,19.32655,-0.6547987,27.026133,-7.2463768,1.4628469,9.7992599,0.18560400095775864,1.5296745,1.5001171,1.2360645,1.4517942,0.2704782,0.2756742,1.5371725,1.3974733,1.5101171,1.4617942,0.2856742,1.4074733,1.4587952,0.19855440268342775,8079538180.713333,7860262189.539999,7860262189.539999,2629863571.813333,2466637652.36,2466637652.36,0.2138719,0.5556950244340467,0.4628677,0.621313770986743,1211733333.3333333,964800000.0,964800000.0,5281741642.08,5240898954.16,5240898954.16,1.8536035,0.41133545252650605,None
UHR.SW,SWATCH GROUP I,Consumer Cyclical,Switzerland,6639667301.47523,-2.0813430966389537,7435034772.046666,357373519.3,15241781453.833334,7375581143.0,563759442.3,59938817006.0,563759442.3,59938817006.0,7375581143.0,7435034772.046666,357373519.3,7375581143.0,563759442.3,563759442.3,7375581143.0,1.9052679,1.9052679,0.07942401565492772,26.326307,26.326307,26.326307,1.9821099,0.09191681850031788,26.326307,0.06864849751647946,10.4930948,10.4930962,0.000104930962,1233000313.0434785,1233000000.0,976866666.6666666,1233000000.0,0.07643,0.0155783,1.0,0.1945099,2.5,0.1452111,0.041224523446018145,0.33275,0.02598,0.044927110173448394,0.0,10.009,266.6,0.0375431,1.2303942,0.045208789976476184,28896000,519000000,17.9609635,31545,12937992485,14619212387,16452.6866381,-0.5884847,0.544,-0.5884847,-0.1826978,-0.5884847,-0.1826978,-0.5884847,0.1911515,0.0053290638931374704,0.3623255,6.2693484,0.48150062802041527,-44.7357574,2235.3483171,0.39596234630698285,1057130422.44,1422976627.0,12.2387855,9.0922031,9.0922031,5.99630835347874e-05,0.1874635,0.1746649,0.1746649,0.4189293,0.0996478767876076,CHF,CHF,1.0862417,1.0862417,3.5,5.5,8.0,7.5,0.3042213,190.85,333.9,292.8662,-8.968669,39.6908567,-20.1557353,1.0590703,1.4110702,0.026726536230788685,6.394037,6.7578675,0.1170652,0.0891089,0.8830738,0.8978423,7.2106337,7.9162937,6.7678675,0.0991089,0.9078423,7.9262937,7.3470806,1.0,14392340444.433332,14182188883.54,14182188883.54,12047651526.926666,12015788437.06,12015788437.06,0.1397512,0.36311009767382885,0.1469182,0.19721034945532925,8059133333.333333,8209200000.0,8209200000.0,2260541393.813333,2098618964.4,2098618964.4,3.4056008,0.7557410989958916,None
ADEN.SW,ADECCO N,Industrials,Switzerland,126238.7769592,-1.9100593039342781,25356299533.33333,301825040.0,3946669900.000001,24215782500.0,588984600.0,14709239900.000002,588984600.0,14709239900.000002,24215782500.0,25356299533.33333,301825040.0,24215782500.0,588984600.0,588984600.0,24215782500.0,0.489895,0.489895,0.02042202471855576,14.872945,14.872945,14.872945,0.3962797,0.01837676571831886,14.872945,0.03878270233250853,10.2530354,9.9221226,9.9221226e-05,1045512941.2013984,1113000000.0,924666666.6666666,1113000000.0,0.02432,0.0033641,1.0,0.0653092,2.5,0.0547487,0.015542813647090432,0.50271,0.04463,0.07717848064053125,0.0,3.345,50.72,0.0659503,2.561528,0.09411908912677179,163092000,498000000,3.0534913,31000,10027734000,8813577034,16064.516129,5.905,0.259,-0.4634442,-0.0983164,-0.4634442,-0.0983164,4.312889,21.0174961,0.5859414108216132,0.1696709,4.3691126,0.33555807183915787,3.4484878,3.4484878,0.0006108539371933238,904450113.3333336,632744500.0,11.0871057,15.8479987,15.8479987,0.00010451755855600081,1.88672,2.0417111,2.0417111,1.4298846,0.3401169706709404,EUR,CHF,1.1827,1.0862417,2.5,2.5,2.5,2.5,0.0452036,43.86,67.04,60.398872,-16.0249218,15.6406749,-24.3436754,0.5918896,0.5928896,0.01122969316144428,1.5359636,1.4922276,2.6553081,4.4410256,2.2741081,2.2818782,1.2884048,1.2866099,1.5022276,4.4510256,2.2918782,1.2966099,1.3994188,0.19047277091257173,11822742280.0,11577056066.666666,11577056066.666666,4113272906.666667,3806874760.000001,3806874760.000001,0.1508752,0.39201315343666787,0.254716,0.34190884023806206,1284600000.0,1271266666.6666667,1271266666.6666667,7699377000.000001,7758985080.000001,7758985080.000001,2.2319987,0.49530560084887265,None
SCMN.SW,SWISSCOM N,Communication Services,Switzerland,423066767.2607638,-1.7415685535703787,12289159264.893332,1705544301.2266665,11526400343.153332,12209356708.0,1995426002.9,48776597296.8,1995426002.9,48776597296.8,12209356708.0,12289159264.893332,1705544301.2266665,12209356708.0,1995426002.9,1995426002.9,12209356708.0,3.5498379,3.5498379,0.14798043936081418,15.159461,15.159461,15.159461,2.4776425,0.11489626078814996,15.159461,0.03952982166506177,10.6842734,10.4953342,0.000104953342,3871088474.989833,4008000000.0,3855466666.6666665,4008000000.0,0.16343,0.3474553,2.5,0.4145,2.5,0.3694773,0.10489229553816119,0.18871,0.50952,0.8811108997527107,0.0,35.463,537.4,0.06599,2.7688076,0.10173523353220544,51801900,1836999936,35.4620185,19110,39896967312,30250419126,96127.6784929,0.187,0.027,-0.0253124,-0.0233414,-0.0253124,-0.0233414,0.1339219,3.9095342,0.10899290638161922,0.0144147,1.4506105,0.11141028097322021,113.1962744,113.1962744,0.02005122068080271,4345473712.793333,4290654715.0,9.18127,9.2985733,9.2985733,6.132409509662666e-05,1.6508006,1.4703325,1.4703325,1.2135727,0.28866432326983166,CHF,CHF,1.0862417,1.0862417,22.0,22.0,22.0,22.0,0.0709729,456.3,562.4,512.9535,4.7658316,17.7733947,-4.4452347,1.5287465,12.7647642,0.24177247373573219,1.608127,1.6829825,0.2881614,0.230177,0.2409467,0.1087263,0.8476127,0.9267088,1.6929825,0.240177,0.1187263,0.9367088,1.3148457,0.17896165451077262,25947707232.92,26768543877.553333,26768543877.553333,9813107517.8,10855754717.573334,10855754717.573334,0.1745437,0.45351009476377646,0.2838127,0.38096574656414606,-693133333.3333334,-311400000.0,-311400000.0,16136120453.5,15911413253.826666,15911413253.826666,2.1473483,0.4765207255556668,None
KNIN.SW,KUEHNE+NAGEL INT N,Industrials,Switzerland,553016658.4421513,-1.7277554497854355,22273313642.386665,852554902.2733333,3373214975.18,25903605819.9,1342594741.2,14377495141.2,1342594741.2,14377495141.2,25903605819.9,22273313642.386665,852554902.2733333,25903605819.9,1342594741.2,1342594741.2,25903605819.9,1.9335102,1.9335102,0.08060133926245357,33.216747,33.216747,33.216747,1.725314,0.08000836572889194,33.216747,0.08661601393370619,24.3882986,22.9845363,0.000229845363,2136994154.284696,2383000000.0,1644666666.6666667,2383000000.0,0.05183,0.0961038,2.5,0.3438812,6.25,0.241366,0.06852229840605584,0.21836,0.57827,1.0,0.0,10.293,342.0,0.0300965,15.098255,0.5547602868302544,120338000,1236000000,10.2710698,69445,46117987610,44691852991,17798.2576139,1.582,0.479,0.0096254,0.0018622,0.0096254,0.0018622,1.1889064,11.1536983,0.31095110886118493,0.3597155,6.247629,0.4798325272748534,27.9389093,27.9389093,0.004949007720657202,1648625236.1466668,2088842789.1,27.9736029,22.0782473,22.0782473,0.00014560605087578766,2.9788064,3.0107095,3.0107095,1.7361396,0.4129637744289701,CHF,CHF,1.0862417,1.0862417,4.5,4.0,4.0,6.0,0.9868497,173.25,347.5,293.36972,16.5764483,97.4025974,-1.5827338,1.9368723,52.7965984,1.0,1.3415804,1.3344712,0.5377943,0.4520903,0.3673146,0.3611097,1.1010183,1.0765371,1.3444712,0.4620903,0.3711097,1.0865371,1.2155042,0.1654404335784747,10233917552.38,11691798746.006666,11691798746.006666,2569106452.726667,2919165944.58,2919165944.58,0.2148322,0.5581901345067772,0.5599241,0.7515939307006262,522266666.6666667,425333333.3333333,425333333.3333333,7658293649.453334,8765536022.32,8765536022.32,2.7646155,0.613499255776272,None
CFR.SW,RICHEMONT N,Consumer Cyclical,Switzerland,2895416653.5836377,-1.6094553733217742,15855670433.333336,1650181886.6666667,17002574046.666668,15545408800.000002,1538692700.0,67011782000.00001,1538692700.0,67011782000.00001,15545408800.000002,15855670433.333336,1650181886.6666667,15545408800.000002,1538692700.0,1538692700.0,15545408800.000002,4.970642,4.970642,0.20720883820225033,41.263496,41.263496,41.263496,4.441172,0.20595144631117265,41.263496,0.10759872255068896,30.0802052,28.088569,0.00028088569,2503484318.9368773,2835000000.0,2787200000.0,2835000000.0,0.09898,0.2438276,2.5,0.3124515,2.5,0.2723488,0.07731812162496467,0.42221,0.00551,0.009528420979819117,0.0,2.501,104.8,0.0238645,3.3169413,0.12187549534612555,513447008,1300999936,2.5338544,34760,65333262220,63409105699,37428.0764097,16.844,0.121,0.2182947,-0.0002173,0.2182947,-0.0002173,12.6875737,35.8696206,1.0,0.0906957,3.2615723,0.2504963850444155,3.2522764,3.2522764,0.0005760976865804569,3284752133.333333,3805928600.000001,19.8898607,17.1661818,17.1661818,0.00011321097669350864,0.8665176,0.9826006,0.9826006,0.9922621,0.23602266893676993,EUR,CHF,1.1827,1.0862417,1.0,2.0,1.9,1.8,0.6458658,56.2,119.0,102.413666,2.3300933,86.4768683,-11.9327731,1.5477707,13.7480064,0.26039568488563836,2.1895655,2.024254,0.0718537,0.0835105,2.8260573,2.9271156,2.7228894,2.6600269,2.034254,0.0935105,2.9371156,2.6700269,2.3521405,0.32014627687628744,38354645613.333336,41208816100.0,41208816100.0,20442496420.0,20717828980.0,20717828980.0,0.1373389,0.35684231257703847,0.174269,0.2339237098550811,12232200000.0,12995400000.0,12995400000.0,17789542626.666668,20358051640.0,20358051640.0,2.2586652,0.5012231969500873,None
NOVN.SW,NOVARTIS N,Healthcare,Switzerland,766740129.0517682,-1.3430311683393716,48632933333.333336,9628600000.0,62425133333.333336,51556000000.0,8984000000.0,221008000000.0,8984000000.0,221008000000.0,51556000000.0,48632933333.333336,9628600000.0,51556000000.0,8984000000.0,8984000000.0,51556000000.0,4.4698846,4.4698846,0.18633399767356623,22.013775,22.013775,22.013775,3.466869,0.16076987892415984,22.013775,0.057403135898089985,12.0876976,12.257118,0.00012257118000000002,18542788937.45507,18023000000.0,16497133333.333334,18023000000.0,0.17426,1.0244967,5.625,0.8362942,4.375,0.8592622,0.2439391665663102,0.33594,0.0365,0.06311930413128815,0.0,3.63,81.15,0.044732,3.3073964,0.12152478385915133,2236740096,8984000512,4.0165599,109000,230422677545,194152566502,82422.0230459,0.551,0.144,-0.1071595,0.0391817,-0.1071595,0.0391817,0.3864601,6.4665916,0.18028045716212568,0.1177954,3.6821339,0.28279650008049656,56.9626056,56.9626056,0.010090171089934109,13657666666.666666,13423000000.0,16.8713063,17.1662577,17.1662577,0.00011321147725404279,1.1787329,1.334845,1.334845,1.1563549,0.2750543125008117,USD,CHF,1.0,1.0862417,3.0,2.95,2.85,2.8,0.0189983,70.42,86.92,81.94563,-0.9709243,15.2371485,-6.6382881,1.3006061,4.8403263,0.0916787529251127,1.8776581,1.7512679,0.0570669,0.1572359,1.1766289,0.8061047,0.9975838,0.8051085,1.7612679,0.1672359,0.8161047,0.8151085,1.2881882,0.175333342606858,130277133333.33331,124861600000.0,124861600000.0,60405066666.66666,53473866666.66666,53473866666.66666,0.1719517,0.44677540215884315,0.2680073,0.35974993764951696,-360733333.3333333,-5872333333.333333,-5872333333.333333,69800933333.33333,71310533333.33333,71310533333.33333,2.2266915,0.494127873512013,None
ABBN.SW,ABB LTD N,Industrials,Switzerland,44121693018.08952,-1.3218941765085364,26766933333.33333,3565533333.333333,21426666666.666668,28114000000.0,5705000000.0,86738000000.0,5705000000.0,86738000000.0,28114000000.0,26766933333.33333,3565533333.333333,28114000000.0,5705000000.0,5705000000.0,28114000000.0,2.7579677,2.7579677,0.11497011511115315,13.274092,13.274092,13.274092,2.3981526,0.11121005816592987,13.274092,0.03461353207252046,21.4109101,21.6235661,0.00021623566100000002,3550528628.2786264,3480000000.0,3027400000.0,3480000000.0,0.20292,0.4066798,2.5,0.1176559,1.0,0.3171736,0.09004360210519706,0.58353,0.00043,0.0007435972815466824,0.0,2.532,33.61,0.0753347,4.8394527,0.17781764634081548,2006000000,886000000,0.441675,106370,77530131563,73236222085,8329.4161888,1.357,0.21,1.3729628,-0.0204165,1.3729628,-0.0204165,1.3609907,11.9161506,0.3322073219809858,0.1523959,4.1537913,0.31902089212584467,9.753257,9.753257,0.001727660291826564,2166066666.6666665,2796000000.0,35.7930496,27.7289455,27.7289455,0.00018287240804685357,1.8987658,1.7942329,1.7942329,1.3404898,0.3188532347234838,USD,CHF,1.0,1.0862417,0.8,0.8,0.8,0.8,0.4220643,21.85,34.79,30.980282,8.4883604,53.8215103,-3.3917792,1.8176198,36.0593793,0.6829867906793026,1.557337,1.5724823,0.5067775,0.1170228,0.550537,0.4834247,1.2609285,1.1754279,1.5824823,0.1270228,0.4934247,1.1854279,1.3839551,0.18836803015336462,43031733333.333336,40179400000.0,40179400000.0,14820466666.666666,14288933333.333334,14288933333.333334,0.2419882,0.6287485111964264,0.49926,0.6701636629707394,4516666666.666667,2777133333.333333,2777133333.333333,27809800000.0,25553266666.666668,25553266666.666668,2.4116701,0.5351767041485108,None
HOLN.SW,HOLCIM N,Basic Materials,Switzerland,2501399.5498104,-1.2843125005851015,27081960816.06,1729948531.4199998,17983093424.066666,27161473708.5,2377783081.3,4495773356.016666,2377783081.3,4495773356.016666,27161473708.5,27081960816.06,1729948531.4199998,27161473708.5,2377783081.3,2377783081.3,27161473708.5,1.9508901,1.9508901,0.08132584705985102,13.388873,13.388873,13.388873,1.1598186,0.05378452312331056,13.388873,0.03491283509263031,8.7236071,8.593706,8.593705999999999e-05,5762387393.848836,5934000000.0,5097000000.0,5934000000.0,0.08754,0.0728785,1.0,0.1878625,2.5,0.1527727,0.0433712144117185,0.37235,0.13197,0.22821519359468762,0.0,3.541,47.34,0.0747993,1.0800283,0.03968384488755767,611712000,2171000064,3.5490559,67409,48771722591,31502383560,32206.3828866,1.418,0.174,0.1447058,-0.0819422,0.1447058,-0.0819422,1.0996765,10.736546,0.29932142633256625,0.1100144,3.5668426,0.2739418584473581,12.1752838,12.1752838,0.0021566902587493836,4725875556.133333,5154216866.5,10.3201453,9.4624894,9.4624894,6.24051218498672e-05,0.9787762,1.0334928,1.0334928,1.0176085,0.242051645530695,CHF,CHF,1.0862417,1.0862417,2.0,2.0,2.0,2.0,0.1120037,38.0,58.46,54.231903,-12.7082079,24.5789474,-19.0215532,0.913001,0.914001,0.017311740295753598,2.132193,2.0678074,0.2611509,0.0690345,0.325931,0.2611031,1.2839368,1.1885157,2.0778074,0.0790345,0.2711031,1.1985157,1.6381616,0.22296769141201475,60981681454.11333,61892314079.28,61892314079.28,29290072943.82,28983318287.74,28983318287.74,0.1384181,0.35964635588693195,0.1820397,0.244354428870918,2459133333.333333,1716800000.0,1716800000.0,28679098195.626663,29968974006.32,29968974006.32,0.377943,0.08386980005930356,None
