ev,pe,evr / pm,0.03398,18.95367,31.45462,49.58172,73.63321,121.55972,239.48943
448.000000,27.262072,3.0573356,223.000000,157.000000,110.000000,67.000000,51.000000,34.000000,14.000000
448.000000,27.262072,2.065,161.000000,103.000000,68.000000,37.000000,29.000000,20.000000,7.000000
448.000000,27.262072,1.2955,80.000000,43.000000,26.000000,11.000000,9.000000,0.000000,0.000000
448.000000,22.033728,4966.11,320.000000,256.000000,211.000000,165.000000,123.000000,82.000000,39.000000
448.000000,22.033728,8.154,277.000000,216.000000,171.000000,125.000000,86.000000,53.000000,26.000000
448.000000,22.033728,5.5695,246.000000,186.000000,142.000000,98.000000,67.000000,41.000000,19.000000
448.000000,22.033728,4.107,213.000000,153.000000,110.000000,75.000000,55.000000,33.000000,17.000000
448.000000,22.033728,3.0573356,176.000000,120.000000,83.000000,51.000000,37.000000,24.000000,12.000000
448.000000,22.033728,2.065,133.000000,83.000000,55.000000,30.000000,22.000000,15.000000,7.000000
448.000000,22.033728,1.2955,67.000000,36.000000,22.000000,9.000000,7.000000,0.000000,0.000000
448.000000,17.253054,4966.11,214.000000,171.000000,141.000000,113.000000,84.000000,55.000000,26.000000
448.000000,17.253054,8.154,182.000000,142.000000,112.000000,84.000000,57.000000,33.000000,16.000000
448.000000,17.253054,5.5695,159.000000,119.000000,90.000000,62.000000,41.000000,23.000000,9.000000
448.000000,17.253054,4.107,142.000000,102.000000,73.000000,50.000000,36.000000,21.000000,9.000000
448.000000,17.253054,3.0573356,119.000000,81.000000,57.000000,36.000000,25.000000,16.000000,0.000000
448.000000,17.253054,2.065,91.000000,56.000000,37.000000,19.000000,13.000000,9.000000,0.000000
448.000000,17.253054,1.2955,49.000000,26.000000,16.000000,0.000000,0.000000,0.000000,0.000000
448.000000,12.017302,4966.11,107.000000,87.000000,75.000000,60.000000,46.000000,29.000000,16.000000
448.000000,12.017302,8.154,91.000000,71.000000,59.000000,44.000000,32.000000,17.000000,10.000000
448.000000,12.017302,5.5695,77.000000,57.000000,46.000000,31.000000,21.000000,11.000000,0.000000
448.000000,12.017302,4.107,70.000000,50.000000,39.000000,26.000000,19.000000,10.000000,0.000000
448.000000,12.017302,3.0573356,58.000000,39.000000,29.000000,18.000000,12.000000,7.000000,0.000000
448.000000,12.017302,2.065,42.000000,26.000000,20.000000,9.000000,0.000000,0.000000,0.000000
448.000000,12.017302,1.2955,26.000000,13.000000,9.000000,0.000000,0.000000,0.000000,0.000000
18839.000000,8177.231789,4966.11,419.000000,344.000000,300.000000,250.000000,189.000000,127.000000,64.000000
18839.000000,8177.231789,8.154,301.000000,236.000000,196.000000,155.000000,109.000000,67.000000,30.000000
18839.000000,8177.231789,5.5695,231.000000,174.000000,139.000000,101.000000,69.000000,40.000000,15.000000
18839.000000,8177.231789,4.107,171.000000,119.000000,90.000000,64.000000,50.000000,31.000000,12.000000
18839.000000,8177.231789,3.0573356,119.000000,77.000000,58.000000,38.000000,28.000000,18.000000,9.000000
18839.000000,8177.231789,2.065,77.000000,47.000000,34.000000,20.000000,15.000000,9.000000,0.000000
18839.000000,8177.231789,1.2955,33.000000,17.000000,11.000000,7.000000,0.000000,0.000000,0.000000
18839.000000,50.130387,4966.11,310.000000,273.000000,239.000000,198.000000,147.000000,101.000000,49.000000
18839.000000,50.130387,8.154,249.000000,215.000000,181.000000,141.000000,100.000000,64.000000,30.000000
18839.000000,50.130387,5.5695,196.000000,163.000000,130.000000,93.000000,65.000000,39.000000,15.000000
18839.000000,50.130387,4.107,148.000000,115.000000,87.000000,61.000000,48.000000,30.000000,12.000000
18839.000000,50.130387,3.0573356,103.000000,75.000000,56.000000,36.000000,27.000000,18.000000,9.000000
18839.000000,50.130387,2.065,69.000000,47.000000,34.000000,20.000000,15.000000,9.000000,0.000000
18839.000000,50.130387,1.2955,29.000000,17.000000,11.000000,7.000000,0.000000,0.000000,0.000000
18839.000000,35.123537,4966.11,261.000000,230.000000,201.000000,166.000000,123.000000,85.000000,42.000000
18839.000000,35.123537,8.154,220.000000,191.000000,162.000000,127.000000,90.000000,57.000000,29.000000
18839.000000,35.123537,5.5695,178.000000,149.000000,120.000000,87.000000,60.000000,36.000000,15.000000
18839.000000,35.123537,4.107,137.000000,108.000000,82.000000,57.000000,45.000000,28.000000,12.000000
18839.000000,35.123537,3.0573356,97.000000,72.000000,54.000000,34.000000,26.000000,17.000000,9.000000
18839.000000,35.123537,2.065,67.000000,46.000000,33.000000,19.000000,15.000000,9.000000,0.000000
18839.000000,35.123537,1.2955,28.000000,16.000000,10.000000,0.000000,0.000000,0.000000,0.000000
18839.000000,27.262072,4966.11,207.000000,184.000000,160.000000,134.000000,103.000000,68.000000,33.000000
18839.000000,27.262072,8.154,174.000000,152.000000,128.000000,102.000000,74.000000,44.000000,21.000000
18839.000000,27.262072,5.5695,143.000000,121.000000,97.000000,73.000000,53.000000,31.000000,14.000000
18839.000000,27.262072,4.107,110.000000,88.000000,66.000000,47.000000,39.000000,23.000000,11.000000
18839.000000,27.262072,3.0573356,80.000000,62.000000,47.000000,30.000000,24.000000,15.000000,8.000000
18839.000000,27.262072,2.065,60.000000,44.000000,32.000000,18.000000,14.000000,8.000000,0.000000
18839.000000,27.262072,1.2955,24.000000,15.000000,9.000000,0.000000,0.000000,0.000000,0.000000
18839.000000,22.033728,4966.11,163.000000,144.000000,126.000000,104.000000,83.000000,55.000000,26.000000
18839.000000,22.033728,8.154,132.000000,114.000000,96.000000,74.000000,56.000000,32.000000,15.000000
18839.000000,22.033728,5.5695,109.000000,91.000000,73.000000,53.000000,39.000000,22.000000,10.000000
18839.000000,22.033728,4.107,85.000000,67.000000,50.000000,35.000000,29.000000,16.000000,8.000000
18839.000000,22.033728,3.0573356,69.000000,52.000000,38.000000,24.000000,19.000000,12.000000,7.000000
18839.000000,22.033728,2.065,53.000000,38.000000,27.000000,15.000000,11.000000,0.000000,0.000000
18839.000000,22.033728,1.2955,20.000000,12.000000,7.000000,0.000000,0.000000,0.000000,0.000000
18839.000000,17.253054,4966.11,104.000000,90.000000,82.000000,68.000000,56.000000,36.000000,17.000000
18839.000000,17.253054,8.154,82.000000,69.000000,61.000000,47.000000,37.000000,20.000000,9.000000
18839.000000,17.253054,5.5695,66.000000,53.000000,45.000000,31.000000,23.000000,12.000000,0.000000
18839.000000,17.253054,4.107,54.000000,41.000000,33.000000,22.000000,18.000000,10.000000,0.000000
18839.000000,17.253054,3.0573356,43.000000,31.000000,25.000000,15.000000,11.000000,8.000000,0.000000
18839.000000,17.253054,2.065,33.000000,22.000000,17.000000,9.000000,0.000000,0.000000,0.000000
18839.000000,17.253054,1.2955,14.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18839.000000,12.017302,4966.11,56.000000,52.000000,48.000000,42.000000,33.000000,21.000000,11.000000
18839.000000,12.017302,8.154,44.000000,40.000000,36.000000,30.000000,23.000000,12.000000,0.000000
18839.000000,12.017302,5.5695,33.000000,29.000000,25.000000,19.000000,13.000000,7.000000,0.000000
18839.000000,12.017302,4.107,27.000000,23.000000,19.000000,14.000000,11.000000,0.000000,0.000000
18839.000000,12.017302,3.0573356,21.000000,18.000000,14.000000,10.000000,7.000000,0.000000,0.000000
18839.000000,12.017302,2.065,16.000000,14.000000,11.000000,7.000000,0.000000,0.000000,0.000000
18839.000000,12.017302,1.2955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,8177.231789,4966.11,211.000000,172.000000,151.000000,124.000000,94.000000,66.000000,38.000000
44318.000000,8177.231789,8.154,153.000000,120.000000,101.000000,79.000000,57.000000,33.000000,19.000000
44318.000000,8177.231789,5.5695,114.000000,86.000000,69.000000,49.000000,33.000000,17.000000,8.000000
44318.000000,8177.231789,4.107,80.000000,53.000000,39.000000,28.000000,23.000000,14.000000,7.000000
44318.000000,8177.231789,3.0573356,52.000000,27.000000,20.000000,14.000000,10.000000,8.000000,0.000000
44318.000000,8177.231789,2.065,32.000000,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,8177.231789,1.2955,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,50.130387,4966.11,154.000000,133.000000,118.000000,96.000000,71.000000,47.000000,29.000000
44318.000000,50.130387,8.154,126.000000,107.000000,92.000000,71.000000,52.000000,30.000000,19.000000
44318.000000,50.130387,5.5695,96.000000,78.000000,63.000000,44.000000,31.000000,16.000000,8.000000
44318.000000,50.130387,4.107,69.000000,51.000000,38.000000,27.000000,22.000000,13.000000,7.000000
44318.000000,50.130387,3.0573356,44.000000,27.000000,20.000000,14.000000,10.000000,8.000000,0.000000
44318.000000,50.130387,2.065,28.000000,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,50.130387,1.2955,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,35.123537,4966.11,132.000000,114.000000,102.000000,85.000000,64.000000,42.000000,27.000000
44318.000000,35.123537,8.154,111.000000,95.000000,83.000000,66.000000,49.000000,28.000000,19.000000
44318.000000,35.123537,5.5695,85.000000,69.000000,57.000000,42.000000,30.000000,16.000000,8.000000
44318.000000,35.123537,4.107,64.000000,48.000000,36.000000,26.000000,22.000000,13.000000,7.000000
44318.000000,35.123537,3.0573356,41.000000,26.000000,19.000000,13.000000,10.000000,8.000000,0.000000
44318.000000,35.123537,2.065,27.000000,14.000000,10.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,35.123537,1.2955,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,27.262072,4966.11,103.000000,89.000000,79.000000,66.000000,51.000000,32.000000,20.000000
44318.000000,27.262072,8.154,87.000000,74.000000,64.000000,51.000000,38.000000,20.000000,13.000000
44318.000000,27.262072,5.5695,69.000000,56.000000,46.000000,35.000000,26.000000,14.000000,8.000000
44318.000000,27.262072,4.107,52.000000,39.000000,29.000000,21.000000,19.000000,11.000000,7.000000
44318.000000,27.262072,3.0573356,36.000000,24.000000,18.000000,12.000000,10.000000,8.000000,0.000000
44318.000000,27.262072,2.065,25.000000,14.000000,10.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,27.262072,1.2955,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,22.033728,4966.11,79.000000,66.000000,60.000000,48.000000,40.000000,26.000000,16.000000
44318.000000,22.033728,8.154,63.000000,51.000000,45.000000,33.000000,27.000000,14.000000,9.000000
44318.000000,22.033728,5.5695,51.000000,39.000000,33.000000,23.000000,18.000000,10.000000,0.000000
44318.000000,22.033728,4.107,39.000000,27.000000,21.000000,14.000000,13.000000,7.000000,0.000000
44318.000000,22.033728,3.0573356,31.000000,19.000000,14.000000,8.000000,7.000000,0.000000,0.000000
44318.000000,22.033728,2.065,23.000000,12.000000,9.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,22.033728,1.2955,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,17.253054,4966.11,48.000000,39.000000,39.000000,33.000000,29.000000,18.000000,10.000000
44318.000000,17.253054,8.154,36.000000,28.000000,28.000000,22.000000,19.000000,9.000000,0.000000
44318.000000,17.253054,5.5695,28.000000,20.000000,20.000000,14.000000,11.000000,0.000000,0.000000
44318.000000,17.253054,4.107,22.000000,14.000000,14.000000,9.000000,8.000000,0.000000,0.000000
44318.000000,17.253054,3.0573356,16.000000,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,17.253054,2.065,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,17.253054,1.2955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,12.017302,4966.11,24.000000,21.000000,21.000000,18.000000,16.000000,11.000000,7.000000
44318.000000,12.017302,8.154,18.000000,15.000000,15.000000,12.000000,11.000000,0.000000,0.000000
44318.000000,12.017302,5.5695,11.000000,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,12.017302,4.107,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,12.017302,3.0573356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,12.017302,2.065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44318.000000,12.017302,1.2955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
