pi,ev,pe,evr / pm,0.202,3.15331,5.8275,9.94825,21.08482,39.5317,93.65682
0.350896,85.000000,27150.579482,9.633864,181.000000,160.000000,133.000000,106.000000,80.000000,50.000000,26.000000
0.350896,85.000000,27150.579482,3.917775,151.000000,131.000000,105.000000,79.000000,54.000000,30.000000,13.000000
0.350896,85.000000,27150.579482,1.810113,124.000000,106.000000,81.000000,59.000000,35.000000,17.000000,7.000000
0.350896,85.000000,27150.579482,0.766252,90.000000,73.000000,53.000000,39.000000,23.000000,12.000000,0.000000
0.350896,85.000000,27150.579482,0.454205,61.000000,46.000000,32.000000,24.000000,12.000000,0.000000,0.000000
0.350896,85.000000,27150.579482,0.259234,25.000000,16.000000,10.000000,10.000000,0.000000,0.000000,0.000000
0.350896,85.000000,19.094729,3811.102525,181.000000,166.000000,141.000000,111.000000,83.000000,52.000000,30.000000
0.350896,85.000000,19.094729,9.633864,167.000000,154.000000,129.000000,102.000000,77.000000,47.000000,26.000000
0.350896,85.000000,19.094729,3.917775,140.000000,128.000000,104.000000,78.000000,53.000000,29.000000,13.000000
0.350896,85.000000,19.094729,1.810113,116.000000,105.000000,81.000000,59.000000,35.000000,17.000000,7.000000
0.350896,85.000000,19.094729,0.766252,83.000000,72.000000,53.000000,39.000000,23.000000,12.000000,0.000000
0.350896,85.000000,19.094729,0.454205,56.000000,46.000000,32.000000,24.000000,12.000000,0.000000,0.000000
0.350896,85.000000,19.094729,0.259234,23.000000,16.000000,10.000000,10.000000,0.000000,0.000000,0.000000
0.350896,85.000000,9.266744,3811.102525,155.000000,142.000000,124.000000,99.000000,72.000000,43.000000,26.000000
0.350896,85.000000,9.266744,9.633864,143.000000,132.000000,114.000000,92.000000,68.000000,40.000000,23.000000
0.350896,85.000000,9.266744,3.917775,121.000000,111.000000,93.000000,72.000000,48.000000,25.000000,12.000000
0.350896,85.000000,9.266744,1.810113,101.000000,92.000000,74.000000,56.000000,33.000000,16.000000,7.000000
0.350896,85.000000,9.266744,0.766252,72.000000,63.000000,47.000000,37.000000,22.000000,11.000000,0.000000
0.350896,85.000000,9.266744,0.454205,49.000000,40.000000,29.000000,23.000000,12.000000,0.000000,0.000000
0.350896,85.000000,9.266744,0.259234,22.000000,16.000000,10.000000,10.000000,0.000000,0.000000,0.000000
0.350896,85.000000,5.685544,3811.102525,128.000000,118.000000,104.000000,84.000000,61.000000,37.000000,22.000000
0.350896,85.000000,5.685544,9.633864,116.000000,108.000000,94.000000,77.000000,57.000000,34.000000,19.000000
0.350896,85.000000,5.685544,3.917775,99.000000,92.000000,78.000000,62.000000,42.000000,23.000000,12.000000
0.350896,85.000000,5.685544,1.810113,81.000000,75.000000,61.000000,48.000000,28.000000,15.000000,7.000000
0.350896,85.000000,5.685544,0.766252,62.000000,56.000000,43.000000,35.000000,20.000000,11.000000,0.000000
0.350896,85.000000,5.685544,0.454205,45.000000,39.000000,29.000000,23.000000,12.000000,0.000000,0.000000
0.350896,85.000000,5.685544,0.259234,20.000000,16.000000,10.000000,10.000000,0.000000,0.000000,0.000000
0.350896,85.000000,4.414572,3811.102525,94.000000,90.000000,81.000000,65.000000,47.000000,29.000000,17.000000
0.350896,85.000000,4.414572,9.633864,84.000000,81.000000,72.000000,59.000000,44.000000,27.000000,15.000000
0.350896,85.000000,4.414572,3.917775,72.000000,69.000000,60.000000,48.000000,33.000000,19.000000,9.000000
0.350896,85.000000,4.414572,1.810113,61.000000,58.000000,49.000000,39.000000,24.000000,13.000000,0.000000
0.350896,85.000000,4.414572,0.766252,46.000000,43.000000,35.000000,29.000000,17.000000,9.000000,0.000000
0.350896,85.000000,4.414572,0.454205,36.000000,33.000000,26.000000,20.000000,12.000000,0.000000,0.000000
0.350896,85.000000,4.414572,0.259234,15.000000,13.000000,8.000000,8.000000,0.000000,0.000000,0.000000
0.350896,85.000000,3.175803,3811.102525,63.000000,60.000000,55.000000,43.000000,30.000000,15.000000,7.000000
0.350896,85.000000,3.175803,9.633864,55.000000,53.000000,48.000000,39.000000,29.000000,15.000000,7.000000
0.350896,85.000000,3.175803,3.917775,49.000000,47.000000,42.000000,34.000000,24.000000,12.000000,0.000000
0.350896,85.000000,3.175803,1.810113,43.000000,41.000000,36.000000,28.000000,18.000000,9.000000,0.000000
0.350896,85.000000,3.175803,0.766252,32.000000,30.000000,25.000000,20.000000,13.000000,0.000000,0.000000
0.350896,85.000000,3.175803,0.454205,26.000000,24.000000,20.000000,15.000000,10.000000,0.000000,0.000000
0.350896,85.000000,3.175803,0.259234,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,85.000000,2.108153,3811.102525,28.000000,26.000000,26.000000,22.000000,14.000000,0.000000,0.000000
0.350896,85.000000,2.108153,9.633864,22.000000,21.000000,21.000000,19.000000,13.000000,0.000000,0.000000
0.350896,85.000000,2.108153,3.917775,21.000000,20.000000,20.000000,18.000000,12.000000,0.000000,0.000000
0.350896,85.000000,2.108153,1.810113,19.000000,18.000000,18.000000,16.000000,10.000000,0.000000,0.000000
0.350896,85.000000,2.108153,0.766252,15.000000,14.000000,14.000000,13.000000,9.000000,0.000000,0.000000
0.350896,85.000000,2.108153,0.454205,12.000000,11.000000,11.000000,10.000000,7.000000,0.000000,0.000000
0.350896,85.000000,2.108153,0.259234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,301.000000,27150.579482,3811.102525,124.000000,113.000000,97.000000,73.000000,54.000000,40.000000,23.000000
0.350896,301.000000,27150.579482,9.633864,111.000000,102.000000,86.000000,65.000000,49.000000,36.000000,20.000000
0.350896,301.000000,27150.579482,3.917775,87.000000,79.000000,64.000000,44.000000,28.000000,18.000000,8.000000
0.350896,301.000000,27150.579482,1.810113,70.000000,64.000000,50.000000,32.000000,17.000000,8.000000,0.000000
0.350896,301.000000,27150.579482,0.766252,50.000000,44.000000,32.000000,21.000000,12.000000,7.000000,0.000000
0.350896,301.000000,27150.579482,0.454205,28.000000,24.000000,17.000000,11.000000,0.000000,0.000000,0.000000
0.350896,301.000000,27150.579482,0.259234,11.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,301.000000,19.094729,3811.102525,117.000000,109.000000,94.000000,70.000000,51.000000,37.000000,23.000000
0.350896,301.000000,19.094729,9.633864,104.000000,98.000000,83.000000,62.000000,46.000000,33.000000,20.000000
0.350896,301.000000,19.094729,3.917775,82.000000,77.000000,63.000000,43.000000,27.000000,17.000000,8.000000
0.350896,301.000000,19.094729,1.810113,68.000000,64.000000,50.000000,32.000000,17.000000,8.000000,0.000000
0.350896,301.000000,19.094729,0.766252,48.000000,44.000000,32.000000,21.000000,12.000000,7.000000,0.000000
0.350896,301.000000,19.094729,0.454205,27.000000,24.000000,17.000000,11.000000,0.000000,0.000000,0.000000
0.350896,301.000000,19.094729,0.259234,11.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,301.000000,9.266744,3811.102525,100.000000,93.000000,81.000000,61.000000,43.000000,30.000000,21.000000
0.350896,301.000000,9.266744,9.633864,88.000000,83.000000,71.000000,54.000000,39.000000,27.000000,18.000000
0.350896,301.000000,9.266744,3.917775,71.000000,67.000000,55.000000,39.000000,24.000000,14.000000,8.000000
0.350896,301.000000,9.266744,1.810113,60.000000,57.000000,45.000000,30.000000,16.000000,7.000000,0.000000
0.350896,301.000000,9.266744,0.766252,41.000000,38.000000,27.000000,19.000000,11.000000,0.000000,0.000000
0.350896,301.000000,9.266744,0.454205,24.000000,21.000000,15.000000,10.000000,0.000000,0.000000,0.000000
0.350896,301.000000,9.266744,0.259234,11.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,301.000000,5.685544,3811.102525,81.000000,74.000000,66.000000,49.000000,35.000000,26.000000,18.000000
0.350896,301.000000,5.685544,9.633864,69.000000,64.000000,56.000000,42.000000,31.000000,23.000000,15.000000
0.350896,301.000000,5.685544,3.917775,55.000000,51.000000,43.000000,30.000000,19.000000,13.000000,8.000000
0.350896,301.000000,5.685544,1.810113,45.000000,42.000000,34.000000,22.000000,11.000000,0.000000,0.000000
0.350896,301.000000,5.685544,0.766252,35.000000,32.000000,24.000000,17.000000,9.000000,0.000000,0.000000
0.350896,301.000000,5.685544,0.454205,23.000000,20.000000,15.000000,10.000000,0.000000,0.000000,0.000000
0.350896,301.000000,5.685544,0.259234,11.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,301.000000,4.414572,3811.102525,57.000000,54.000000,50.000000,36.000000,25.000000,19.000000,13.000000
0.350896,301.000000,4.414572,9.633864,47.000000,45.000000,41.000000,30.000000,22.000000,17.000000,11.000000
0.350896,301.000000,4.414572,3.917775,37.000000,35.000000,31.000000,21.000000,13.000000,9.000000,0.000000
0.350896,301.000000,4.414572,1.810113,30.000000,28.000000,24.000000,15.000000,7.000000,0.000000,0.000000
0.350896,301.000000,4.414572,0.766252,23.000000,21.000000,17.000000,12.000000,0.000000,0.000000,0.000000
0.350896,301.000000,4.414572,0.454205,18.000000,16.000000,13.000000,8.000000,0.000000,0.000000,0.000000
0.350896,301.000000,4.414572,0.259234,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,301.000000,3.175803,3811.102525,40.000000,37.000000,34.000000,23.000000,14.000000,8.000000,0.000000
0.350896,301.000000,3.175803,9.633864,32.000000,30.000000,27.000000,19.000000,13.000000,8.000000,0.000000
0.350896,301.000000,3.175803,3.917775,27.000000,25.000000,22.000000,15.000000,9.000000,0.000000,0.000000
0.350896,301.000000,3.175803,1.810113,24.000000,22.000000,19.000000,12.000000,0.000000,0.000000,0.000000
0.350896,301.000000,3.175803,0.766252,18.000000,16.000000,13.000000,9.000000,0.000000,0.000000,0.000000
0.350896,301.000000,3.175803,0.454205,14.000000,12.000000,10.000000,0.000000,0.000000,0.000000,0.000000
0.350896,301.000000,3.175803,0.259234,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,301.000000,2.108153,3811.102525,15.000000,13.000000,13.000000,10.000000,0.000000,0.000000,0.000000
0.350896,301.000000,2.108153,9.633864,9.000000,8.000000,8.000000,7.000000,0.000000,0.000000,0.000000
0.350896,301.000000,2.108153,3.917775,9.000000,8.000000,8.000000,7.000000,0.000000,0.000000,0.000000
0.350896,301.000000,2.108153,1.810113,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.350896,301.000000,2.108153,0.766252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,301.000000,2.108153,0.454205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,301.000000,2.108153,0.259234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,27150.579482,3811.102525,62.000000,57.000000,53.000000,39.000000,30.000000,24.000000,14.000000
0.350896,1114.000000,27150.579482,9.633864,52.000000,48.000000,44.000000,33.000000,27.000000,21.000000,12.000000
0.350896,1114.000000,27150.579482,3.917775,37.000000,34.000000,31.000000,21.000000,15.000000,10.000000,0.000000
0.350896,1114.000000,27150.579482,1.810113,28.000000,26.000000,23.000000,15.000000,9.000000,0.000000,0.000000
0.350896,1114.000000,27150.579482,0.766252,15.000000,13.000000,12.000000,7.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,27150.579482,0.454205,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,27150.579482,0.259234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,19.094729,3811.102525,58.000000,54.000000,50.000000,36.000000,27.000000,21.000000,14.000000
0.350896,1114.000000,19.094729,9.633864,48.000000,45.000000,41.000000,30.000000,24.000000,18.000000,12.000000
0.350896,1114.000000,19.094729,3.917775,35.000000,33.000000,30.000000,20.000000,14.000000,9.000000,0.000000
0.350896,1114.000000,19.094729,1.810113,27.000000,26.000000,23.000000,15.000000,9.000000,0.000000,0.000000
0.350896,1114.000000,19.094729,0.766252,14.000000,13.000000,12.000000,7.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,19.094729,0.454205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,19.094729,0.259234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,9.266744,3811.102525,46.000000,42.000000,40.000000,30.000000,21.000000,15.000000,12.000000
0.350896,1114.000000,9.266744,9.633864,37.000000,34.000000,32.000000,25.000000,19.000000,13.000000,10.000000
0.350896,1114.000000,9.266744,3.917775,28.000000,26.000000,24.000000,18.000000,12.000000,7.000000,0.000000
0.350896,1114.000000,9.266744,1.810113,22.000000,21.000000,19.000000,14.000000,8.000000,0.000000,0.000000
0.350896,1114.000000,9.266744,0.766252,10.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,9.266744,0.454205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,9.266744,0.259234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,5.685544,3811.102525,38.000000,34.000000,33.000000,24.000000,16.000000,13.000000,11.000000
0.350896,1114.000000,5.685544,9.633864,29.000000,26.000000,25.000000,19.000000,14.000000,11.000000,9.000000
0.350896,1114.000000,5.685544,3.917775,21.000000,19.000000,18.000000,13.000000,8.000000,0.000000,0.000000
0.350896,1114.000000,5.685544,1.810113,15.000000,14.000000,13.000000,9.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,5.685544,0.766252,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,5.685544,0.454205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,5.685544,0.259234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,4.414572,3811.102525,29.000000,28.000000,27.000000,18.000000,12.000000,11.000000,10.000000
0.350896,1114.000000,4.414572,9.633864,21.000000,20.000000,19.000000,13.000000,10.000000,9.000000,8.000000
0.350896,1114.000000,4.414572,3.917775,15.000000,14.000000,13.000000,8.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,4.414572,1.810113,12.000000,11.000000,10.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,4.414572,0.766252,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,4.414572,0.454205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,4.414572,0.259234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,3.175803,3811.102525,19.000000,18.000000,17.000000,10.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,3.175803,9.633864,13.000000,12.000000,11.000000,7.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,3.175803,3.917775,10.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,3.175803,1.810113,10.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,3.175803,0.766252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,3.175803,0.454205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,3.175803,0.259234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,2.108153,3811.102525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,2.108153,9.633864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,2.108153,3.917775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,2.108153,1.810113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,2.108153,0.766252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,2.108153,0.454205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.350896,1114.000000,2.108153,0.259234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.510494,2.000000,27150.579482,3811.102525,191.000000,156.000000,132.000000,105.000000,71.000000,44.000000,24.000000
0.510494,2.000000,27150.579482,9.633864,181.000000,148.000000,124.000000,99.000000,67.000000,41.000000,22.000000
0.510494,2.000000,27150.579482,3.917775,157.000000,127.000000,104.000000,80.000000,49.000000,27.000000,13.000000
0.510494,2.000000,27150.579482,1.810113,132.000000,104.000000,81.000000,59.000000,30.000000,16.000000,0.000000
0.510494,2.000000,27150.579482,0.766252,99.000000,72.000000,53.000000,39.000000,19.000000,10.000000,0.000000
0.510494,2.000000,27150.579482,0.454205,72.000000,48.000000,35.000000,27.000000,11.000000,0.000000,0.000000
0.510494,2.000000,27150.579482,0.259234,39.000000,22.000000,16.000000,15.000000,0.000000,0.000000,0.000000
0.510494,2.000000,19.094729,3811.102525,173.000000,149.000000,128.000000,101.000000,68.000000,41.000000,23.000000
0.510494,2.000000,19.094729,9.633864,164.000000,141.000000,120.000000,95.000000,64.000000,38.000000,21.000000
0.510494,2.000000,19.094729,3.917775,142.000000,122.000000,102.000000,78.000000,48.000000,26.000000,12.000000
0.510494,2.000000,19.094729,1.810113,119.000000,100.000000,80.000000,58.000000,30.000000,16.000000,0.000000
0.510494,2.000000,19.094729,0.766252,88.000000,69.000000,52.000000,38.000000,19.000000,10.000000,0.000000
0.510494,2.000000,19.094729,0.454205,66.000000,48.000000,35.000000,27.000000,11.000000,0.000000,0.000000
0.510494,2.000000,19.094729,0.259234,35.000000,22.000000,16.000000,15.000000,0.000000,0.000000,0.000000
0.510494,2.000000,9.266744,3811.102525,156.000000,136.000000,121.000000,97.000000,64.000000,38.000000,21.000000
0.510494,2.000000,9.266744,9.633864,148.000000,129.000000,114.000000,92.000000,61.000000,36.000000,19.000000
0.510494,2.000000,9.266744,3.917775,129.000000,113.000000,98.000000,77.000000,47.000000,25.000000,11.000000
0.510494,2.000000,9.266744,1.810113,108.000000,93.000000,78.000000,58.000000,30.000000,16.000000,0.000000
0.510494,2.000000,9.266744,0.766252,79.000000,64.000000,50.000000,38.000000,19.000000,10.000000,0.000000
0.510494,2.000000,9.266744,0.454205,59.000000,44.000000,34.000000,27.000000,11.000000,0.000000,0.000000
0.510494,2.000000,9.266744,0.259234,33.000000,22.000000,16.000000,15.000000,0.000000,0.000000,0.000000
0.510494,2.000000,5.685544,3811.102525,125.000000,111.000000,99.000000,82.000000,55.000000,32.000000,18.000000
0.510494,2.000000,5.685544,9.633864,117.000000,104.000000,92.000000,77.000000,52.000000,30.000000,16.000000
0.510494,2.000000,5.685544,3.917775,103.000000,93.000000,81.000000,67.000000,42.000000,22.000000,11.000000
0.510494,2.000000,5.685544,1.810113,86.000000,77.000000,65.000000,52.000000,27.000000,15.000000,0.000000
0.510494,2.000000,5.685544,0.766252,65.000000,56.000000,45.000000,37.000000,18.000000,10.000000,0.000000
0.510494,2.000000,5.685544,0.454205,51.000000,42.000000,33.000000,27.000000,11.000000,0.000000,0.000000
0.510494,2.000000,5.685544,0.259234,28.000000,21.000000,15.000000,15.000000,0.000000,0.000000,0.000000
0.510494,2.000000,4.414572,3811.102525,90.000000,83.000000,75.000000,61.000000,40.000000,24.000000,13.000000
0.510494,2.000000,4.414572,9.633864,85.000000,78.000000,70.000000,58.000000,39.000000,24.000000,13.000000
0.510494,2.000000,4.414572,3.917775,75.000000,70.000000,62.000000,51.000000,32.000000,19.000000,9.000000
0.510494,2.000000,4.414572,1.810113,66.000000,61.000000,53.000000,43.000000,24.000000,14.000000,0.000000
0.510494,2.000000,4.414572,0.766252,50.000000,45.000000,38.000000,32.000000,16.000000,9.000000,0.000000
0.510494,2.000000,4.414572,0.454205,42.000000,37.000000,30.000000,24.000000,11.000000,0.000000,0.000000
0.510494,2.000000,4.414572,0.259234,24.000000,20.000000,14.000000,14.000000,0.000000,0.000000,0.000000
0.510494,2.000000,3.175803,3811.102525,58.000000,54.000000,50.000000,39.000000,24.000000,12.000000,0.000000
0.510494,2.000000,3.175803,9.633864,53.000000,49.000000,45.000000,36.000000,23.000000,12.000000,0.000000
0.510494,2.000000,3.175803,3.917775,48.000000,46.000000,42.000000,34.000000,21.000000,11.000000,0.000000
0.510494,2.000000,3.175803,1.810113,44.000000,42.000000,38.000000,30.000000,17.000000,9.000000,0.000000
0.510494,2.000000,3.175803,0.766252,34.000000,32.000000,28.000000,23.000000,12.000000,0.000000,0.000000
0.510494,2.000000,3.175803,0.454205,29.000000,27.000000,23.000000,18.000000,9.000000,0.000000,0.000000
0.510494,2.000000,3.175803,0.259234,15.000000,14.000000,11.000000,11.000000,0.000000,0.000000,0.000000
0.510494,2.000000,2.108153,3811.102525,31.000000,28.000000,27.000000,24.000000,14.000000,8.000000,0.000000
0.510494,2.000000,2.108153,9.633864,28.000000,25.000000,24.000000,22.000000,13.000000,8.000000,0.000000
0.510494,2.000000,2.108153,3.917775,25.000000,24.000000,23.000000,21.000000,12.000000,8.000000,0.000000
0.510494,2.000000,2.108153,1.810113,23.000000,22.000000,21.000000,19.000000,10.000000,0.000000,0.000000
0.510494,2.000000,2.108153,0.766252,20.000000,19.000000,18.000000,17.000000,9.000000,0.000000,0.000000
0.510494,2.000000,2.108153,0.454205,15.000000,14.000000,13.000000,12.000000,0.000000,0.000000,0.000000
0.510494,2.000000,2.108153,0.259234,10.000000,9.000000,8.000000,8.000000,0.000000,0.000000,0.000000
0.510494,85.000000,27150.579482,3811.102525,145.000000,124.000000,104.000000,81.000000,59.000000,36.000000,20.000000
0.510494,85.000000,27150.579482,9.633864,137.000000,117.000000,97.000000,76.000000,56.000000,34.000000,19.000000
0.510494,85.000000,27150.579482,3.917775,116.000000,97.000000,78.000000,58.000000,38.000000,20.000000,10.000000
0.510494,85.000000,27150.579482,1.810113,99.000000,82.000000,63.000000,44.000000,25.000000,12.000000,0.000000
0.510494,85.000000,27150.579482,0.766252,70.000000,54.000000,38.000000,27.000000,15.000000,7.000000,0.000000
0.510494,85.000000,27150.579482,0.454205,50.000000,36.000000,25.000000,19.000000,9.000000,0.000000,0.000000
0.510494,85.000000,27150.579482,0.259234,21.000000,12.000000,8.000000,8.000000,0.000000,0.000000,0.000000
0.510494,85.000000,19.094729,3811.102525,135.000000,121.000000,102.000000,79.000000,57.000000,34.000000,20.000000
0.510494,85.000000,19.094729,9.633864,127.000000,114.000000,95.000000,74.000000,54.000000,32.000000,19.000000
0.510494,85.000000,19.094729,3.917775,108.000000,96.000000,78.000000,58.000000,38.000000,20.000000,10.000000
0.510494,85.000000,19.094729,1.810113,92.000000,81.000000,63.000000,44.000000,25.000000,12.000000,0.000000
0.510494,85.000000,19.094729,0.766252,64.000000,53.000000,38.000000,27.000000,15.000000,7.000000,0.000000
0.510494,85.000000,19.094729,0.454205,46.000000,36.000000,25.000000,19.000000,9.000000,0.000000,0.000000
0.510494,85.000000,19.094729,0.259234,19.000000,12.000000,8.000000,8.000000,0.000000,0.000000,0.000000
0.510494,85.000000,9.266744,3811.102525,121.000000,109.000000,96.000000,75.000000,53.000000,31.000000,18.000000
0.510494,85.000000,9.266744,9.633864,114.000000,103.000000,90.000000,71.000000,51.000000,30.000000,17.000000
0.510494,85.000000,9.266744,3.917775,98.000000,88.000000,75.000000,57.000000,37.000000,19.000000,9.000000
0.510494,85.000000,9.266744,1.810113,83.000000,74.000000,61.000000,44.000000,25.000000,12.000000,0.000000
0.510494,85.000000,9.266744,0.766252,57.000000,48.000000,36.000000,27.000000,15.000000,7.000000,0.000000
0.510494,85.000000,9.266744,0.454205,41.000000,32.000000,24.000000,19.000000,9.000000,0.000000,0.000000
0.510494,85.000000,9.266744,0.259234,18.000000,12.000000,8.000000,8.000000,0.000000,0.000000,0.000000
0.510494,85.000000,5.685544,3811.102525,98.000000,89.000000,79.000000,63.000000,45.000000,26.000000,15.000000
0.510494,85.000000,5.685544,9.633864,91.000000,83.000000,73.000000,59.000000,43.000000,25.000000,14.000000
0.510494,85.000000,5.685544,3.917775,79.000000,72.000000,62.000000,49.000000,33.000000,17.000000,9.000000
0.510494,85.000000,5.685544,1.810113,66.000000,60.000000,50.000000,38.000000,22.000000,11.000000,0.000000
0.510494,85.000000,5.685544,0.766252,48.000000,42.000000,33.000000,26.000000,14.000000,7.000000,0.000000
0.510494,85.000000,5.685544,0.454205,37.000000,31.000000,24.000000,19.000000,9.000000,0.000000,0.000000
0.510494,85.000000,5.685544,0.259234,16.000000,12.000000,8.000000,8.000000,0.000000,0.000000,0.000000
0.510494,85.000000,4.414572,3811.102525,69.000000,66.000000,60.000000,47.000000,33.000000,19.000000,11.000000
0.510494,85.000000,4.414572,9.633864,64.000000,61.000000,55.000000,44.000000,32.000000,19.000000,11.000000
0.510494,85.000000,4.414572,3.917775,56.000000,53.000000,47.000000,37.000000,25.000000,14.000000,7.000000
0.510494,85.000000,4.414572,1.810113,49.000000,46.000000,40.000000,31.000000,19.000000,10.000000,0.000000
0.510494,85.000000,4.414572,0.766252,35.000000,32.000000,27.000000,22.000000,12.000000,0.000000,0.000000
0.510494,85.000000,4.414572,0.454205,30.000000,27.000000,22.000000,17.000000,9.000000,0.000000,0.000000
0.510494,85.000000,4.414572,0.259234,13.000000,11.000000,7.000000,7.000000,0.000000,0.000000,0.000000
0.510494,85.000000,3.175803,3811.102525,44.000000,42.000000,40.000000,29.000000,19.000000,8.000000,0.000000
0.510494,85.000000,3.175803,9.633864,39.000000,37.000000,35.000000,26.000000,18.000000,8.000000,0.000000
0.510494,85.000000,3.175803,3.917775,36.000000,34.000000,32.000000,24.000000,16.000000,7.000000,0.000000
0.510494,85.000000,3.175803,1.810113,33.000000,31.000000,29.000000,21.000000,13.000000,0.000000,0.000000
0.510494,85.000000,3.175803,0.766252,23.000000,21.000000,19.000000,14.000000,8.000000,0.000000,0.000000
0.510494,85.000000,3.175803,0.454205,21.000000,19.000000,17.000000,12.000000,7.000000,0.000000,0.000000
0.510494,85.000000,3.175803,0.259234,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.510494,85.000000,2.108153,3811.102525,20.000000,19.000000,19.000000,16.000000,10.000000,0.000000,0.000000
0.510494,85.000000,2.108153,9.633864,17.000000,16.000000,16.000000,14.000000,9.000000,0.000000,0.000000
0.510494,85.000000,2.108153,3.917775,16.000000,15.000000,15.000000,13.000000,8.000000,0.000000,0.000000
0.510494,85.000000,2.108153,1.810113,15.000000,14.000000,14.000000,12.000000,7.000000,0.000000,0.000000
0.510494,85.000000,2.108153,0.766252,12.000000,11.000000,11.000000,10.000000,0.000000,0.000000,0.000000
0.510494,85.000000,2.108153,0.454205,10.000000,9.000000,9.000000,8.000000,0.000000,0.000000,0.000000
0.510494,85.000000,2.108153,0.259234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.510494,301.000000,27150.579482,3811.102525,88.000000,79.000000,68.000000,50.000000,35.000000,25.000000,16.000000
0.510494,301.000000,27150.579482,9.633864,80.000000,72.000000,61.000000,45.000000,32.000000,23.000000,15.000000
0.510494,301.000000,27150.579482,3.917775,63.000000,56.000000,46.000000,31.000000,18.000000,10.000000,0.000000
0.510494,301.000000,27150.579482,1.810113,53.000000,48.000000,38.000000,23.000000,11.000000,0.000000,0.000000
0.510494,301.000000,27150.579482,0.766252,37.000000,32.000000,22.000000,14.000000,7.000000,0.000000,0.000000
0.510494,301.000000,27150.579482,0.454205,21.000000,18.000000,12.000000,8.000000,0.000000,0.000000,0.000000
0.510494,301.000000,27150.579482,0.259234,9.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
