Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:ENRG,ENERGIXS-RENEWABLE,Technology,Israel,1.866762,-0.3664847278034954,290200619.9534934,4.0,19596655.6480267,55414593.4385067,2.0,78940403.36,1.0,22705589.8016,1.0,149696161.6024,1.0,22705589.8016,149696161.6024,78940403.36,290200619.9534934,4.0,19596655.6480267,78940403.36,1.0,22705589.8016,1.0,22705589.8016,78940403.36,10.0850393,10.0850393,0.09116588901863723,94.56522,94.56522,94.56522,7.728707,7.728707e-13,31.52174,0.00017207120933248788,14.4431816,14.264908,0.00014264908000000001,182416823.2694824,186920000.0,174350066.6666667,186920000.0,0.28763,3944.9480033,14000.0,3.2138933,10.0,1316.1508422,0.4607169024166435,0.21829,0.55564,0.631473673443875,0.0,0.138,1342.0,0.0001028,3.946175,0.0003946175,487075008,73288000,0.1504655,66,2569639100,196927455824,1110424.2424242,0.4,0.071,0.5371832,0.2182625,0.5371832,0.2182625,0.4342958,6.8401122,0.04151805142548598,0.1078156,3.5335289,0.110625315100335,217.7438084,217.7438084,8.092957944231262e-05,45453624.0116,1.0,49639819.97,1.0,56.5332062,51.7656813,51.7656813,5.1765681299999996e-12,1.4322183,1.0,1.3974645,1.0,1.3974645,1.183144,0.00014274820342476957,ILS,ILS,0.3098132,0.3098132,5.0,5.0,4.0,4.0,1342.0,1094.0,1560.0,1289.59,4.0640824,22.6691042,-13.974359,1.0643777,1.454034,0.002894214384405485,1.7054298,1.0,1.7177999,1.0,1.5244193,1.0,0.6369174,2.0,0.874897,1.0,0.3851772,1.0,2.6459614,1.0,0.812065,0.25,1.7277999,0.6469174,0.3951772,0.822065,1.2749325,0.0017562176742801922,1886721492.6576,2.0,1181649252.3782134,1.0,1181649252.3782134,774253218.0261867,2.0,492285574.0494934,1.0,492285574.0494934,0.1192152,0.13380470281521972,0.1461228,0.11939050241096869,464285666.6666667,584905066.6666666,584905066.6666666,1107921001.71552,2.0,687920382.5552001,1.0,687920382.5552001,13.1569953,0.1969038455322797,None
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,Israel,0.9777982,-0.2565139159516511,3758901.59296,4.0,18659987.07336,39822872.3726667,1.0,1061420.0232,1.0,32695826.2488,1.0,155618240.9204,1.0,32695826.2488,155618240.9204,1061420.0232,3758901.59296,4.0,18659987.07336,1061420.0232,1.0,32695826.2488,1.0,32695826.2488,1061420.0232,18.6615981,18.6615981,0.1686955430401755,2.6688763,2.6688763,2.6688763,25.4492583,2.54492583e-12,2.6688763,1.4568890311886835e-05,620.3634456,617.3809433,0.006173809433,104000.0047444,105000.0,413066.6666667,105000.0,30.82184,3659.9039543,140.0,198.1503516,10.0,1296.2930486,0.45376570741461136,0.21949,0.19257,0.2188519280380948,0.0,6.336,1728.0,0.0036667,1.7132726,0.00017132726,16632800,105534000,6.3449329,308,63897440,8713826089,342642.8571429,0.152,0.505,5.8813939,0.006388,5.8813939,0.006388,1.5843485,12.8370905,0.07791845629851182,0.380347,6.4172279,0.20090619847715444,1.6845261,1.6845261,6.26093526306666e-07,6084380.1263733,1.0,1865385.2772,0.5,10.5018818,34.254286,34.254286,3.4254286e-12,0.3526728,1.0,0.2472391,1.0,0.2472391,0.4982314,6.011241001924342e-05,ILS,ILS,0.3098132,0.3098132,39.7278,31.3007,361.163,30.0968,1728.0,1283.0,1854.0,1501.26,15.1033132,34.6843336,-6.7961165,1.558669,14.3391494,0.028541679529927963,9.2270556,2.0,7.0057873,1.0,0.0,1.0,0.0,1.0,3.0506921,0.1666667,3.1176176,0.5,1.7002319,1.0,1.7015103,1.0,7.0157873,0.01,3.1276176,1.7115103,4.3636488,0.006010919909023852,149079261.55856,2.0,67139143.5250933,1.0,67139143.5250933,55949537.56384,1.0,53375919.31144,1.0,53375919.31144,0.586986,0.658821083944787,0.7125576,0.5821994230931385,21519533.3333333,21370066.6666667,21370066.6666667,17834665.3627733,1.0,13019548.6083733,1.0,13019548.6083733,20.1300916,0.30126121934215794,None
TLV:RADA,RADA ELECTRONIC,Technology,Israel,0.4015281,-0.25561160930651694,231814933.3333333,0.0,2637666.6666667,-302351466.6666667,0.25,291336000.0,0.0,37958000.0,0.0,-741482666.6666666,0.375,37958000.0,-741482666.6666666,291336000.0,231814933.3333333,4.0,2637666.6666667,291336000.0,3.0,37958000.0,2.0,37958000.0,291336000.0,5.1444482,5.1444482,0.04650434963236366,43.9874857,43.9874857,43.9874857,4.597617,4.597616999999999e-13,14.6624952,8.003978463421749e-05,31.7220834,47.583125,0.00047583125000000005,7874477.0927132,0.0,4222733.3333333,0.0,0.19542,0.0483771,0.0,2590.8570512,10000.0,863.7012828,0.3023375185170682,0.57653,0.04734,0.053800956916048234,0.0,0.207,2998.0,6.9e-05,3.3773775,0.00033773775,49035000,18978000,0.3870297,244,499589637,44648376319,77778.6885246,13.772,0.614,0.1532572,0.5872326,0.1532572,0.5872326,10.3673143,32.4483141,0.1969544846755762,0.6073082,8.0429978,0.25180469472778366,4.2429008,4.2429008,1.5769733242134831e-06,360066.6666667,0.5,90016.6666667,1.0,1387.4920501,5549.9682006,5549.9682006,5.5499682006e-10,0.2311149,0.5,0.3312231,1.0,0.3312231,0.5765199,6.955804193202839e-05,USD,ILS,1.0,0.3098132,0.0,0.0,0.0,0.0,2998.0,2934.0,4760.0,3780.65,-20.7014667,2.1813224,-37.0168067,0.0700986,0.0710986,0.00014151979309362216,3.33547,1.0,4.1243195,1.0,0.0878698,0.0833333,0.1862775,1.0,0.2386306,1.0,4.460881,1.0,1.7292185,0.5,4.4176227,1.0,4.1343195,0.1962775,4.470881,4.4276227,4.2809711,0.005897031496885299,167725600.0,2.0,248837400.0,1.5,248837400.0,56993066.6666667,1.0,188984700.0,1.5,188984700.0,0.2525414,0.2834473034943492,0.3008522,0.24581307851646172,45516066.6666667,103349733.3333333,103349733.3333333,53745466.6666667,2.0,59852700.0,1.5,59852700.0,21.0993955,0.3157675455243552,None
TLV:SCOP,SCOPE METALS GROUP,Industrials,Israel,0.0065806,-0.19398901177628358,87553453.0070067,0.25,23343495.1804,33199644.47464,1.0,1036555655.0208,3.0,48573752.7488,2.0,162775855.28,1.0,48573752.7488,162775855.28,1036555655.0208,87553453.0070067,0.25,23343495.1804,1036555655.0208,3.0,48573752.7488,2.0,48573752.7488,1036555655.0208,0.5598325,0.5598325,0.005060726690874296,18.906382,18.906382,18.906382,0.4282262,4.282262e-14,18.906382,0.00010320635900308742,4.0935618,4.0634773,4.0634773e-05,154799687.8453039,157075000.0,151424733.3333333,157075000.0,0.07029,0.0310356,0.5,2066.2193496,25000.0,688.7745584,0.24110464457022976,0.26204,0.42759,0.48594742644134065,0.0,7.114,13550.0,0.000525,3.2533502,0.00032533502,11461000,78392000,6.8398918,524,624367959,47757845202,149603.0534351,0.879,0.043,-0.1580669,-0.0315547,-0.1580669,-0.0315547,0.6197333,8.122314,0.049300748362862336,0.0243613,1.8108118,0.056691661970673234,30.5072885,30.5072885,1.1338747339693818e-05,15674627.07816,0.5,16378119.9114,0.5,39.8330344,38.1220777,38.1220777,3.81220777e-12,2.8027761,1.0,2.6600285,1.0,2.6600285,1.6319594,0.00019689849452996836,ILS,ILS,0.3098132,0.3098132,200.0,400.0,400.0,600.0,13550.0,6420.0,15000.0,11348.815,19.3957255,111.05919,-9.6666667,1.6620047,21.0762541,0.04195169974402598,0.2272902,0.1666667,2.7598888,2.0,1.9834018,1.0,0.8711442,1.0,0.0412224,0.5,0.0391564,1.0,1.3259982,0.5,10.5651201,4.0,2.7698888,0.8811442,0.0491564,10.5751201,6.6725044,0.009191365157757253,478884851.9340534,1.0,752337982.3520001,1.5,752337982.3520001,126697385.2425333,1.0,137894777.8422133,1.0,137894777.8422133,0.1645637,0.18470293194720958,0.4522523,0.3695154302649288,678939666.6666666,705567266.6666666,705567266.6666666,704374933.38304,2.0,363663877.05912,1.0,363663877.05912,9.0708085,0.13575113732364788,None
TLV:NICE,NICE LTD,Technology,Israel,5.3802295,-0.07356679454389625,6320257600.0,4.0,185264466.6666667,2621381066.6666665,2.0,5508111000.0,3.0,199001000.0,1.0,1454388000.0,1.0,199001000.0,1454388000.0,5508111000.0,6320257600.0,4.0,185264466.6666667,5508111000.0,3.0,199001000.0,1.0,199001000.0,5508111000.0,9.548133,9.548133,0.08631240865994323,94.4777894,94.4777894,94.4777894,9.906603,9.906603000000001e-13,31.4925965,0.00017191212048494388,39.4801157,39.4801208,0.000394801208,444037115.606755,444037000.0,405091200.0,444037000.0,0.10839,1659.6342487,14000.0,1.2639507,12.5,553.6698631,0.19381142047707386,0.10926,1.23e-05,1.3978702367287565e-05,0.0,3.05,93470.0,3.26e-05,7.0085676,0.00070085676,63121400,199000992,3.1526708,6383,17530641264,1818888961209,31176.7181576,-0.073,0.197,0.0967364,0.0645473,0.0967364,0.0645473,-0.0305659,0.2469434,0.0014988948252024805,0.1638868,4.2982937,0.13456805035789715,-3090.9530452,32.3524811,1.2024556328731721e-05,435130666.6666667,1.0,516027000.0,1.0,40.2882228,33.9723334,33.9723334,3.3972333399999995e-12,0.6223388,1.0,1.2036991,2.0,1.2036991,1.0981322,0.00013249139468474652,USD,ILS,1.0,0.3098132,16.0,16.0,16.0,16.0,93470.0,69210.0,99480.0,82974.45,12.6491348,35.052738,-6.0414154,1.6029072,16.9609521,0.03376030515175877,2.6167992,1.0,2.6792141,1.0,0.0124924,0.5,0.0223017,1.0,20.4809481,12.0,4.4557043,2.0,1.5120295,1.0,1.9534614,1.0,2.6892141,0.0323017,4.4657043,1.9634614,2.3263377,0.003204526816191705,7675036533.333333,2.0,4338776333.333333,1.0,4338776333.333333,4709750800.0,2.0,4042226800.0,1.5,4042226800.0,0.1458657,0.16371667907644324,0.1492305,0.12192966717062677,504283866.6666667,961318266.6666666,961318266.6666666,2939073466.6666665,2.0,1620255266.6666667,1.0,1620255266.6666667,25.9980547,0.38907948434005735,None
TLV:SRAC,S.R ACCORD LTD,Financial Services,Israel,0.3553274,-0.06237637060724842,101674578.5928533,4.0,15440883.3458667,-81236325.7141333,0.5,32241020.4712,1.0,19763603.6544,1.0,-368267928.4074667,0.375,19763603.6544,-368267928.4074667,32241020.4712,101674578.5928533,4.0,15440883.3458667,32241020.4712,1.0,19763603.6544,1.0,19763603.6544,32241020.4712,4.2066436,4.2066436,0.038026862580353114,11.44817,11.44817,11.44817,2.1213347,2.1213346999999997e-13,11.44817,6.249339206985109e-05,0.0,100000.0,1.0,0.0,1521000.0,702866.6666667,1521000.0,0.61338,855.6622666,1400.0,6.2500557,10.0,287.5095674,0.10064235273083441,0.1,0.63807,0.7251537089020469,0.0,4.592,5270.0,0.0008713,2.816049,0.0002816049,13545800,63792000,4.7093564,37,437498630,22061881844,1724108.1081081,0.168,0.24,0.3394522,0.2531472,0.3394522,0.2531472,0.2108631,4.8419828,0.029389823589694716,0.2432868,5.1824111,0.16224739549094216,54.2919652,54.2919652,2.0178878761324503e-05,-52467774.2053867,0.5,-106093671.4608,0.5,11992.6716375,412370.1486958,412370.1486958,4.1237014869579997e-08,6.0884821,2.0,5.248823,2.0,5.248823,2.292031,0.0002765371818171567,ILS,ILS,0.3098132,0.3098132,73.8238,73.8238,59.059,59.059,5270.0,5177.0,7297.0,6099.175,-13.5948714,1.7964072,-27.7785391,0.0877358,0.0887358,0.00017662615095089126,2.7238776,2.0,0.691396,0.5,0.0312818,0.1666667,0.0370225,1.0,6.5215385,1.0,1.6303846,1.0,3.1102636,2.0,3.3178326,2.0,0.701396,0.0470225,1.6403846,3.3278326,2.0146143,0.002775128283668051,442710628.9635733,2.0,430872645.93736,1.5,430872645.93736,115826804.2604267,2.0,118732996.65592,1.5,118732996.65592,0.1458688,0.16372015845305568,0.2664542,0.21770798812719663,239075866.6666667,352819266.6666667,352819266.6666667,163441912.3515733,1.0,312139649.28144,1.5,312139649.28144,6.5014288,0.09729853230048008,None
TLV:MTRX,MATRIX IT LTD,Technology,Israel,0.0097855,-0.030926854601173587,4495237186.522453,4.0,49914293.8109867,255416941.89568,2.0,1316148126.4268,1.0,60143107.0764,1.0,857097133.4538,1.5,60143107.0764,857097133.4538,1316148126.4268,4495237186.522453,4.0,49914293.8109867,1316148126.4268,1.0,60143107.0764,1.0,60143107.0764,1316148126.4268,0.4811399,0.4811399,0.004349367951975974,31.093748,31.093748,31.093748,0.4087868,4.087868e-14,10.3645827,5.6578294199989666e-05,5.5351226,5.2820132,5.2820132e-05,406522202.675473,443701000.0,370096933.3333333,443701000.0,0.0457,624.4762229,14000.0,0.4408919,10.0,208.3219383,0.07292282544041602,0.14607,0.48923,0.5560000454591947,0.0,2.88,9070.0,0.0003175,6.9699567,0.00069699567,62594500,194127008,3.1013429,10658,2044361041,173660749645,18214.2060424,0.05,0.053,0.1092206,0.0951251,0.1092206,0.0951251,0.0648052,2.7956856,0.016969227275290984,0.0635313,2.7705413,0.08673821920941181,479.8036464,479.8036464,0.00017833024784203266,119072882.3905333,1.0,39905024.5062,0.5,17.1689893,51.2306675,51.2306675,5.1230667500000004e-12,5.7888873,2.0,5.8756703,2.0,5.8756703,2.4249782,0.00029257747272879,ILS,ILS,0.3098132,0.3098132,52.0,60.0,64.0,50.0,9070.0,6725.0,9599.0,8494.805,6.7711384,34.8698885,-5.5109907,1.631872,18.8849776,0.03759002459302559,1.3641619,1.0,1.362247,1.0,0.0321162,3.0,0.0135437,1.0,1.2405848,2.0,0.5890753,1.0,1.2359566,1.0,0.5842027,0.5,1.372247,0.0235437,0.5990753,0.5942027,0.9832249,0.001354390877299288,1827716990.3996267,2.0,997206094.60088,1.0,997206094.60088,462929616.7135467,2.0,373819120.01664,1.5,373819120.01664,0.1603116,0.17993046185245154,0.2608883,0.21316033644402874,331717933.3333333,280068400.0,280068400.0,1346730882.0721066,2.0,732110175.2529334,1.0,732110175.2529334,12.104912,0.1811586664190599,None
TLV:ETGA,ETGA GROUP LTD,Industrials,Israel,108.9934185,-0.029648668754492544,0.0,0.0,0.0,2961500.0,1.0,402063000.0,0.0,9590000.0,0.0,11846000.0,1.0,9590000.0,11846000.0,402063000.0,0.0,1.0,0.0,402063000.0,3.0,9590000.0,2.0,9590000.0,402063000.0,0.0,0.3193822,0.002887124316880768,1296.498313,1296.498313,1296.498313,30.9240562,3.09240562e-12,1296.498313,0.007077338770494281,0.0,100000.0,1.0,0.0,9098000.0,0.0,9098000.0,0.0,0.0,0.0,352.4491142,10000.0,117.4840381,0.04112513579853479,0.5816,0.35223,0.40030230364469094,0.0,0.0,1836.0,0.0,10000.0,1.0,22074800,0,0.0,10000000,128411771,12433418821,0.0,2.834,2.28,2.834,2.28,0.0,0.0,2.834,17.0844884,0.1036992738173679,2.28,15.3496689,0.4805569748554519,457.4799975,457.4799975,0.00017003314157586503,-202500000.0,1.0,-50625000.0,0.3333333,157695.8228393,253652.8823642,253652.8823642,2.536528823642e-08,0.502338,1.0,2.009352,1.0,2.009352,1.4185161,0.0001711462212580301,USD,ILS,1.0,0.3098132,21.0,0.0,0.0,0.0,1836.0,1561.0,2286.0,1892.5773,-2.9894314,17.6169122,-19.6850394,0.7586207,0.7596207,0.0015120039535747882,0.3744182,1.0,1.4976729,1.0,0.0,1.0,0.0,1.0,0.2063167,1.0,0.8252668,1.0,0.3229927,1.0,1.291971,1.0,1.5076729,0.01,0.8352668,1.301971,1.4048219,0.0019351401348666542,57519250.0,1.0,230077000.0,1.0,230077000.0,19113500.0,1.0,76454000.0,1.0,76454000.0,0.1416817,0.15902064302920363,0.2254349,0.1841929252106207,10434750.0,41739000.0,41739000.0,38405750.0,1.0,153623000.0,1.0,153623000.0,7.1132316,0.10645459880963329,None
TLV:GVYM,GAV-YAM LANDS CORP,Real Estate,Israel,1.2253385,-0.02513115462668325,697370015.6226134,4.0,100030276.0151733,1371204596.46032,2.0,184813178.0092,1.0,369030275.4216,2.0,2865504111.5820003,1.0,369030275.4216,2865504111.5820003,184813178.0092,697370015.6226134,4.0,100030276.0151733,184813178.0092,1.0,369030275.4216,2.0,369030275.4216,184813178.0092,6.7855287,6.7855287,0.061339250943422484,20.365521,20.365521,20.365521,4.1442432,4.1442432e-13,20.365521,0.00011117152248436088,8.1734918,8.1734947,8.1734947e-05,495229340.4214995,495229000.0,466789066.6666667,495229000.0,0.99839,73.0082517,140.0,1328.1246816,1000.0,467.3781078,0.16360510298579217,0.0646,0.77264,0.8780898046391108,0.0,1.833,3829.0,0.0004787,2.943078,0.0002943078,213756992,595569024,2.7861967,52,4047755756,247216950862,11453250.4615385,3.146,0.029,-0.0892406,0.0777351,-0.0892406,0.0777351,2.3371898,15.5378705,0.09431162641769847,0.0411838,2.2793787,0.0713612352004513,8.7136786,8.7136786,3.2386424655438303e-06,247829781.8613867,2.0,141219982.2636,1.0,16.332806,28.6627692,28.6627692,2.8662769199999998e-12,5.0261279,2.0,1.2730923,0.5,1.2730923,1.1293139,0.0001362535163324328,ILS,ILS,0.3098132,0.3098132,0.0,0.0,0.0,0.0,3829.0,2400.0,3954.0,3174.54,20.6159003,59.5416667,-3.1613556,1.8391248,38.6961056,0.07702352589278767,1.5294176,1.0,3.027706,2.0,2.4176969,1.0,0.1479186,0.125,7.3070709,1.0,14.0829285,2.0,2.2809718,1.0,1.2570427,1.0,3.037706,0.1579186,14.0929285,1.2670427,2.1523744,0.002964892622117817,6381897914.4844265,2.0,3402557424.52672,1.0,3402557424.52672,1663512152.715947,2.0,886034316.2873067,1.0,886034316.2873067,0.2084567,0.23396753764068184,0.5164966,0.42200661749950813,1042325133.3333334,276362333.3333333,276362333.3333333,4198275285.909013,2.0,2249126887.8441067,1.0,2249126887.8441067,8.2317206,0.12319358672167988,None
TLV:ASPF,ALTSHULER SHAHM,Financial Services,Israel,0.3513557,-0.00764744415366659,3055178133.333333,0.0,105057200.0,87898866.6666667,1.0,3395703000.0,0.0,386926000.0,0.0,739893000.0,1.5,386926000.0,739893000.0,3395703000.0,3055178133.333333,4.0,105057200.0,3395703000.0,3.0,386926000.0,2.0,386926000.0,3395703000.0,1.2439,1.2439,0.011244502473112114,17.760736,17.760736,17.760736,0.9132728,9.132728e-14,17.760736,9.695249444209151e-05,4.5421713,4.5217992,4.5217992000000005e-05,312789217.345338,315595000.0,185233000.0,315595000.0,0.17092,0.1441119,0.0,171.9565398,1000.0,57.4248572,0.02010149709487614,0.03025,0.71649,0.8142764600925094,0.0,0.978,1783.0,0.0005485,9.151739,0.0009151738999999999,192092000,174110000,0.9063886,951,1407997868,103373448749,183080.9674027,1.085,0.674,0.7439338,0.3160708,0.7439338,0.3160708,0.9997335,10.2486672,0.062207267865034645,0.5845177,7.8953757,0.24718304260877225,17.7654713,17.7654713,6.602952944876824e-06,191098400.0,2.0,148471000.0,1.0,7.3679208,9.4833191,9.4833191,9.483319099999998e-13,1.574585,1.0,6.9738952,2.0,6.9738952,2.6418134,0.0003187389841249097,USD,ILS,1.0,0.3098132,17.2129,0.0,0.0,0.0,-0.1545757,1564.0,2349.0,1906.4434,-6.4750624,14.0025575,-24.0953597,0.5579618,0.5589618,0.0011125979735640168,1.6358858,1.0,1.420315,1.0,0.0038442,0.1666667,8.4166901,2.0,96.3518231,6.0,7.3638418,2.0,1.7859364,2.0,9.6815769,1.0,1.430315,8.4266901,7.3738418,9.6915769,5.5609459,0.007660194932120697,1260298533.3333333,2.0,1547280666.6666667,1.0,1547280666.6666667,490330933.3333333,2.0,494758300.0,1.5,494758300.0,0.3500684,0.39290961410121755,0.8820505,0.7206846046397012,-44909200.0,662328066.6666666,662328066.6666666,769967600.0,2.0,1217441800.0,1.0,1217441800.0,7.4155985,0.11097973574357095,None
