Symbol,Name,Sector,Value,Close,Grade
TLV:DUNI,DUNIEC BROS,Real Estate,0.0001,18960.0,0.061
TLV:FORTY,FORMULA SYST(1985),Technology,0.00076,37900.0,0.0609
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,0.00129,35970.0,0.0607
TLV:PLCR,PLASTO CARGAL,Consumer Cyclical,0.00175,503.5,0.0606
TLV:HLAN,HILAN LTD,Technology,0.00206,19860.0,0.0605
TLV:NTO,NETO M.E HOLDINGS,Consumer Defensive,0.0025,18190.0,0.0604
TLV:LAHAV,LAHAV L.R. REAL ES,Real Estate,0.00251,557.8,0.0603
TLV:CPTP,CAPITAL POINT LTD,Financial Services,0.00325,74.5,0.0602
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,0.00665,47400.0,0.0601
TLV:SCOP,SCOPE METALS GROUP,Industrials,0.00687,13830.0,0.0599
TLV:ELTR,ELECTRA LTD,Industrials,0.00827,221050.0,0.0598
TLV:RLCO,RALCO AGENCIES,Consumer Cyclical,0.01018,5067.0,0.0597
TLV:MTRX,MATRIX IT LTD,Technology,0.01033,9235.0,0.0596
TLV:DNYA,DNYA CEBUS,Real Estate,0.01037,7735.0,0.0595
TLV:BRMG,BRIMAG DIGITAL AGE,Consumer Cyclical,0.01181,4057.0,0.0594
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,0.01483,44690.0,0.0592
TLV:PIU,POALIM I.B.I,Financial Services,0.01667,1448.0,0.0591
TLV:STRS,STRAUSS GROUP LTD,Consumer Defensive,0.01746,9560.0,0.059
TLV:ILX,ILEX MEDICAL,Healthcare,0.01821,11820.0,0.0589
TLV:TFRLF,TEFRON,Consumer Cyclical,0.02276,2330.0,0.0588
TLV:KARE,KARDAN REAL ESTATE,Real Estate,0.0247,503.3,0.0587
TLV:CRSO,CARASSO MOTORS LTD,Consumer Cyclical,0.02639,2106.0,0.0585
TLV:KEN,KENON HLDGS LTD,Utilities,0.02655,13490.0,0.0584
TLV:AMAN,AMANET MANAGEMENT,Industrials,0.03004,1807.0,0.0583
TLV:STG,STG INTERNATIONAL,Technology,0.03243,1935.0,0.0582
TLV:WLFD,WILLY FOOD INVSTM.,Consumer Defensive,0.03692,4252.0,0.0581
TLV:AFRE,AFRICA ISRAEL RESI,Real Estate,0.03697,19290.0,0.0579
TLV:KRUR,KERUR HOLDINGS LTD,Consumer Defensive,0.03993,10010.0,0.0578
TLV:ASHG,ASHTROM GROUP LTD,Real Estate,0.04152,7540.0,0.0577
TLV:EMDV,EMILIA DEV (O.F.G),Financial Services,0.04576,2277.0,0.0576
TLV:BOTI,BONEI HATICHON CIV,Real Estate,0.04787,2952.0,0.0575
TLV:TLRD,TELRAD NETWORKS,Technology,0.05042,352.9,0.0574
TLV:DIPL,DIPLOMAT HOLDINGS,Consumer Defensive,0.06307,6161.0,0.0572
TLV:BIRM,BIRMAN WOOD,Industrials,0.07559,2360.0,0.0571
TLV:NXTM,NEXTCOM,Communication Services,0.08154,1270.0,0.057
TLV:YHNF,M YOCHANANOF & SON,Consumer Defensive,0.08299,22490.0,0.0569
TLV:SHOM,SHOHAM BUSINESS,Industrials,0.11467,813.1,0.0567
TLV:DIMRI,DIMRI BUILDING,Real Estate,0.12144,24940.0,0.0566
TLV:DLEA,DELEK AUTOMOTIVE S,Consumer Cyclical,0.14336,4205.0,0.0565
TLV:INCR,INTERCURE LTD,Healthcare,0.17372,2437.0,0.0564
TLV:POLP,POLYRAM PLASTIC IN,Basic Materials,0.17711,1450.0,0.0563
TLV:MTDS,MEITAV DASH INV,Financial Services,0.2175,1712.0,0.0561
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,0.2504,265.3,0.056
TLV:KLIL,KLIL INDUSTRIES,Basic Materials,0.26052,30760.0,0.0559
TLV:CMDR,COMPUTER DIRECT,Technology,0.26213,27850.0,0.0558
TLV:JBNK,BANK OF JERUSALEM,Financial Services,0.29771,1376.0,0.0556
TLV:YAAC,YAACOBI BROTHERS,Real Estate,0.30657,83.0,0.0555
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,0.32154,693.7,0.0554
TLV:ALBA,ALBAAD MASSUOT YIT,Consumer Defensive,0.3256,3557.0,0.0553
TLV:TDRN,TADIRAN GROUP LTD,Consumer Cyclical,0.33397,42000.0,0.0551
TLV:PLRM,PALRAM INDUSTRIES,Industrials,0.33846,5199.0,0.055
TLV:EMCO,E & M COMPUTING,Technology,0.34733,2108.0,0.0549
TLV:ASPF,ALTSHULER SHAHM,Financial Services,0.40318,1740.0,0.0548
TLV:LUMI,BK LEUMI LE ISRAEL,Financial Services,0.40991,3010.0,0.0546
TLV:VCTR,VICTORY SUPERMARKE,Consumer Defensive,0.4391,6238.0,0.0545
TLV:SAE,SHUFERSAL LTD,Consumer Defensive,0.44669,2595.0,0.0544
TLV:SRAC,S.R ACCORD LTD,Financial Services,0.45381,5853.0,0.0543
TLV:RADA,RADA ELECTRONIC,Technology,0.47097,3240.0,0.0541
TLV:ORON,ORON GROUP INVESTM,Industrials,0.49559,1333.0,0.054
TLV:MLTM,MALAM TEAM LTD,Technology,0.50047,10280.0,0.0539
TLV:FRSM,FRESHMARKET LTD,Consumer Defensive,0.51281,1388.0,0.0537
