Symbol,Name,Sector,Value,Close,Grade
TLV:ENRG,ENERGIXS-RENEWABLE,Technology,-0.36648,1342.0,0.0037
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,-0.25651,1728.0,0.0037
TLV:RADA,RADA ELECTRONIC,Technology,-0.25561,2998.0,0.0036
TLV:SCOP,SCOPE METALS GROUP,Industrials,-0.19399,13550.0,0.0036
TLV:NICE,NICE LTD,Technology,-0.07357,93470.0,0.0036
TLV:SRAC,S.R ACCORD LTD,Financial Services,-0.06238,5270.0,0.0036
TLV:MTRX,MATRIX IT LTD,Technology,-0.03093,9070.0,0.0036
TLV:ETGA,ETGA GROUP LTD,Industrials,-0.02965,1836.0,0.0036
TLV:GVYM,GAV-YAM LANDS CORP,Real Estate,-0.02513,3829.0,0.0036
TLV:ASPF,ALTSHULER SHAHM,Financial Services,-0.00765,1783.0,0.0036
TLV:WLFD,WILLY FOOD INVSTM.,Consumer Defensive,-0.00706,3958.0,0.0035
TLV:GOSS,G 1 SECURE SOL,Industrials,0.00172,470.3,0.0035
TLV:KLIL,KLIL INDUSTRIES,Basic Materials,0.00178,29700.0,0.0035
TLV:ALBA,ALBAAD MASSUOT YIT,Consumer Defensive,0.00213,2967.0,0.0035
TLV:DIPL,DIPLOMAT HOLDINGS,Consumer Defensive,0.00249,5588.0,0.0035
TLV:BKRY,BIKUREY HASADE HOL,Consumer Defensive,0.0025,526.5,0.0035
TLV:BRAN,BARAN GROUP LTD,Industrials,0.00272,828.4,0.0035
TLV:VCTR,VICTORY SUPERMARKE,Consumer Defensive,0.00279,6414.0,0.0034
TLV:SAE,SHUFERSAL LTD,Consumer Defensive,0.00284,2540.0,0.0034
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,0.00299,680.4,0.0034
TLV:YAAC,YAACOBI BROTHERS,Real Estate,0.00308,69.2,0.0034
TLV:TREN,TRENDLINE INFO & C,Communication Services,0.00309,1203.0,0.0034
TLV:CPTP,CAPITAL POINT LTD,Financial Services,0.00325,79.9,0.0034
TLV:PIU,POALIM I.B.I,Financial Services,0.00378,1445.0,0.0034
TLV:BIOV,BIO VIEW,Healthcare,0.00386,330.2,0.0034
TLV:SHAN,SHANIV PAPER IND,Basic Materials,0.00387,580.3,0.0033
TLV:ELSPC,ELSPEC ENGINEERING,Industrials,0.00402,425.6,0.0033
TLV:TLRD,TELRAD NETWORKS,Technology,0.00422,328.9,0.0033
TLV:EMDV,EMILIA DEV (O.F.G),Financial Services,0.0043,2097.0,0.0033
TLV:ARKO,ARKO CORP,Consumer Defensive,0.00447,2999.0,0.0033
TLV:ONE,ONE SOFTWARE TECHN,Technology,0.00451,5480.0,0.0033
TLV:REKA,REKAH PHARMA IND,Healthcare,0.00471,2289.0,0.0033
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,0.00479,8754.0,0.0032
TLV:NXTM,NEXTCOM,Communication Services,0.0048,1232.0,0.0032
TLV:KRDI,KARDAN ISRAEL LTD,Real Estate,0.00499,281.9,0.0032
TLV:GAGR,GAON GROUP,Basic Materials,0.00529,615.8,0.0032
TLV:MTDS,MEITAV DASH INV,Financial Services,0.00577,1690.0,0.0032
TLV:ACKR,ACKERSTEIN GROUP L,Basic Materials,0.0058,383.0,0.0032
TLV:LUZN,AMOS LUZON DEVELOP,Industrials,0.00608,141.3,0.0032
TLV:STRS,STRAUSS GROUP LTD,Consumer Defensive,0.00625,9296.0,0.0031
TLV:AMAN,AMANET MANAGEMENT,Industrials,0.00647,1798.0,0.0031
TLV:MAXO,MAX STOCK LTD.,Consumer Cyclical,0.00701,1165.0,0.0031
TLV:INRM,INROM CONSTRUCTION,Basic Materials,0.00706,1574.0,0.0031
TLV:PCBT,P.C.B TECHNOLOGIES,Technology,0.00707,380.7,0.0031
TLV:RVL,RAVAL ICS LTD,Consumer Cyclical,0.00708,624.0,0.0031
TLV:AVGL,AVGOL INDUSTRIES,Consumer Cyclical,0.00738,265.8,0.0031
TLV:GSFI,GAN SHMUEL FOODS,Consumer Defensive,0.00741,2000.0,0.0031
TLV:SEMG,SEACH MEDICAL,Industrials,0.0076,38.8,0.003
TLV:SPGE,SUPERGAS ENERGY LT,Utilities,0.00784,6674.0,0.003
TLV:ACE,ACE CAPITAL RETAIL,Consumer Cyclical,0.00801,1950.0,0.003
TLV:IDIN,I.D.I. INSURANCE,Financial Services,0.00861,11790.0,0.003
TLV:HAP,HADERA PAPER LTD,Basic Materials,0.00865,22070.0,0.003
TLV:MSBI,HAMASHBIR 365 LTD,Consumer Cyclical,0.00866,156.1,0.003
TLV:OVRS,OVERSEAS,Industrials,0.00867,405.6,0.003
TLV:PLCR,PLASTO CARGAL,Consumer Cyclical,0.0088,449.3,0.0029
TLV:ORON,ORON GROUP INVESTM,Industrials,0.00888,1282.0,0.0029
TLV:PLSN,PLASSON INDUSTRIES,Consumer Cyclical,0.00892,21320.0,0.0029
TLV:NVLG,NOVOLOG,Healthcare,0.00907,304.0,0.0029
TLV:RIMO,RIMONI INDUSTRIES,Basic Materials,0.00947,7677.0,0.0029
TLV:TDRN,TADIRAN GROUP LTD,Consumer Cyclical,0.00966,41660.0,0.0029
TLV:IBI,IBI INV HOUSE,Financial Services,0.00968,7636.0,0.0029
TLV:BRIH,RAV BARIACH 08 IND,Industrials,0.0097,142.8,0.0029
TLV:GNRS,GENERATION CAPITAL,Energy,0.00973,106.7,0.0028
TLV:EMCO,E & M COMPUTING,Technology,0.00987,2303.0,0.0028
TLV:SKBN,SHIKUN & BINUI LTD,Real Estate,0.01019,1991.0,0.0028
TLV:TLSY,TELSYS LTD,Technology,0.01035,13760.0,0.0028
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,0.01109,34300.0,0.0028
TLV:ORIN,ORIAN SH.M. LTD.,Industrials,0.0115,3769.0,0.0028
TLV:LUMI,BK LEUMI LE ISRAEL,Financial Services,0.01159,3090.0,0.0028
TLV:RMLI,RAMI LEVI CHAIN,Consumer Defensive,0.01215,24470.0,0.0027
TLV:MRIN,Y.D. MORE INVST,Financial Services,0.01263,1282.0,0.0027
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,0.01284,47020.0,0.0027
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,0.01347,46760.0,0.0027
TLV:MGIC,MAGIC SOFTWARE ENT,Technology,0.01371,6744.0,0.0027
TLV:ARD,ARAD LTD,Technology,0.01378,4688.0,0.0027
TLV:FRSM,FRESHMARKET LTD,Consumer Defensive,0.01408,1394.0,0.0027
TLV:ERKA,ERIKA CARMEL LTD,Healthcare,0.01432,552.9,0.0026
TLV:QNCO,QUEENCO LTD(Y.Z),Consumer Cyclical,0.01443,704.8,0.0026
TLV:ECP,ELECTRA CONSUMER P,Consumer Cyclical,0.01444,15620.0,0.0026
TLV:MRHL,MERCHAVIA HOLD,Healthcare,0.01508,73.7,0.0026
TLV:GLPL,GOLAN PLASTIC PROD,Industrials,0.01515,1070.0,0.0026
TLV:VRDS,VERIDIS ENVIRONMEN,Industrials,0.01518,3721.0,0.0026
TLV:AMD,AMIAD WATER SYSTEM,Industrials,0.01566,1786.0,0.0026
TLV:KMDA,KAMADA LTD,Healthcare,0.01619,1995.0,0.0026
TLV:TASE,TEL AVIV STOCK EXC,Financial Services,0.01732,1794.0,0.0025
TLV:ENDY,ENDYMED LTD,Healthcare,0.01783,559.5,0.0025
TLV:PAYT,PAYTON INDUSTRIES,Technology,0.01853,4316.0,0.0025
TLV:TFRLF,TEFRON,Consumer Cyclical,0.01876,2488.0,0.0025
TLV:PLRM,PALRAM INDUSTRIES,Industrials,0.0191,4736.0,0.0025
TLV:INCR,INTERCURE LTD,Healthcare,0.01929,2332.0,0.0025
TLV:AFRE,AFRICA ISRAEL RESI,Real Estate,0.02004,18700.0,0.0025
TLV:SNFL,SUNFLOWER SUSTAINA,Technology,0.0203,872.6,0.0024
TLV:MSLA,MASLAVI CONSTRUCTI,Real Estate,0.02087,1562.0,0.0024
TLV:MLTM,MALAM TEAM LTD,Technology,0.0209,10480.0,0.0024
TLV:IMCO,IMCO INDUSTRIES,Industrials,0.02096,1769.0,0.0024
TLV:PEN,PENINSULA GROUP,Financial Services,0.02208,285.3,0.0024
TLV:MISH,MIVTACH SHAMIR HDS,Financial Services,0.02281,10790.0,0.0024
TLV:OPAL,OPAL BALANCE INV,Financial Services,0.02384,299.6,0.0024
