Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,annualized_total_stockholder_equity,quarterized_total_stockholder_equity,effective_total_stockholder_equity,calculated_roa,calculated_roa_normalized,calculated_roe,calculated_roe_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
FLGT,"Fulgent Genetics, Inc.",Healthcare,United States,44026.084026699995,-2.0113569225561876,237682666.6666667,113274133.3333333,51308800.0,773388000.0,416957000.0,424315000.0,416957000.0,424315000.0,773388000.0,237682666.6666667,113274133.3333333,773388000.0,416957000.0,416957000.0,773388000.0,2.492,2.492,0.014462222376981158,5.733710299999999,25.911457000000002,8.255928599999999,3.4012480000000003,0.012227129493582827,8.255928599999999,0.00018700915996084242,3.373,3.3729152,3.3729152e-05,571304287.1331159,571333000.0,159078133.3333333,571333000.0,0.53913,0.8242298000000001,2.25,8.9735269,17.1875,5.4502425,0.1542001766936571,0.35812,0.34218000000000004,0.33564499200565,3.5,15.817,86.09,0.18372629999999998,3.2798127999999998,0.0032798128,29005200,416956992,14.3752497,700,1926912512,2630484480,595652.8457143,4.104618,45.36,4.104618,7.006464299999999,4.104618,7.006464299999999,4.104618,20.5098569,0.14621677509470682,35.7716161,60.059377299999994,0.848915087496144,-0.15,666666.6666667,0.26666666666668004,76471533.3333333,372441000.0,25.1977753,5.173739,5.173739,1.5920321156827616e-06,0.15290810000000002,0.242648,0.242648,0.49359309999999995,3.132026132394018e-05,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,86.09,30.05,189.89,87.82693,-1.9776736000000001,186.48918469999998,-54.6632261,0.7012012,0.7022012,0.011351818779978148,10.688552699999999,5.3898535,1.702102,0.5077635,9.121692199999998,7.935718700000001,7.4594709,3.7354277000000002,5.399853500000001,0.5177635,7.9457187000000005,3.7454277,4.5726406,0.02556298082823873,408246933.3333333,759003000.0,759003000.0,336179066.6666667,610068600.0,610068600.0,0.6493483,0.6721813597363399,0.7834591999999999,0.010693618452668925,225664600.0,372354400.0,372354400.0,72067866.6666667,148934400.0,148934400.0,3.9333769999999997,0.1261832329714051,None
GRVY,"GRAVITY Co., Ltd.",Communication Services,South Korea,0.0214797,-1.9292727833146026,307134128.4640666,41885443.246093296,92163858.80802672,345912569.1941,53429301.2848,409549215.5755,53429301.2848,409549215.5755,345912569.1941,307134128.4640666,41885443.246093296,345912569.1941,53429301.2848,53429301.2848,345912569.1941,-0.43200000000000005,1.9273006000000001,0.01118501198414495,11.892897,11.892897,11.892897,0.0016422999999999997,5.903896089703271e-06,11.892897,0.00026939194671218733,-1.9380000000000002,12.4777507,0.000124777507,-172001420.0206398,0.0,69248287866.66667,0.0,0.15446,4.9895654,34.8046875,0.3769318,2.5,2.9909407999999997,0.08462074849701974,0.09078,1.23e-05,1.2065092646178896e-05,0.0,8.067,96.78,0.083354,0.0037684,3.7683999999999998e-06,6948900,62703087616,9023.4551679,279,666677504,666677504,224742249.51971334,48.72,0.569,0.5981389,0.2915506,0.5981389,0.2915506,36.6895347,60.8218868,0.4336051775705621,0.4996377,7.3185052,0.10344412082672366,0.3241496,0.3241496,1.2965983999999999e-07,43310611.2853067,10827652.8213267,15.392936800000001,61.57174739999999,61.57174739999999,1.8946490976739755e-05,0.681515,0.5153473,0.5153473,0.718877,4.561533680225706e-05,KRW,USD,0.0008521000000000001,1.0,0.0,0.0,0.0,0.0,96.78,81.0,239.9,113.67907,-14.8655949,19.4814815,-59.6581909,0.1986155,0.1996155,0.0032269938896070357,2.7359873,2.9503037999999995,0.16274070000000002,0.1125896,4.8992233,2.6094564,2.6753387,2.8994517999999996,2.9603037999999997,0.12258959999999999,2.6194564,2.9094518,2.9348777999999998,0.01640719914323104,186718456.51748002,213399750.3988267,213399750.3988267,117836423.1893867,140625755.4333333,140625755.4333333,0.3503719,0.3626920408591274,0.47993969999999997,0.0065508095789651695,125909840800.0,150378130666.66666,150378130666.66666,68733846.88936,72378329.2609067,72378329.2609067,29.2025392,0.9368211608575,None
CDK,"CDK Global, Inc.",Technology,United States,246868.1519271,-1.649539655564309,1661706666.6666667,648880000.0,1515826666.6666667,1673200000.0,1034300000.0,6163000000.0,1034300000.0,6163000000.0,1673200000.0,1661706666.6666667,648880000.0,1673200000.0,1034300000.0,1034300000.0,1673200000.0,3.963,3.963,0.022999112070616504,5.048601000000001,13.477848000000002,6.1022569,3.0756843,0.011056762170085698,6.1022569,0.00013822526720183296,12.37,12.3528499,0.000123528499,537509566.3702506,539000000.0,565660000.0,539000000.0,0.61816,1.2385534,2.5,1.5604371000000001,2.5,1.3438593,0.03802093971257506,0.9123399999999999,0.0053,0.005198779758109605,3.16,8.436,42.59,0.19807470000000002,10.763205000000001,0.010763205000000001,120832000,181500000,1.5020855,6500,6630556672,5146234880,27923.0769231,12.5597,0.115,0.4472577999999999,0.0038860999999999995,0.4472577999999999,0.0038860999999999995,9.5315894,8.3462332,0.05950111249641997,0.08722150000000001,3.203329,0.045277764115511994,1.47,1.47,5.88e-07,311106666.6666667,230800000.0,21.3128081,28.728581800000004,28.728581800000004,8.840187891893906e-06,-7.5182192,0.35341290000000003,0.35341290000000003,1.6437128,0.00010429950183158037,USD,USD,1.0,1.0,0.15,0.15,0.15,0.15,37.239616299999994,39.78,55.51,50.00257,-14.824378,7.0638512,-23.275085600000004,0.35727909999999996,0.35827909999999996,0.0057919573704141615,1.0413807,1.13563,1.2561288000000002,1.2603343999999999,2.1623535,1.6869677,1.4841772,1.4720318000000001,1.14563,1.2703343999999999,1.6969677,1.4820318000000001,1.3138309,0.007344866357580702,2808240000.0,2918300000.0,2918300000.0,-511849333.3333333,39732666.66666671,39732666.66666671,0.4544187,0.47039744256760185,73.26418120000001,1.0,219993333.3333333,288800000.0,288800000.0,2817566666.6666665,2621160000.0,2621160000.0,2.3312023999999996,0.07478526862355139,None
COLM,Columbia Sportswear Company,Consumer Cyclical,United States,133018.0219258,-1.630559964049207,2683540066.6666665,188513000.0,1788732600.0,2558932000.0,163700000.0,7031552000.0,163700000.0,7031552000.0,2558932000.0,2683540066.6666665,188513000.0,2558932000.0,163700000.0,163700000.0,2558932000.0,2.461,2.461,0.014282315116272322,40.38977,19.544204999999998,37.7840744,2.5835555,0.009287610798259382,37.7840744,0.0008558659305074383,19.89,19.8899375,0.000198899375,316679009.80392164,316681000.0,330800600.0,316681000.0,0.06397,0.14491020000000002,2.5,0.07680010000000001,1.0,0.1238873,0.003505063040791324,0.43775,0.4337,0.42541712850795016,5.09,2.463,101.15,0.02435,3.5326705,0.0035326705,66457000,163700000,2.4632468999999997,7275,6298705920,6611142656,22501.718213099997,261.441,0.10099999999999999,-0.0966967,-0.057633000000000004,-0.0966967,-0.057633000000000004,196.05657580000002,140.2702042,1.0,0.0613418,2.7267268,0.03854118414244832,0.7,0.7,2.7999999999999997e-07,284712666.6666667,374222000.0,22.1230267,16.8314688,16.8314688,5.179279218320134e-06,0.525219,0.5211058,0.5211058,0.7228766,4.586912583859333e-05,USD,USD,1.0,1.0,0.26,0.26,0.26,0.24,101.15,73.11,114.98,103.44270999999999,-2.2164056,38.3531665,-12.0281788,1.3393838,5.7733816,0.093332767974279,2.9582099,2.9250682,0.2512449,0.34239990000000003,1.3303181,1.4162504999999999,3.2369386,3.5616652,2.9350682,0.35239990000000004,1.4262504999999999,3.5716652,3.2533667,0.018187685815353672,2757951733.333333,2774970466.6666665,2774970466.6666665,1801974733.3333333,1825335000.0,1825335000.0,0.1589916,0.16458222786547105,0.18968220000000002,0.002589016855074059,1265601666.6666667,1281159933.3333333,1281159933.3333333,951762333.3333334,949635466.6666666,949635466.6666666,3.0947232999999996,0.09927911592149331,None
SCCO,Southern Copper Corporation,Basic Materials,United States,5622.5338753,-1.469110468606452,7591300000.0,1488060000.0,6574240000.0,8797700000.0,2119400000.0,27081700000.0,2119400000.0,27081700000.0,8797700000.0,7591300000.0,1488060000.0,8797700000.0,2119400000.0,2119400000.0,8797700000.0,6.206,6.206,0.03601627290190412,21.364466,17.173021,20.8405354,5.145795,0.018498592814293762,20.8405354,0.0004720693706445329,11.495,11.5064981,0.000115064981,4740483555.284906,4731000000.0,3724120000.0,4731000000.0,0.2409,1.1136916000000001,5.625,8.096196899999999,30.078125,4.9890101,0.14115082749922409,0.08282,0.89025,0.8732478640862408,3.41,2.741,59.14,0.0463476,6.0160265,0.0060160265,773073024,2119399936,2.7415262,13777,54600871936,45271158784,153836.0990056,2.556,0.473,0.1816665,0.0719461,0.1816665,0.0719461,1.9624166,14.2586282,0.10165115450797926,0.37273649999999997,6.3552152,0.08982840499021998,1.91,1.91,7.64e-07,2424213333.333333,3091000000.0,22.52313,17.664468399999997,17.664468399999997,5.435604888314482e-06,1.3268931000000002,1.3018159,1.3018159,1.1419715,7.24622078479054e-05,USD,USD,1.0,1.0,0.9,0.7,0.6,0.5,59.14,43.26,83.29,67.89478000000001,-12.894629,36.7082755,-28.995077399999996,0.7934049,0.7944049,0.012842388282342243,1.7614028000000002,1.7738672999999998,0.1257778,0.127552,2.2178832,1.9726568,3.1397772999999995,3.6672648999999997,1.7838672999999998,0.137552,1.9826568,3.6772649,2.7305661,0.015265010957681345,16237126666.666666,16922013333.333334,16922013333.333334,6952140000.0,7330660000.0,7330660000.0,0.2252451,0.23316540228402513,0.3891145,0.005311115112824054,2947013333.333333,3488860000.0,3488860000.0,9236073333.333334,9539453333.333334,9539453333.333334,2.6037854,0.08352976583117847,None
WLK,Westlake Chemical Corporation,Basic Materials,United States,10.645140300000001,-1.460022651445311,7854333333.333333,508000000.0,5739933333.333333,9079000000.0,934000000.0,24579000000.0,934000000.0,24579000000.0,9079000000.0,7854333333.333333,508000000.0,9079000000.0,934000000.0,934000000.0,9079000000.0,1.534,1.534,0.008902507675075881,25.4043,10.618355000000001,23.556056899999998,1.1927396000000001,0.004287773647003742,23.556056899999998,0.0005335800036907788,6.596,6.596022200000001,6.5960222e-05,2112014204.9727106,2112000000.0,1397800000.0,2112000000.0,0.10287,0.12552370000000002,2.5,4.043275,30.078125,2.3710025000000003,0.06708123619106908,0.26936,0.74159,0.7274269963804721,7.9,3.302,86.75,0.038063400000000004,1.7167037,0.0017167037,128133000,930000000,7.2580834,9220,13930939392,10828882944,100867.67895880001,33.8,0.6729999999999999,-0.32220329999999997,-0.0497731,-0.32220329999999997,-0.0497731,25.2694492,50.518727,0.3601529440134657,0.4923067,7.266457300000001,0.10270844474134258,0.14,0.14,5.6000000000000005e-08,1328400000.0,1670000000.0,10.4870065,8.3418799,8.3418799,2.5669135427914906e-06,1.1761038000000001,1.1298999,1.1298999,1.0639675,6.751257288681573e-05,USD,USD,1.0,1.0,0.2975,0.27,0.27,0.27,86.75,59.75,106.47,91.38207,-5.0689047,45.188284499999995,-18.5216493,1.1558218999999998,2.3842157999999998,0.03854334867835689,1.9323776000000001,1.9631556000000001,0.0,0.0,0.13752029999999998,0.12531330000000002,2.3934316000000004,2.8740321,1.9731556000000001,0.01,0.13531329999999997,2.8840321,2.4285938,0.013576859014237734,13266933333.333334,14354400000.0,14354400000.0,5855866666.666667,6483133333.333333,6483133333.333333,0.1650672,0.17087146442651865,0.2440661,0.003331315466881925,1851866666.6666667,2647666666.6666665,2647666666.6666665,6883133333.333333,7310666666.666667,7310666666.666667,2.1506586,0.06899340062388018,None
PKX,POSCO,Basic Materials,South Korea,0.21824179999999996,-1.442050885805397,51717948868.89898,1495654671.5029194,38668341421.906,54437786981.715965,3285316359.9280443,158995745718.90646,3285316359.9280443,158995745718.90646,54437786981.715965,51717948868.89898,1495654671.5029194,54437786981.715965,3285316359.9280443,3285316359.9280443,54437786981.715965,0.134,0.134,0.0007776636430639949,16.537498,10.314147,15.7595791,0.0003508,1.2610891726651087e-06,15.7595791,0.00035697809315204704,0.968,0.9679466,9.679466e-06,8830896958000.744,8831871366580.0,6807866655376.0,8831871366580.0,0.06035,0.07001339999999999,2.5,2.2206856,30.078125,1.3075883999999998,0.03699475065973236,0.04219,1.23e-05,1.2065092646178896e-05,7.21,4.49675,76.4,0.05885800000000001,0.0005101,5.101e-07,302502016,3850527309824,12728.931068799999,17397,8547365027840,22408925184,221332833.8118066,40.317,0.33299999999999996,-0.1044143,-0.050867800000000005,-0.1044143,-0.050867800000000005,30.2116464,55.2151221,0.3936340038492651,0.23703310000000002,5.1186041,0.07234940558415716,0.5216392,0.5216392,2.0865568e-07,6297091532.568677,6007717509.670866,1357.3512444,1422.7308480999998,1422.7308480999998,0.00043779425327558505,0.7102936,0.7159564,0.7159564,0.8471421,5.3754219721692766e-05,KRW,USD,0.0008521000000000001,1.0,0.6744720000000001,1.0048,0.338661,0.10525599999999999,76.4,39.02,92.19,75.269646,1.5017395,95.7970272,-17.1276711,1.406056,7.727086900000001,0.12491646295384164,2.5153604,2.5173838,0.20838979999999996,0.1659989,2.3822785,2.3620436000000002,2.0470064,2.203052,2.5273838,0.1759989,2.3720436,2.2130520000000002,2.3702179,0.01325051322346398,67284765388.934875,70401209497.03827,70401209497.03827,37663597649.73596,39094364492.145546,39094364492.145546,0.1466656,0.15182280824412125,0.1840355,0.002511943721825147,17792259332732.0,21429536699029.33,21429536699029.33,26749875664.807053,27975507681.683044,27975507681.683044,27.993334100000002,0.8980297079040935,None
DAC,Danaos Corporation,Industrials,Greece,2826.3389027,-1.4009519336396636,456728200.0,118096333.3333333,270940466.6666667,517126000.0,755582000.0,2379526000.0,755582000.0,2379526000.0,517126000.0,456728200.0,118096333.3333333,517126000.0,755582000.0,755582000.0,517126000.0,5.398,5.398,0.031327077203428685,12.553489,5.5458903,11.6775392,3.2191122,0.011572370413381293,11.6775392,0.00026451376968083374,8.227,8.2270835,8.227083500000001e-05,339267887.13990515,339261000.0,300921933.3333333,339261000.0,1.46112,0.3045151,1.0,61.029984,30.078125,35.3452416,1.0,0.23133,0.44503000000000004,0.43653074636821093,14.6,6.45,83.14,0.07758,1.5989021,0.0015989021000000002,20559300,755582016,36.751349299999994,4,2791213568,1664686592,188895504.0,8.685,0.253,0.23993029999999999,0.0133934,0.23993029999999999,0.0133934,6.5737326000000005,25.8892913,0.184567288881155,0.1930984,4.6442958,0.06564524896289549,2.07,2.07,8.28e-07,234359266.6666667,341554000.0,11.9099774,8.1721004,8.1721004,2.5146700073938678e-06,2.0894589,1.1647101,1.1647101,1.0802173000000002,6.854368126831818e-05,USD,USD,1.0,1.0,0.5,0.5,6.51,6.51,83.14,5.79,89.41,64.57743,28.7446713,1335.9240069,-7.0126384,1.8500359,40.09414,0.6481638188870555,1.5208313999999998,1.9269043000000001,1.6963789,1.2681108,0.268377,0.9215548000000001,0.5663736,1.2032853000000001,1.9369043000000001,1.2781108,0.9315548,1.2132853000000001,1.5750948,0.008805441253147802,2719546400.0,3116271266.6666665,3116271266.6666665,916119133.3333334,1480492933.3333333,1480492933.3333333,0.34246350000000003,0.35450555747980866,0.6103584,0.008330925016875776,-237360933.3333333,45644866.66666671,45644866.66666671,1803427266.6666667,1635778333.3333333,1635778333.3333333,1.111204,0.03564756523739201,None
HIMX,"Himax Technologies, Inc.",Technology,Taiwan,3.0856955000000004,-1.3671793688369578,794531533.3333334,24495600.0,256479466.6666667,1189968000.0,218244000.0,1252341000.0,218244000.0,1252341000.0,1189968000.0,794531533.3333334,24495600.0,1189968000.0,218244000.0,218244000.0,1189968000.0,2.0380000000000003,2.0380000000000003,0.011827451526600162,16.791862,6.6234565000000005,15.520811300000002,1.5697689,0.0056431543995907,15.520811300000002,0.0003515696445247542,8.362,8.3433076,8.3433076e-05,291375322.4109065,292678000.0,49551800.0,292678000.0,0.1834,0.0372158,1.0,7.0839075,30.078125,4.1156637,0.11644180414938796,0.2007,0.21394000000000002,0.2098541398962206,1.62,0.639,11.16,0.0572581,3.4171972000000004,0.0034171972000000004,174088992,218244000,1.2536346999999999,2000,2425587456,1867974784,109122.0,77.735,0.953,0.187082,0.17082120000000003,0.187082,0.17082120000000003,58.3480205,76.635876,0.5463446527156335,0.7574553,8.953190800000002,0.12654974282178702,0.07,0.07,2.8000000000000003e-08,59261000.0,246698000.0,40.930586,9.832213699999999,9.832213699999999,3.0255101733303577e-06,0.879064,0.8769466999999999,0.8769466999999999,0.9374543,5.9484854337006374e-05,USD,USD,1.0,1.0,0.272,0.1,0.24,0.13,11.16,3.28,17.88,13.124572,-14.9686557,240.24390240000002,-37.583892600000006,1.0794521000000001,1.5820498,0.025575494075630565,2.1424162,2.1489202,12.057868,2.0613221,5.527179,2.0265308,1.8263401999999997,1.9688401000000002,2.1589202000000003,2.0713221,2.0365308,1.9788401000000002,2.0688801,0.011565908401422282,868601133.3333334,1064630800.0,1064630800.0,461451666.6666667,564848466.6666666,564848466.6666666,0.30499499999999996,0.31571955114502487,0.4863762,0.006638662877733764,298525266.6666667,399813066.6666667,399813066.6666667,405619133.3333333,495719000.0,495719000.0,2.5257302000000004,0.0810257451166043,None
AGIO,"Agios Pharmaceuticals, Inc.",Healthcare,United States,219161.6642487,-1.3227367092095093,155266733.3333333,-351438266.6666667,-1587969800.0,78751000.0,1591472000.0,-3613810000.0,1591472000.0,-3613810000.0,78751000.0,155266733.3333333,-351438266.6666667,78751000.0,1591472000.0,1591472000.0,78751000.0,5.556,5.556,0.03224402388704146,1.9563931,1557.235425,196.3662721,13.432618,0.048288851540326236,196.3662721,0.004447990452589817,-3.5460000000000003,0.7093421999999999,7.093421999999999e-06,-336825617.87930065,-355293000.0,-343152000.0,-355293000.0,7.8321996,-2.1285341,0.0,-2.4287822999999995,0.0,3.5304211000000003,0.0998839147841615,1.13412,0.0123,0.012065092646178896,-7.21,23.666,45.8,0.5167248999999999,1.6109951999999998,0.0016109952,58951500,-335448000,-5.6902369,562,1128898304,2729454336,-596882.5622776,0.08841260000000001,0.6551579000000001,0.08841260000000001,0.6551579000000001,0.08841260000000001,0.6551579000000001,0.08841260000000001,3.2234256,0.022980116257647825,0.6551579000000001,8.3441826,0.11794165741313475,0.04,0.04,1.6e-08,-313508933.3333333,-355647000.0,2777.1229013,31742.101128400005,31742.101128400005,0.009767490090950246,0.7850883000000001,0.2803246,0.2803246,0.5304569,3.365940230746177e-05,USD,USD,1.0,1.0,0.0,0.0,0.0,0.0,0.1908476,32.47,62.16,52.022858,-11.9617765,41.05328,-26.319176300000002,0.8979454,0.8989454,0.014532395094020016,2.7936567,10.3956703,0.0,0.0,0.0041126999999999995,0.0010282,6.5413120000000005,23.01839,10.4056703,0.01,0.011028200000000002,23.028389999999998,16.717030100000002,0.09345521709084022,847859400.0,1837660866.6666667,1837660866.6666667,500579266.6666667,1616033333.3333333,1616033333.3333333,0.9660314,1.0,1.0848015,0.014806710212711691,520294000.0,1590241666.6666667,1590241666.6666667,347280133.3333333,221627533.3333333,221627533.3333333,2.2611044,0.07253651589406995,None
