0.000000,16483.172794,2547.000000,1971.000000,1691.000000,1410.000000,1127.000000,840.000000,561.000000,281.000000
0.000000,16483.172794,2033.000000,1487.000000,1217.000000,949.000000,693.000000,455.000000,271.000000,114.000000
0.000000,16483.172794,1773.000000,1271.000000,1019.000000,769.000000,531.000000,334.000000,189.000000,72.000000
0.000000,16483.172794,1506.000000,1035.000000,806.000000,583.000000,383.000000,239.000000,130.000000,48.000000
0.000000,16483.172794,1229.000000,802.000000,593.000000,412.000000,264.000000,166.000000,91.000000,28.000000
0.000000,16483.172794,940.000000,578.000000,414.000000,276.000000,172.000000,109.000000,62.000000,18.000000
0.000000,16483.172794,635.000000,351.000000,239.000000,155.000000,93.000000,62.000000,38.000000,12.000000
0.000000,16483.172794,311.000000,146.000000,99.000000,65.000000,46.000000,28.000000,14.000000,0.000000
0.000000,54.937364,1980.000000,1628.000000,1396.000000,1159.000000,911.000000,673.000000,460.000000,225.000000
0.000000,54.937364,1679.000000,1335.000000,1107.000000,873.000000,635.000000,426.000000,255.000000,105.000000
0.000000,54.937364,1509.000000,1181.000000,959.000000,731.000000,503.000000,319.000000,183.000000,69.000000
0.000000,54.937364,1293.000000,978.000000,770.000000,561.000000,368.000000,234.000000,128.000000,46.000000
0.000000,54.937364,1060.000000,766.000000,572.000000,398.000000,256.000000,163.000000,89.000000,26.000000
0.000000,54.937364,820.000000,555.000000,398.000000,265.000000,165.000000,106.000000,60.000000,16.000000
0.000000,54.937364,560.000000,341.000000,231.000000,149.000000,89.000000,59.000000,36.000000,10.000000
0.000000,54.937364,276.000000,141.000000,94.000000,60.000000,43.000000,25.000000,12.000000,0.000000
0.000000,37.852377,1697.000000,1411.000000,1208.000000,999.000000,784.000000,566.000000,390.000000,198.000000
0.000000,37.852377,1467.000000,1189.000000,988.000000,780.000000,571.000000,378.000000,230.000000,92.000000
0.000000,37.852377,1341.000000,1073.000000,874.000000,670.000000,465.000000,293.000000,170.000000,65.000000
0.000000,37.852377,1164.000000,903.000000,716.000000,526.000000,347.000000,219.000000,120.000000,44.000000
0.000000,37.852377,972.000000,725.000000,547.000000,384.000000,248.000000,158.000000,87.000000,26.000000
0.000000,37.852377,764.000000,536.000000,387.000000,259.000000,162.000000,104.000000,59.000000,16.000000
0.000000,37.852377,525.000000,332.000000,225.000000,146.000000,88.000000,59.000000,36.000000,10.000000
0.000000,37.852377,261.000000,137.000000,91.000000,58.000000,43.000000,25.000000,12.000000,0.000000
0.000000,28.350605,1414.000000,1175.000000,1000.000000,827.000000,647.000000,472.000000,323.000000,163.000000
0.000000,28.350605,1248.000000,1016.000000,842.000000,670.000000,493.000000,330.000000,204.000000,79.000000
