Symbol,Name,Sector,Value,Close,MA,Grade
PKX,POSCO,Basic Materials,0.0/0.00791,63.95, ,17.0528
PAM,Pampa Energia S.A. Pampa Energi,Utilities,2e-05/0.24593,19.46, ,12.4919
PBR.A,Petroleo Brasileiro S.A.- Petro,Energy,0.02555/0.19979,10.9, ,9.9431
SKM,SK Telecom Co.  Ltd.,Communication Services,0.00029/0.00047,26.14, ,9.7524
TSM,Taiwan Semiconductor Manufactur,Technology,0.00997/0.36335,139.19, ,9.2352
GGB,Gerdau S.A.,Basic Materials,7e-05/0.00966,5.12, ,8.944
ASX,ASE Technology Holding Co.  Ltd,Technology,0.00328/0.01071,7.64, ,8.3259
NUE,Nucor Corporation,Basic Materials,0.00545/0.26419,112.72, ,7.7366
UMC,United Microelectronics Corpora,Technology,0.0/0.15411,11.4, ,7.4937
ASAI,Sendas Distribuidora S A,Consumer Defensive,0.00421/0.0015,10.15, ,7.3599
LEN,Lennar Corporation,Consumer Cyclical,0.01685/0.22558,108.54, ,6.9735
MT,Arcelor Mittal NY Registry Shar,Basic Materials,0.00058/0.81274,37.28, ,6.473
PBR,Petroleo Brasileiro S.A.- Petro,Energy,0.03096/0.70071,12.3, ,6.429
VIPS,Vipshop Holdings Limited,Consumer Cyclical,0.00511/0.00133,9.1, ,5.9912
WIT,Wipro Limited,Technology,0.00058/0.07993,8.63, ,5.5502
STLD,Steel Dynamics  Inc.,Basic Materials,0.00293/0.13419,62.82, ,5.454
TX,Ternium S.A. Ternium S.A.,Basic Materials,0.00619/0.09311,46.91, ,5.307
IMOS,ChipMOS TECHNOLOGIES INC.,Technology,1e-05/0.05368,36.78, ,5.185
LEN.B,Lennar Corporation,Consumer Cyclical,0.01198/0.31098,90.31, ,5.0746
X,United States Steel Corporation,Basic Materials,0.00024/0.07091,25.42, ,4.9337
BABA,Alibaba Group Holding Limited,Consumer Cyclical,0.01642/0.004,129.81, ,4.8916
THO,Thor Industries  Inc.,Consumer Cyclical,0.03251/0.00544,102.62, ,4.8624
DHI,D.R. Horton  Inc.,Consumer Cyclical,0.00733/0.15969,99.76, ,4.8045
BBY,Best Buy Co.  Inc.,Consumer Cyclical,0.01282/0.00526,102.5, ,4.5579
HPE,Hewlett Packard Enterprise Comp,Technology,0.01406/0.89147,17.49, ,4.5217
IP,International Paper Company,Consumer Cyclical,0.01186/0.00948,49.3, ,4.3981
SID,Companhia Siderurgica Nacional ,Basic Materials,0.02688/0.00523,4.69, ,4.3222
SAN,Banco Santander  S.A. Sponsored,Financial Services,0.00597/0.01457,3.6, ,4.3071
JBL,Jabil Inc.,Technology,0.00129/0.65192,69.96, ,4.1014
QFIN,360 DigiTech  Inc.,Financial Services,0.0007/0.00522,19.55, ,4.0878
LYB,LyondellBasell Industries NV,Basic Materials,0.46167/0.01754,101.37, ,3.8607
SNP,China Petroleum & Chemical Corp,Energy,0.01033/0.02189,51.39, ,3.7784
LOGI,Logitech International S.A. - R,Technology,0.01591/0.00288,82.51, ,3.7293
CDW,CDW Corporation,Technology,0.03806/0.42988,198.38, ,3.72
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,0.01307/0.0301,55.4, ,3.6174
VZ,Verizon Communications Inc.,Communication Services,0.80425/0.0118,53.52, ,3.5777
CI,Cigna Corporation,Healthcare,0.13105/0.01784,233.18, ,3.5255
LU,Lufax Holding Ltd,Financial Services,0.09362/0.00075,5.05, ,3.4821
INTC,Intel Corporation,Technology,1.0269/0.01073,54.94, ,3.4545
VALE,VALE S.A.,Basic Materials,0.31701/0.01078,15.3, ,3.4136
LDOS,Leidos Holdings  Inc.,Technology,0.43909/0.00982,92.48, ,3.3488
UBS,UBS Group AG Registered,Financial Services,0.00966/0.78581,19.57, ,3.2954
CSAN,Cosan S.A.,Energy,0.03204/0.00192,14.06, ,3.2233
CIG,Comp En De Mn Cemig,Utilities,0.03034/0.00954,2.2, ,3.2195
UWMC,UWM Holdings Corporation,Financial Services,0.28756/0.00224,5.93, ,3.1911
TXN,Texas Instruments Incorporated,Technology,0.94702/0.02886,184.15, ,3.1796
ZIM,ZIM Integrated Shipping Service,Industrials,0.00046/0.89558,63.63, ,3.1225
ACN,Accenture plc,Technology,0.18535/0.15711,370.75, ,3.0868
SONY,Sony Group Corporation,Technology,0.01284/0.23743,124.8, ,3.0389
CTSH,Cognizant Technology Solutions ,Technology,0.23903/0.28894,87.2, ,2.9714
VSH,Vishay Intertechnology  Inc.,Technology,0.04132/0.01102,21.64, ,2.966
TKC,Turkcell Iletisim Hizmetleri AS,Communication Services,0.12631/0.0078,3.66, ,2.954
BRK.B,Berkshire Hathaway Inc. New,Financial Services,0.36141/0.74914,319.78, ,2.9174
MATX,Matson  Inc.,Industrials,0.00543/0.34085,88.62, ,2.9021
WDC,Western Digital Corporation,Technology,0.36166/0.04344,66.51, ,2.8683
STX,Seagate Technology Holdings PLC,Technology,0.00944/0.48001,110.84, ,2.7899
MHO,M/I Homes  Inc.,Consumer Cyclical,0.0047/0.01503,59.38, ,2.7864
TOL,Toll Brothers  Inc.,Consumer Cyclical,0.0118/0.14786,67.27, ,2.7644
WF,Woori Financial Group Inc.,Financial Services,0.00011/0.84841,38.01, ,2.7319
PHI,PLDT Inc. Sponsored,Communication Services,0.00172/0.89603,37.79, ,2.7187
MTH,Meritage Homes Corporation,Consumer Cyclical,0.0136/0.27354,116.07, ,2.7124
BNTX,BioNTech SE,Healthcare,0.17055/0.01018,211.84, ,2.712
RS,Reliance Steel & Aluminum Co.,Basic Materials,0.00956/0.20311,165.59, ,2.6984
FINV,FinVolution Group,Financial Services,0.00069/0.00587,4.67, ,2.6736
UHS,Universal Health Services  Inc.,Healthcare,0.29521/0.01079,133.05, ,2.6631
LX,LexinFintech Holdings Ltd.,Financial Services,0.00913/0.00071,3.62, ,2.6622
PAGS,PagSeguro Digital Ltd.,Technology,0.30143/0.00119,23.55, ,2.6519
PTR,PetroChina Company Limited,Energy,0.03349/0.25492,49.57, ,2.6463
HIMX,Himax Technologies  Inc.,Technology,0.01074/0.01455,12.68, ,2.6423
DOX,Amdocs Limited,Technology,0.01392/0.0205,75.68, ,2.59
ELP,Companhia Paranaense de Energia,Utilities,0.00751/0.00875,5.51, ,2.5788
TRV,The Travelers Companies  Inc.,Financial Services,0.4127/0.34595,163.05, ,2.528
