Symbol,Name,Sector,Value,Close,MA,Grade
TLV:MTRX,MATRIX,Technology,-0.03852,8775.0, ,0.3702
TLV:MLTM,MALAM TEAM,Technology,0.05379,10580.0, ,0.3185
TLV:MMAN,MAMAN,Industrials,0.14337,985.8, ,0.2848
TLV:DRAL,DOR ALON,Energy,0.15055,10120.0, ,0.2681
TLV:SCOP,SCOPE,Industrials,0.29386,13720.0, ,0.2186
TLV:ZUR,ZUR,Financial Services,0.3294,1342.0, ,0.1968
TLV:HAMAT,HAMAT,Industrials,0.3734,3062.0,r+,0.1676
TLV:CRSO,CARASSO,Consumer Cyclical,0.44867,2162.0, ,0.1364
TLV:ONE,ONE TECHNOLOGI,Technology,0.00331,5786.0, ,0.1214
TLV:ASPF,ALTSHU FUND PEN,Financial Services,-0.02334,1634.0, ,0.1157
TLV:MAXO,MAX STOCK,Consumer Cyclical,0.00927,974.0, ,0.1107
TLV:NTO,NETO,Consumer Defensive,0.51871,21580.0,r+,0.1084
TLV:CMDR,COMPUTER DIRECT,Technology,0.02249,28570.0, ,0.108
TLV:CPTP,CAPITAL POINT,Financial Services,0.01253,85.6, ,0.1068
TLV:HAP,HADERA PAPER,Basic Materials,0.03097,23040.0, ,0.1018
TLV:NVLG,NOVOLOG,Healthcare,0.05672,309.6, ,0.0948
TLV:ALMA,ALMOGIM,Real Estate,0.0907,836.5, ,0.0941
TLV:HLAN,HILAN,Technology,0.52207,19880.0, ,0.0916
TLV:SAE,SHUFERSAL,Consumer Defensive,0.09738,2874.0,r+,0.0898
TLV:NVMI,NOVA,Technology,-0.93028,38000.0, ,0.0876
TLV:ENRG,ENERGIX,Technology,-0.60405,1238.0, ,0.0864
TLV:STRS,STRAUSS GROUP,Consumer Defensive,0.12033,10300.0, ,0.085
TLV:NICE,NICE,Technology,-0.22536,84150.0, ,0.0849
TLV:SPNS,SAPIENS,Technology,-0.13569,9984.0, ,0.0838
TLV:SRAC,S.R ACCORD,Financial Services,-0.12259,6018.0, ,0.0826
TLV:AMRK,AMIR MARK.,Basic Materials,0.15496,3866.0, ,0.082
TLV:CAMT,CAMTEK,Technology,-0.06091,11990.0, ,0.0814
