Symbol,Name,Sector,Value,Close,MA,Grade
BWMX,Betterware de Mexico  S.A.P.I. ,Consumer Cyclical,-0.41873,9.29, ,288.4132
LEN.B,Lennar Corporation,Consumer Cyclical,-0.39285,67.54, ,246.2411
ZIM,ZIM Integrated Shipping Service,Industrials,-0.37488,43.51, ,148.6242
IFS,Intercorp Financial Services In,Financial Services,-0.37636,22.7, ,124.4491
LBTYB,Liberty Global plc,Communication Services,-0.57405,21.95, ,112.6399
MHK,Mohawk Industries  Inc.,Consumer Cyclical,-0.15336,115.76, ,110.5698
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,-0.16175,34.39, ,79.1612
IMO,Imperial Oil Limited,Energy,-0.30499,50.43, ,54.2258
DHI,D.R. Horton  Inc.,Consumer Cyclical,-0.14399,74.68, ,52.842
QFIN,360 DigiTech  Inc.,Financial Services,-0.13162,15.87,r+,51.9662
GHLD,Guild Holdings Company,Financial Services,-0.39625,9.87, ,51.1245
UHS,Universal Health Services  Inc.,Healthcare,-0.13399,105.79, ,48.0285
BRK.A,Berkshire Hathaway Inc.,Financial Services,-0.27097,442210.0, ,45.2335
HHR,HeadHunter Group PLC,Industrials,-0.43431,15.03,r+,43.4378
AMKR,Amkor Technology  Inc.,Technology,-0.48527,21.17,r+,43.1071
KBH,KB Home,Consumer Cyclical,-0.12462,30.26, ,40.5418
CCS,Century Communities  Inc.,Consumer Cyclical,-0.14983,49.37,r+,39.915
FINV,FinVolution Group,Financial Services,-0.18554,4.6, ,37.8798
FOX,Fox Corporation,Communication Services,-0.25605,32.08,r+,37.1444
PHI,PLDT Inc. Sponsored,Communication Services,-0.10633,29.75, ,33.8272
GTN.A,Gray Television  Inc.,Communication Services,-0.38515,18.2, ,33.2705
FOR,Forestar Group Inc,Real Estate,-0.38681,12.57, ,33.1766
USM,United States Cellular Corporat,Communication Services,-0.37334,29.89, ,33.1195
PFSI,PennyMac Financial Services  In,Financial Services,-0.21442,56.03, ,31.9591
UHAL,Amerco,Industrials,-0.32784,567.92, ,31.9337
AMZN,Amazon.com  Inc.,Consumer Cyclical,-0.09593,133.8, ,31.5894
SEB,Seaboard Corporation,Industrials,-0.40647,4125.01, ,29.2553
STLA,Stellantis N.V.,Consumer Cyclical,-0.19607,14.18, ,28.0166
CMRE,Costamare Inc.,Industrials,-0.37805,11.38, ,26.1107
RLX,RLX Technology Inc.,Consumer Defensive,-0.26727,1.47, ,23.1367
TROX,Tronox Holdings plc,Basic Materials,-0.21496,15.95, ,22.5939
EBS,Emergent Biosolutions  Inc.,Healthcare,-0.13021,27.0, ,22.4364
ACT,Enact Holdings  Inc.,Financial Services,-0.20732,25.97, ,22.1503
LBTYK,Liberty Global plc,Communication Services,-0.11385,22.2, ,20.2556
GOOGL,Alphabet Inc.,Communication Services,-0.1211,113.69, ,19.2991
OPRT,Oportun Financial Corporation,Financial Services,-0.14211,6.11, ,19.1074
GHC,Graham Holdings Company,Consumer Defensive,-0.12699,577.75,r+,18.6897
RILY,B. Riley Financial  Inc.,Financial Services,-0.25024,53.51,r+,17.9152
NEXA,Nexa Resources S.A.,Basic Materials,-0.34452,6.01, ,17.3256
LYB,LyondellBasell Industries NV,Basic Materials,-0.19766,89.53, ,16.4168
GRMN,Garmin Ltd.,Technology,-0.18931,93.9, ,15.579
PTSI,P.A.M. Transportation Services ,Industrials,-0.31335,33.97, ,15.3998
WOR,Worthington Industries  Inc.,Industrials,-0.18198,55.47, ,15.3686
AFYA,Afya Limited,Consumer Defensive,-0.18442,13.18, ,15.2289
TMHC,Taylor Morrison Home Corporatio,Consumer Cyclical,-0.09994,27.5, ,15.1337
LGIH,LGI Homes  Inc.,Consumer Cyclical,-0.14273,101.56, ,14.8888
FLWS,1-800-FLOWERS.COM  Inc.,Consumer Cyclical,-0.24281,8.96, ,14.4189
LBTYA,Liberty Global plc,Communication Services,-0.09841,20.86, ,14.0616
MS,Morgan Stanley,Financial Services,-0.10668,89.91,r+,13.972
SLQT,SelectQuote  Inc.,Financial Services,-0.11205,1.87, ,13.8784
XP,XP Inc.,Financial Services,-0.1532,22.12, ,13.3979
GOGL,Golden Ocean Group Limited,Industrials,-0.28911,10.49, ,13.2673
FNF,FNF Group of Fidelity National ,Financial Services,-0.03875,39.39,r+,13.0129
BIO,Bio-Rad Laboratories  Inc.,Healthcare,-0.14575,499.09, ,12.8348
DAC,Danaos Corporation,Industrials,-0.33893,67.17, ,12.2541
EQX,Equinox Gold Corp.,Basic Materials,-0.15439,3.93, ,11.4377
CNXC,Concentrix Corporation,Technology,-0.16649,131.56, ,11.3561
GSL,Global Ship Lease Inc New,Industrials,-0.18579,17.49,r+,10.9703
CSAN,Cosan S.A.,Energy,-0.09128,16.3, ,10.2398
LX,LexinFintech Holdings Ltd.,Financial Services,-0.07291,2.07, ,10.1232
NMM,Navios Maritime Partners LP,Industrials,-0.16183,27.48, ,9.9118
CG,The Carlyle Group Inc.,Financial Services,-0.23851,33.49,r+,9.6218
FAF,First American Corporation (New,Financial Services,-0.05367,56.38, ,9.2944
JXN,Jackson Financial Inc.,Financial Services,-0.04792,33.53, ,9.1334
BEN,Franklin Resources  Inc.,Financial Services,-0.25597,27.07,r+,8.4568
LNC,Lincoln National Corporation,Financial Services,-0.05643,49.54, ,8.2691
DISH,DISH Network Corporation,Communication Services,-0.09074,17.5, ,7.9943
HTH,Hilltop Holdings Inc.,Financial Services,-0.14825,27.69, ,7.6403
FLGT,Fulgent Genetics  Inc.,Healthcare,-0.27002,46.96, ,7.4069
AFL,AFLAC Incorporated,Financial Services,-0.02957,61.55, ,7.4025
ET,Energy Transfer LP,Energy,0.63706,12.29, ,6.877
STEP,StepStone Group Inc.,Financial Services,-0.13974,29.38, ,6.7651
SNDR,Schneider National  Inc.,Industrials,-0.26967,24.64, ,6.7389
WFG,West Fraser Timber Co. Ltd,Basic Materials,0.01983,97.03, ,6.5972
QDEL,QuidelOrtho Corporation,Healthcare,-0.19667,84.64, ,6.4438
BSBR,Banco Santander Brasil SA,Financial Services,-0.0791,5.84, ,6.22
HUN,Huntsman Corporation,Basic Materials,-0.1348,29.34,r+,6.2031
GGAL,Grupo Financiero Galicia S.A.,Financial Services,-0.07751,8.55, ,5.949
SEM,Select Medical Holdings Corpora,Healthcare,-0.11164,27.71, ,5.7963
JEF,Jefferies Financial Group Inc.,Financial Services,-0.13322,33.29,r+,5.4341
PATK,Patrick Industries  Inc.,Consumer Cyclical,-0.12446,60.31, ,5.2774
DB,Deutsche Bank AG,Financial Services,-0.05563,8.31, ,4.8847
UONEK,Urban One  Inc.,Communication Services,-1.25156,4.14, ,4.8638
KNX,Knight-Swift Transportation Hol,Industrials,-0.07388,54.54, ,4.7814
MET,MetLife  Inc.,Financial Services,-0.05264,67.27, ,4.5825
GTN,Gray Television  Inc.,Communication Services,-0.08943,19.64,r+,4.3367
DFH,Dream Finders Homes  Inc.,Consumer Cyclical,-0.21913,11.43, ,4.2231
NOMD,Nomad Foods Limited,Consumer Defensive,-0.10644,18.52, ,4.1932
RES,RPC  Inc.,Energy,-0.40044,8.55, ,3.4635
AFG,American Financial Group  Inc.,Financial Services,-0.13675,131.47, ,3.4522
SPNS,Sapiens International Corporati,Technology,-0.31624,22.53, ,3.4095
GPI,Group 1 Automotive  Inc.,Consumer Cyclical,-0.04613,186.02,r+,3.2742
CRMT,America's Car-Mart  Inc.,Consumer Cyclical,-0.11122,82.33, ,3.0211
CRCT,Cricut  Inc.,Technology,-0.12087,6.45, ,3.0178
ASGN,ASGN Incorporated,Technology,-0.07964,101.71,r+,3.0097
RJF,Raymond James Financial  Inc.,Financial Services,0.08782,108.71, ,2.9024
AGR,Avangrid  Inc.,Utilities,-0.4095,50.09, ,2.8842
GLW,Corning Incorporated,Technology,-0.1258,34.98, ,2.8717
MGIC,Magic Software Enterprises Ltd.,Technology,-0.31039,18.31, ,2.7432
GM,General Motors Company,Consumer Cyclical,-0.03995,39.25, ,2.6158
