Symbol,Name,Sector,Value,Close,MA,Grade
BWMX,Betterware de Mexico  S.A.P.I. ,Consumer Cyclical,0.11218/-0.41873,9.29, ,566.0091
LEN.B,Lennar Corporation,Consumer Cyclical,2.86775/-0.39285,67.54, ,486.7138
ZIM,ZIM Integrated Shipping Service,Industrials,0.0/-0.37488,43.51, ,352.4554
MHK,Mohawk Industries  Inc.,Consumer Cyclical,27711.0573/-0.15336,115.76, ,225.5949
LBTYB,Liberty Global plc,Communication Services,4538.05125/-0.57405,21.95, ,188.9498
IFS,Intercorp Financial Services In,Financial Services,226797111.82177/-0.37636,22.7, ,166.3425
QFIN,360 DigiTech  Inc.,Financial Services,4.32433/-0.13162,15.87,r+,154.5577
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,2410176.27832/-0.16175,34.39, ,126.9129
IMO,Imperial Oil Limited,Energy,116.56177/-0.30499,50.43, ,114.2666
DHI,D.R. Horton  Inc.,Consumer Cyclical,60366.9776/-0.14399,74.68, ,107.7265
AMZN,Amazon.com  Inc.,Consumer Cyclical,34089.03676/-0.09593,133.8, ,103.3382
GHLD,Guild Holdings Company,Financial Services,0.69636/-0.39625,9.87, ,102.0726
PHI,PLDT Inc. Sponsored,Communication Services,182.88436/-0.10633,29.75, ,96.8667
UHS,Universal Health Services  Inc.,Healthcare,14394910.44464/-0.13399,105.79, ,85.7233
HHR,HeadHunter Group PLC,Industrials,0.06692/-0.43431,15.03,r+,85.2379
BRK.A,Berkshire Hathaway Inc.,Financial Services,98429.74431/-0.27097,442210.0, ,80.3844
FINV,FinVolution Group,Financial Services,30.84957/-0.18554,4.6, ,76.0208
CCS,Century Communities  Inc.,Consumer Cyclical,1027039.52548/-0.14983,49.37,r+,75.4181
STLA,Stellantis N.V.,Consumer Cyclical,0.55592/-0.19607,14.18, ,74.5746
KBH,KB Home,Consumer Cyclical,20985358.97777/-0.12462,30.26, ,73.5621
AMKR,Amkor Technology  Inc.,Technology,478.19309/-0.48527,21.17,r+,72.223
EBS,Emergent Biosolutions  Inc.,Healthcare,132.36783/-0.13021,27.0, ,67.8227
FOR,Forestar Group Inc,Real Estate,9.71163/-0.38681,12.57, ,63.9601
UHAL,Amerco,Industrials,7902.41281/-0.32784,567.92, ,60.79
FOX,Fox Corporation,Communication Services,207036842.33745/-0.25605,32.08,r+,56.2208
TROX,Tronox Holdings plc,Basic Materials,62.77519/-0.21496,15.95, ,55.6779
GTN.A,Gray Television  Inc.,Communication Services,254468.23675/-0.38515,18.2, ,53.5211
CMRE,Costamare Inc.,Industrials,20.55963/-0.37805,11.38, ,53.1319
SEB,Seaboard Corporation,Industrials,4455.63095/-0.40647,4125.01, ,48.937
GOOGL,Alphabet Inc.,Communication Services,390.0011/-0.1211,113.69, ,46.4694
USM,United States Cellular Corporat,Communication Services,2121549819.87076/-0.37334,29.89, ,44.2392
WFG,West Fraser Timber Co. Ltd,Basic Materials,729.10951/0.01983,97.03, ,43.6056
RLX,RLX Technology Inc.,Consumer Defensive,482655.48717/-0.26727,1.47, ,42.9556
LBTYK,Liberty Global plc,Communication Services,60630.74492/-0.11385,22.2, ,42.7631
TMHC,Taylor Morrison Home Corporatio,Consumer Cyclical,917.04747/-0.09994,27.5, ,42.133
FNF,FNF Group of Fidelity National ,Financial Services,7089700.76319/-0.03875,39.39,r+,41.9972
OPRT,Oportun Financial Corporation,Financial Services,4681.34781/-0.14211,6.11, ,41.886
PFSI,PennyMac Financial Services  In,Financial Services,19736703550585.89/-0.21442,56.03, ,41.4099
GHC,Graham Holdings Company,Consumer Defensive,10679748.51637/-0.12699,577.75,r+,38.5524
LYB,LyondellBasell Industries NV,Basic Materials,3109.78636/-0.19766,89.53, ,33.3301
LBTYA,Liberty Global plc,Communication Services,86399.66937/-0.09841,20.86, ,33.08
ACT,Enact Holdings  Inc.,Financial Services,6077438227.78029/-0.20732,25.97, ,31.8292
WOR,Worthington Industries  Inc.,Industrials,188852.18185/-0.18198,55.47, ,31.3061
PTSI,P.A.M. Transportation Services ,Industrials,593.86369/-0.31335,33.97, ,30.6049
AFYA,Afya Limited,Consumer Defensive,46758.35105/-0.18442,13.18, ,30.4103
GOGL,Golden Ocean Group Limited,Industrials,33.41482/-0.28911,10.49, ,30.1099
NEXA,Nexa Resources S.A.,Basic Materials,1155729.5889/-0.34452,6.01, ,27.7552
