10.000000,9660.285240,295.000000,251.000000,210.000000,168.000000,127.000000,85.000000,44.000000
10.000000,9660.285240,253.000000,213.000000,174.000000,135.000000,96.000000,61.000000,26.000000
10.000000,9660.285240,211.000000,174.000000,137.000000,102.000000,66.000000,40.000000,12.000000
10.000000,9660.285240,170.000000,136.000000,102.000000,73.000000,41.000000,24.000000,0.000000
10.000000,9660.285240,128.000000,97.000000,69.000000,49.000000,29.000000,18.000000,0.000000
10.000000,9660.285240,86.000000,59.000000,39.000000,27.000000,11.000000,0.000000,0.000000
10.000000,9660.285240,43.000000,27.000000,17.000000,15.000000,0.000000,0.000000,0.000000
10.000000,16.077880,253.000000,224.000000,189.000000,158.000000,119.000000,79.000000,42.000000
10.000000,16.077880,219.000000,194.000000,160.000000,131.000000,94.000000,59.000000,26.000000
10.000000,16.077880,185.000000,160.000000,127.000000,99.000000,64.000000,38.000000,12.000000
10.000000,16.077880,152.000000,128.000000,96.000000,72.000000,41.000000,24.000000,0.000000
10.000000,16.077880,117.000000,93.000000,66.000000,49.000000,29.000000,18.000000,0.000000
10.000000,16.077880,81.000000,59.000000,39.000000,27.000000,11.000000,0.000000,0.000000
10.000000,16.077880,41.000000,27.000000,17.000000,15.000000,0.000000,0.000000,0.000000
10.000000,8.234990,211.000000,189.000000,161.000000,134.000000,100.000000,67.000000,34.000000
10.000000,8.234990,185.000000,167.000000,140.000000,115.000000,83.000000,53.000000,22.000000
10.000000,8.234990,160.000000,142.000000,115.000000,90.000000,58.000000,35.000000,11.000000
10.000000,8.234990,130.000000,113.000000,87.000000,66.000000,38.000000,23.000000,0.000000
10.000000,8.234990,103.000000,86.000000,62.000000,47.000000,29.000000,18.000000,0.000000
10.000000,8.234990,68.000000,53.000000,35.000000,25.000000,11.000000,0.000000,0.000000
10.000000,8.234990,36.000000,27.000000,17.000000,15.000000,0.000000,0.000000,0.000000
10.000000,5.529830,169.000000,151.000000,130.000000,109.000000,80.000000,54.000000,28.000000
10.000000,5.529830,146.000000,132.000000,112.000000,93.000000,66.000000,43.000000,18.000000
10.000000,5.529830,128.000000,114.000000,94.000000,75.000000,48.000000,30.000000,11.000000
10.000000,5.529830,106.000000,93.000000,74.000000,59.000000,34.000000,22.000000,0.000000
10.000000,5.529830,86.000000,73.000000,55.000000,44.000000,27.000000,17.000000,0.000000
10.000000,5.529830,59.000000,48.000000,33.000000,24.000000,11.000000,0.000000,0.000000
10.000000,5.529830,33.000000,26.000000,17.000000,15.000000,0.000000,0.000000,0.000000
10.000000,4.426960,127.000000,116.000000,100.000000,85.000000,61.000000,44.000000,21.000000
10.000000,4.426960,110.000000,102.000000,87.000000,74.000000,52.000000,36.000000,14.000000
10.000000,4.426960,97.000000,89.000000,74.000000,61.000000,39.000000,27.000000,9.000000
