pb,pi,ev,pe,evr / pm,0.00633,18.31337,37.66568,66.13403,118.46214,225.11529,402.7067,1343.64309
3712.230200,0.000010,1.000000,111297.479506,11557.173000,2827.000000,2216.000000,1903.000000,1590.000000,1276.000000,953.000000,633.000000,313.000000
3712.230200,0.000010,1.000000,111297.479506,10.314000,2180.000000,1619.000000,1345.000000,1079.000000,812.000000,611.000000,408.000000,194.000000
3712.230200,0.000010,1.000000,111297.479506,5.425250,1854.000000,1328.000000,1082.000000,856.000000,644.000000,479.000000,319.000000,153.000000
3712.230200,0.000010,1.000000,111297.479506,3.654500,1517.000000,1042.000000,843.000000,666.000000,498.000000,371.000000,248.000000,115.000000
3712.230200,0.000010,1.000000,111297.479506,2.537250,1171.000000,764.000000,614.000000,480.000000,351.000000,278.000000,189.000000,86.000000
3712.230200,0.000010,1.000000,111297.479506,1.594750,790.000000,471.000000,380.000000,286.000000,199.000000,158.000000,109.000000,50.000000
3712.230200,0.000010,1.000000,111297.479506,0.881119,386.000000,209.000000,163.000000,123.000000,87.000000,65.000000,40.000000,16.000000
3712.230200,0.000010,1.000000,36.708640,11557.173000,2034.000000,1676.000000,1463.000000,1223.000000,969.000000,726.000000,492.000000,246.000000
3712.230200,0.000010,1.000000,36.708640,10.314000,1687.000000,1331.000000,1125.000000,904.000000,685.000000,520.000000,355.000000,173.000000
3712.230200,0.000010,1.000000,36.708640,5.425250,1506.000000,1160.000000,960.000000,764.000000,580.000000,435.000000,295.000000,146.000000
3712.230200,0.000010,1.000000,36.708640,3.654500,1257.000000,931.000000,760.000000,607.000000,460.000000,346.000000,236.000000,112.000000
3712.230200,0.000010,1.000000,36.708640,2.537250,994.000000,694.000000,559.000000,442.000000,329.000000,260.000000,179.000000,83.000000
3712.230200,0.000010,1.000000,36.708640,1.594750,689.000000,436.000000,351.000000,267.000000,190.000000,152.000000,106.000000,49.000000
3712.230200,0.000010,1.000000,36.708640,0.881119,347.000000,197.000000,154.000000,116.000000,84.000000,64.000000,39.000000,15.000000
3712.230200,0.000010,1.000000,24.412287,11557.173000,1631.000000,1347.000000,1184.000000,993.000000,800.000000,616.000000,422.000000,216.000000
3712.230200,0.000010,1.000000,24.412287,10.314000,1372.000000,1089.000000,928.000000,746.000000,575.000000,445.000000,302.000000,151.000000
3712.230200,0.000010,1.000000,24.412287,5.425250,1247.000000,968.000000,810.000000,644.000000,499.000000,385.000000,261.000000,132.000000
3712.230200,0.000010,1.000000,24.412287,3.654500,1057.000000,790.000000,651.000000,520.000000,405.000000,309.000000,210.000000,104.000000
3712.230200,0.000010,1.000000,24.412287,2.537250,858.000000,609.000000,493.000000,390.000000,303.000000,240.000000,164.000000,78.000000
3712.230200,0.000010,1.000000,24.412287,1.594750,612.000000,396.000000,317.000000,245.000000,179.000000,142.000000,99.000000,46.000000
3712.230200,0.000010,1.000000,24.412287,0.881119,322.000000,185.000000,144.000000,109.000000,81.000000,62.000000,39.000000,15.000000
