1278.333400,0.000012,1149.000000,2016.358664,52.722000,798.000000,530.000000,264.000000
1278.333400,0.000012,1149.000000,2016.358664,5.635333,543.000000,326.000000,137.000000
1278.333400,0.000012,1149.000000,2016.358664,2.516333,281.000000,157.000000,70.000000
1278.333400,0.000012,1149.000000,26.458322,52.722000,529.000000,349.000000,165.000000
1278.333400,0.000012,1149.000000,26.458322,5.635333,426.000000,262.000000,113.000000
1278.333400,0.000012,1149.000000,26.458322,2.516333,242.000000,143.000000,64.000000
1278.333400,0.000012,1149.000000,12.247980,52.722000,263.000000,177.000000,87.000000
1278.333400,0.000012,1149.000000,12.247980,5.635333,212.000000,135.000000,61.000000
1278.333400,0.000012,1149.000000,12.247980,2.516333,132.000000,74.000000,39.000000
1278.333400,0.000012,12675.000000,2016.358664,52.722000,527.000000,366.000000,193.000000
1278.333400,0.000012,12675.000000,2016.358664,5.635333,331.000000,204.000000,89.000000
1278.333400,0.000012,12675.000000,2016.358664,2.516333,154.000000,89.000000,41.000000
1278.333400,0.000012,12675.000000,26.458322,52.722000,341.000000,232.000000,117.000000
1278.333400,0.000012,12675.000000,26.458322,5.635333,259.000000,163.000000,74.000000
1278.333400,0.000012,12675.000000,26.458322,2.516333,134.000000,83.000000,39.000000
1278.333400,0.000012,12675.000000,12.247980,52.722000,162.000000,113.000000,63.000000
1278.333400,0.000012,12675.000000,12.247980,5.635333,123.000000,81.000000,40.000000
1278.333400,0.000012,12675.000000,12.247980,2.516333,67.000000,35.000000,22.000000
1278.333400,0.000012,35447.000000,2016.358664,52.722000,258.000000,174.000000,87.000000
1278.333400,0.000012,35447.000000,2016.358664,5.635333,158.000000,95.000000,37.000000
1278.333400,0.000012,35447.000000,2016.358664,2.516333,57.000000,28.000000,11.000000
1278.333400,0.000012,35447.000000,26.458322,52.722000,158.000000,104.000000,53.000000
1278.333400,0.000012,35447.000000,26.458322,5.635333,115.000000,68.000000,28.000000
1278.333400,0.000012,35447.000000,26.458322,2.516333,47.000000,26.000000,9.000000
1278.333400,0.000012,35447.000000,12.247980,52.722000,71.000000,46.000000,24.000000
1278.333400,0.000012,35447.000000,12.247980,5.635333,51.000000,29.000000,11.000000
1278.333400,0.000012,35447.000000,12.247980,2.516333,24.000000,8.000000,0.000000
