Symbol,Name,Sector,Value,Close,MA,Grade
CI,Cigna Corporation,Healthcare,0.04135,230.27, ,1.3863
DHI,D.R. Horton  Inc.,Consumer Cyclical,0.06809,85.03, ,1.1968
TGT,Target Corporation,Consumer Defensive,0.06704,213.84, ,0.6034
DOW,Dow Inc.,Basic Materials,0.06293,60.95, ,0.5742
BBY,Best Buy Co.  Inc.,Consumer Cyclical,0.02844,100.47, ,0.553
DG,Dollar General Corporation,Consumer Defensive,0.09117,202.1, ,0.5345
LYB,LyondellBasell Industries NV,Basic Materials,0.06867,102.09, ,0.5195
IP,International Paper Company,Consumer Cyclical,0.05122,46.61, ,0.5145
VZ,Verizon Communications Inc.,Communication Services,0.11425,53.04, ,0.4898
NUE,Nucor Corporation,Basic Materials,0.64089,121.59, ,0.4896
UHS,Universal Health Services  Inc.,Healthcare,0.05957,133.57, ,0.4894
LEN.B,Lennar Corporation,Consumer Cyclical,0.06512,76.74, ,0.4722
INTC,Intel Corporation,Technology,0.12745,48.86, ,0.4677
LEN,Lennar Corporation,Consumer Cyclical,0.06668,91.98, ,0.462
GS,Goldman Sachs Group  Inc. (The),Financial Services,0.12358,370.57, ,0.4384
TEL,TE Connectivity Ltd. New Switze,Technology,0.1945,147.38, ,0.4239
IVZ,Invesco Ltd,Financial Services,0.10276,23.4, ,0.3994
TSN,Tyson Foods  Inc.,Consumer Defensive,0.70915,97.88,r+,0.3992
CDW,CDW Corporation,Technology,0.10383,183.37, ,0.3882
ACN,Accenture plc,Technology,0.22187,342.39, ,0.3861
BEN,Franklin Resources  Inc.,Financial Services,0.10577,31.39, ,0.3747
TROW,T. Rowe Price Group  Inc.,Financial Services,0.23407,147.83, ,0.3697
COF,Capital One Financial Corporati,Financial Services,0.20339,156.91, ,0.367
STLD,Steel Dynamics  Inc.,Basic Materials,0.10752,61.34, ,0.3644
BLDR,Builders FirstSource  Inc.,Industrials,0.11005,69.03, ,0.3528
PFE,Pfizer  Inc.,Healthcare,0.25922,50.6, ,0.3424
PGR,Progressive Corporation (The),Financial Services,0.3572,106.51, ,0.3205
APH,Amphenol Corporation,Technology,0.28051,77.6, ,0.317
TRV,The Travelers Companies  Inc.,Financial Services,0.76794,172.43,r+,0.3147
AMAT,Applied Materials  Inc.,Technology,0.28961,139.77, ,0.3017
CE,Celanese Corporation Celanese C,Basic Materials,0.1874,160.02, ,0.2943
KMX,CarMax Inc,Consumer Cyclical,0.04625,110.59, ,0.2857
LMT,Lockheed Martin Corporation,Industrials,0.41359,385.43,r+,0.2779
CHRW,C.H. Robinson Worldwide  Inc.,Industrials,0.03804,90.33, ,0.269
ALL,Allstate Corporation (The),Financial Services,0.06754,123.28, ,0.2565
ACI,Albertsons Companies  Inc.,Consumer Defensive,0.05397,28.56, ,0.2527
CTSH,Cognizant Technology Solutions ,Technology,0.7754,90.25,r+,0.2514
SWK,Stanley Black & Decker  Inc.,Industrials,0.08775,164.62, ,0.2364
GM,General Motors Company,Consumer Cyclical,0.04904,50.34, ,0.2349
VIACA,ViacomCBS Inc.,Communication Services,0.0545,39.04, ,0.2271
BAH,Booz Allen Hamilton Holding Cor,Industrials,0.07392,74.84, ,0.2235
WDC,Western Digital Corporation,Technology,0.05719,54.09, ,0.2206
EXPD,Expeditors International of Was,Industrials,0.0768,109.84, ,0.2182
BERY,Berry Global Group  Inc.,Consumer Cyclical,0.0572,62.67, ,0.218
