Symbol,Name,Sector,Value,Close,MA,Grade
TLV:ARAD,ARAD INVESTMENT,Industrials,0.96622/-3.08275,39480.0, ,225.8779
TLV:MMHD,MENORA MIV HLD,Financial Services,29932.18429/-3.8894,7405.405, ,200.1093
TLV:AFPR,AFI PROPERTIES,Real Estate,193296.74887/-3.34232,9586.0, ,160.9919
TLV:AYAL,AYALON HOLD.,Financial Services,0.0/-3.04766,1302.0, ,146.6909
TLV:SPRG,SPRING,Financial Services,44836.57505/-3.44426,1070.0, ,142.2505
TLV:ROTS,ROTSHTEIN,Real Estate,236728.31575/-3.0849,2369.0, ,121.5652
TLV:MMAN,MAMAN,Industrials,36592389.97196/-3.23278,998.1, ,115.0728
TLV:BRIL,BRILL,Consumer Cyclical,0.00787/-2.91072,1918.0, ,103.8528
TLV:JBNK,JERUSALEM,Financial Services,19086343339722.19/-3.05471,1081.0, ,102.8906
TLV:DISI,DISCOUNT INV,Consumer Cyclical,93460952526.54887/-3.04725,424.4, ,99.9216
TLV:KRDI,KARDEN ISRAEL,Real Estate,755225704575.3629/-3.15367,197.5, ,97.9529
TLV:WILC,WILLI FOOD INTE,Consumer Defensive,29589071.45872/-3.58766,5000.0, ,81.4316
TLV:EXPO,EXPORT INV,Financial Services,868741755.81131/-3.04693,3632.0, ,79.8764
TLV:LAHAV,LAHAV,Real Estate,7684923893936.959/-2.79545,315.1, ,74.4508
TLV:BLSR,BLUE SQ REAL ES,Real Estate,3927969534.89865/-2.97195,19600.0, ,68.8009
TLV:EMDV,EMILIA DEVEL,Financial Services,2395482.71039/-3.68739,2155.0, ,67.3625
TLV:MGDL,MIGDAL INSUR.,Financial Services,793696637994.5298/-3.3007,376.0, ,67.3273
TLV:GOHO,GOLDEN HOUSE,Healthcare,107330251754.02823/-2.86315,1246.0, ,65.8787
TLV:DLEKG,DELEK GROUP,Energy,408669056493.82874/-2.9085,39720.0, ,57.7857
TLV:ICL,ICL,Basic Materials,2565997649.00716/-3.1456,2309.0, ,53.4639
TLV:ALMA,ALMOGIM,Real Estate,1042211711985.8341/-3.04057,434.0, ,52.5983
TLV:PTBL,PROPERT & BUIL,Real Estate,6052700673375878.0/-2.87068,17610.0, ,46.6044
TLV:LAPD,LAPIDOTH CAP.,Energy,99848428.93115/-3.04798,5720.0, ,45.7936
TLV:HRON,HIRON,Real Estate,1.502515620264624e+17/-3.10371,157520.0, ,44.1503
TLV:PLRM,PALRAM,Industrials,266978377783.46347/-3.04702,2583.0, ,43.3307
TLV:SNCM,SUNY COMMUN,Communication Services,17805531479.80671/-2.63506,138.9, ,42.6504
TLV:ELRN,ELRON,Financial Services,1992518428.56048/-3.3948,421.6, ,41.4373
TLV:CRSM,CARASSO MOTORS,Consumer Cyclical,1737600438.09611/-3.02948,1898.0, ,40.2612
TLV:SRFT,SARFATI,Real Estate,1657779023335534.2/-2.79335,2095.0, ,36.7622
TLV:PHOE,PHOENIX,Financial Services,983476685617919.1/-2.68453,3505.0, ,35.442
TLV:FORTY,FORMULA,Technology,1594155858.62756/-2.50969,23410.0, ,34.7811
TLV:FIBI,FIBI BANK,Financial Services,613224192053.692/-2.75955,12250.0, ,32.8661
TLV:MTRX,MATRIX,Technology,92581763.26131/-2.77745,6450.0, ,32.2026
TLV:ESLT,ELBIT SYSTEMS,Technology,6529423608824.618/-3.00362,63680.0, ,32.1093
TLV:ASHG,ASHTROM GROUP,Real Estate,6.664846798513135e+17/-2.79058,5364.0, ,31.9669
TLV:DIFI,DIRECT FINANCE,Financial Services,15250203900566.928/-2.80342,47400.0, ,31.0705
TLV:CEL,CELLCOM,Communication Services,201849617119.28146/-2.9728,1318.0, ,30.764
TLV:NFTA,NAPHTHA,Energy,4165343796295413.0/-2.95272,1594.0, ,30.5874
TLV:VILR,VILLAR,Real Estate,33413350923.89626/-3.15726,13040.0, ,30.08
